date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Dāvis Bertāns,Reserve,17.283333333333335,3,4,0.75,3,4,0.75,0,0,,0,1,1,2,0,0,0,0,9,3.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Marco Belinelli,Reserve,21.35,3,6,0.5,2,4,0.5,2,2,1.0,0,4,4,2,0,0,1,1,10,3.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Pau Gasol,Reserve,22.366666666666667,1,4,0.25,1,1,1.0,2,2,1.0,3,4,7,6,0,0,1,2,5,-2.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Patty Mills,Reserve,29.48333333333333,2,7,0.286,2,6,0.333,0,0,,0,2,2,1,0,0,1,2,6,1.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Jakob Poeltl,Starter,7.116666666666666,2,4,0.5,0,0,,0,0,,4,0,4,2,0,0,0,3,4,2.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Rudy Gay,Starter,23.383333333333333,8,12,0.667,1,1,1.0,1,2,0.5,3,4,7,0,0,1,1,3,18,2.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Bryn Forbes,Starter,30.5,4,10,0.4,1,5,0.2,2,2,1.0,1,2,3,2,2,0,2,5,11,2.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,LaMarcus Aldridge,Starter,41.68333333333333,7,23,0.304,0,1,0.0,7,10,0.7,8,11,19,2,1,3,2,2,21,6.0
2018-10-17T20:30:00,San Antonio Spurs Basic and Advanced Stats Table,Dante Cunningham,Reserve,6.1,0,2,0.0,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-4.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Anthony Tolliver,Reserve,19.316666666666663,0,1,0.0,0,0,,0,0,,0,2,2,2,0,0,0,1,0,-3.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Andrew Wiggins,Starter,37.61666666666667,8,18,0.444,2,6,0.333,2,2,1.0,0,6,6,3,1,0,2,3,20,0.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jimmy Butler,Starter,31.516666666666666,9,23,0.391,1,4,0.25,4,5,0.8,3,4,7,3,4,1,1,2,23,-3.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jeff Teague,Starter,31.516666666666666,8,12,0.667,2,3,0.667,9,9,1.0,0,1,1,4,2,0,2,2,27,-5.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Tyus Jones,Reserve,16.266666666666666,2,7,0.286,0,0,,0,0,,1,0,1,1,0,0,1,2,4,1.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Karl-Anthony Towns,Starter,22.366666666666667,2,6,0.333,1,2,0.5,3,3,1.0,2,7,9,3,0,0,3,6,8,-4.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Derrick Rose,Reserve,30.5,3,12,0.25,0,2,0.0,2,2,1.0,3,1,4,2,0,0,1,2,8,-1.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Gorgui Dieng,Reserve,24.4,4,8,0.5,0,2,0.0,4,6,0.667,3,2,5,2,2,1,0,4,12,-1.0
2018-10-17T20:30:00,Minnesota Timberwolves Basic and Advanced Stats Table,Taj Gibson,Starter,26.433333333333334,3,4,0.75,0,0,,0,0,,2,9,11,0,0,0,1,5,6,-4.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,De'Aaron Fox,Starter,37.61666666666667,8,16,0.5,0,2,0.0,5,7,0.714,0,4,4,7,3,0,3,5,21,19.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Frank Mason III,Reserve,4.066666666666666,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,-12.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Harry Giles,Reserve,9.15,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,1,4,2,-22.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Marvin Bagley III,Reserve,12.2,3,6,0.5,0,0,,0,0,,1,4,5,0,0,0,0,2,6,-14.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Justin Jackson,Reserve,30.5,4,10,0.4,0,4,0.0,0,0,,0,2,2,1,2,0,0,2,8,-19.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Nemanja Bjelica,Starter,27.45,8,12,0.667,2,2,1.0,0,0,,1,7,8,2,1,0,0,2,18,12.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Yogi Ferrell,Starter,30.5,3,7,0.429,2,3,0.667,4,4,1.0,0,1,1,1,0,0,1,2,12,10.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Buddy Hield,Starter,31.516666666666666,9,18,0.5,1,4,0.25,0,1,0.0,1,5,6,1,1,1,4,6,19,9.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Willie Cauley-Stein,Starter,38.63333333333333,10,15,0.667,0,0,,3,6,0.5,2,5,7,4,1,2,0,2,23,16.0
2018-10-17T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Iman Shumpert,Reserve,17.283333333333335,2,7,0.286,1,3,0.333,0,0,,0,3,3,0,0,0,0,2,5,-29.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Royce O'Neale,Reserve,6.1,0,4,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,6.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Georges Niang,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Donovan Mitchell,Starter,36.6,8,21,0.381,3,10,0.3,5,6,0.833,0,3,3,2,2,0,4,5,24,-12.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Joe Ingles,Starter,35.583333333333336,9,12,0.75,4,6,0.667,0,0,,0,1,1,6,4,0,5,3,22,-7.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Derrick Favors,Starter,23.383333333333333,7,8,0.875,0,0,,4,8,0.5,1,8,9,1,0,1,2,1,18,7.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Rudy Gobert,Starter,37.61666666666667,7,9,0.778,0,0,,5,5,1.0,3,12,15,0,0,3,2,3,19,-9.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Jae Crowder,Reserve,33.55,2,5,0.4,2,4,0.5,7,9,0.778,0,5,5,0,0,0,0,2,13,17.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Dante Exum,Reserve,26.433333333333334,4,9,0.444,1,3,0.333,4,7,0.571,1,3,4,4,0,0,1,1,13,22.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Alec Burks,Reserve,17.283333333333335,4,7,0.571,3,3,1.0,2,2,1.0,0,3,3,4,1,0,1,1,13,25.0
2018-10-17T22:00:00,Utah Jazz Basic and Advanced Stats Table,Ricky Rubio,Starter,21.35,0,4,0.0,0,0,,1,1,1.0,0,2,2,4,1,0,2,3,1,-17.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Dorian Finney-Smith,Starter,30.5,4,7,0.571,2,5,0.4,2,2,1.0,0,3,3,1,0,3,0,2,12,-16.0
