Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds
0,2019-20-1024,Detroit Pistons,Atlanta Hawks,218.5,-10.5,2900,-5000,217,-17,7,7,0.034482758620689655,0.02,29.0,50.0
0,2019-20-1024,Houston Rockets,Milwaukee Bucks,226.5,-4.5,230,-300,228,-6,7,7,0.4347826086956522,0.3333333333333333,2.3,3.0
0,2019-20-1024,Golden State Warriors,Los Angeles Clippers,256.5,-17.5,7000,-20000,263,-19,7,7,0.014285714285714285,0.005,70.0,200.0
0,2019-20-1025,Charlotte Hornets,Minnesota Timberwolves,226.5,-23.5,4500,-8000,220,-22,7,7,0.022222222222222223,0.0125,45.0,80.0
0,2019-20-1025,Boston Celtics,Toronto Raptors,223.5,2.5,-600,410,218,6,7,7,0.16666666666666666,0.24390243902439027,6.0,4.1
0,2019-20-1025,Brooklyn Nets,New York Knicks,230.5,-3.5,410,-600,222,4,7,7,0.24390243902439027,0.16666666666666666,4.1,6.0
0,2019-20-1025,Oklahoma City Thunder,Washington Wizards,188.5,-5.5,600,-950,182,-12,7,7,0.16666666666666666,0.10526315789473684,6.0,9.5
0,2019-20-1025,Memphis Grizzlies,Chicago Bulls,208.5,-2.5,410,-600,212,-8,7,7,0.24390243902439027,0.16666666666666666,4.1,6.0
0,2019-20-1025,New Orleans Pelicans,Dallas Mavericks,244.5,-4.5,700,-1350,239,-7,7,7,0.14285714285714285,0.07407407407407407,7.0,13.5
0,2019-20-1025,Denver Nuggets,Phoenix Suns,177.5,5.5,-600,430,215,1,7,7,0.16666666666666666,0.23255813953488372,6.0,4.3
0,2019-20-1025,Sacramento Kings,Portland Trail Blazers,234.5,-12.5,1000,-4000,234,-10,7,7,0.1,0.025,10.0,40.0
0,2019-20-1025,Los Angeles Lakers,Utah Jazz,181.5,17.5,-5000,3000,181,9,7,7,0.02,0.03333333333333333,50.0,30.0
0,2019-20-1026,Milwaukee Bucks,Miami Heat,245.5,-4.5,750,-1400,257,-5,2,7,0.13333333333333333,0.07142857142857142,7.5,14.0
0,2019-20-1026,Detroit Pistons,Philadelphia 76ers,221.5,-4.5,280,-360,228,-6,2,7,0.35714285714285715,0.2777777777777778,2.8,3.5999999999999996
