Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,11-09,Los Angeles Clippers,Portland Trail Blazers,220.5,10.5,-50000,2000,226,8,2,3,0.002,0.05,500.0,20.0,Tuesday,117,109,13889,,
0,11-10,Orlando Magic,Brooklyn Nets,218.5,-29.5,2000,-100000,213,-33,3,2,0.05,0.001,20.0,1000.0,Wednesday,90,123,13889,,
0,11-10,Cleveland Cavaliers,Washington Wizards,191.5,-2.5,1260,-5000,191,-3,3,3,0.0793650793650793,0.02,12.6,50.0,Wednesday,94,97,13889,,
0,11-10,New York Knicks,Milwaukee Bucks,209.5,-8.5,2000,-20000,212,-12,2,1,0.05,0.005,20.0,200.0,Wednesday,100,112,13889,,
0,11-10,Boston Celtics,Toronto Raptors,197.5,14.5,-20000,2000,192,16,4,3,0.005,0.05,200.0,20.0,Wednesday,104,88,13889,,
0,11-10,Houston Rockets,Detroit Pistons,216.5,-7.5,2000,-100000,216,-8,3,5,0.05,0.001,20.0,1000.0,Wednesday,104,112,13889,,
0,11-10,Chicago Bulls,Dallas Mavericks,223.5,12.5,-100000,2000,224,10,2,2,0.001,0.05,1000.0,20.0,Wednesday,117,107,13889,,
0,11-10,New Orleans Pelicans,Oklahoma City Thunder,198.5,-9.5,2000,-20000,208,-8,2,3,0.05,0.005,20.0,200.0,Wednesday,100,108,13889,,
0,11-10,Memphis Grizzlies,Charlotte Hornets,217.5,-12.5,2000,-50000,226,-10,2,2,0.05,0.002,20.0,500.0,Wednesday,108,118,13889,,
0,11-10,San Antonio Spurs,Sacramento Kings,241.5,19.5,-100000,2000,253,19,3,2,0.001,0.05,1000.0,20.0,Wednesday,136,117,13889,,
0,11-10,Denver Nuggets,Indiana Pacers,196.5,2.5,-3000,1060,199,3,2,3,0.0333333333333333,0.0943396226415094,30.0,10.6,Wednesday,101,98,13889,,
0,11-10,Phoenix Suns,Portland Trail Blazers,222.5,11.5,-50000,2000,228,10,2,1,0.002,0.05,500.0,20.0,Wednesday,119,109,13889,,
0,11-10,Golden State Warriors,Minnesota Timberwolves,232.5,13.5,-100000,2000,233,13,2,2,0.001,0.05,1000.0,20.0,Wednesday,123,110,13889,,
0,11-10,Los Angeles Lakers,Miami Heat,238.5,2.5,-1350,700,237,3,2,2,0.074074074074074,0.1428571428571428,13.5,7.0,Wednesday,120,117,13889,OT,
0,11-11,Philadelphia 76ers,Toronto Raptors,223.5,-4.5,2000,-100000,224,-6,2,1,0.05,0.001,20.0,1000.0,Thursday,109,115,13889,,
0,11-11,Utah Jazz,Indiana Pacers,212.5,-12.5,2000,-50000,211,-11,2,1,0.05,0.002,20.0,500.0,Thursday,100,111,13889,,
0,11-11,Los Angeles Clippers,Miami Heat,221.5,3.5,-50000,2000,221,3,2,1,0.002,0.05,500.0,20.0,Thursday,112,109,13889,,
0,11-12,Charlotte Hornets,New York Knicks,202.5,6.5,-20000,2000,200,8,2,2,0.005,0.05,200.0,20.0,Friday,104,96,13889,,
0,11-12,Boston Celtics,Milwaukee Bucks,233.5,7.5,-100000,2000,235,9,2,2,0.001,0.05,1000.0,20.0,Friday,122,113,13889,OT,
0,11-12,Cleveland Cavaliers,Detroit Pistons,170.5,22.5,-50000,2000,176,20,2,2,0.002,0.05,500.0,20.0,Friday,98,78,13889,,
0,11-12,New Orleans Pelicans,Brooklyn Nets,228.5,-4.5,2000,-100000,232,-8,2,2,0.05,0.001,20.0,1000.0,Friday,112,120,13889,,
0,11-12,Houston Rockets,Portland Trail Blazers,199.5,-8.5,2000,-50000,196,-12,2,2,0.05,0.002,20.0,500.0,Friday,92,104,13889,,
0,11-12,Memphis Grizzlies,Phoenix Suns,217.5,-23.5,1800,-10000,213,-25,2,2,0.0555555555555555,0.01,18.0,100.0,Friday,94,119,13889,,
0,11-12,Oklahoma City Thunder,Sacramento Kings,212.5,1.5,-225,176,208,2,2,2,0.4444444444444444,0.5681818181818182,2.25,1.7599999999999998,Friday,105,103,13889,,
0,11-12,San Antonio Spurs,Dallas Mavericks,231.5,-13.5,2000,-50000,232,-14,2,2,0.05,0.002,20.0,500.0,Friday,109,123,13889,,
0,11-12,Denver Nuggets,Atlanta Hawks,203.5,10.5,-20000,2000,201,9,2,3,0.005,0.05,200.0,20.0,Friday,105,96,13889,,
0,11-12,Golden State Warriors,Chicago Bulls,209.5,23.5,-100000,2000,212,26,2,2,0.001,0.05,1000.0,20.0,Friday,119,93,13889,,
0,11-12,Los Angeles Lakers,Minnesota Timberwolves,193.5,-22.5,2000,-50000,190,-24,2,2,0.05,0.002,20.0,500.0,Friday,83,107,13889,,
0,11-13,Utah Jazz,Miami Heat,216.5,-5.5,2000,-50000,216,-6,2,2,0.05,0.002,20.0,500.0,Saturday,105,111,13889,,
0,11-13,Indiana Pacers,Philadelphia 76ers,229.5,6.5,-5000,1260,231,5,2,2,0.02,0.0793650793650793,50.0,12.6,Saturday,118,113,13889,,
0,11-13,Orlando Magic,Washington Wizards,195.5,-14.5,2000,-50000,196,-12,3,3,0.05,0.002,20.0,500.0,Saturday,92,104,13889,,
0,11-13,New Orleans Pelicans,Memphis Grizzlies,212.5,12.5,-50000,2000,213,11,1,1,0.002,0.05,500.0,20.0,Saturday,112,101,13889,,
0,11-13,Toronto Raptors,Detroit Pistons,248.5,-6.5,1800,-10000,248,-6,2,1,0.0555555555555555,0.01,18.0,100.0,Saturday,121,127,13889,,
0,11-13,Cleveland Cavaliers,Boston Celtics,180.5,1.5,-430,310,180,2,1,1,0.2325581395348837,0.3225806451612903,4.3,3.1,Saturday,91,89,13889,,
0,11-13,Los Angeles Clippers,Minnesota Timberwolves,231.5,27.5,-50000,2000,231,27,2,1,0.002,0.05,500.0,20.0,Saturday,129,102,13889,,
0,11-14,Los Angeles Lakers,San Antonio Spurs,221.5,8.5,-100000,2000,220,8,2,2,0.001,0.05,1000.0,20.0,Sunday,114,106,13889,,
0,11-14,Atlanta Hawks,Milwaukee Bucks,224.5,14.5,-20000,2000,220,20,2,2,0.005,0.05,200.0,20.0,Sunday,120,100,13889,,
0,11-14,Charlotte Hornets,Golden State Warriors,210.5,2.5,-710,460,208,4,2,2,0.1408450704225352,0.2173913043478261,7.1,4.6,Sunday,106,102,13889,,
0,11-14,Houston Rockets,Phoenix Suns,206.5,-22.5,2000,-50000,204,-26,2,2,0.05,0.002,20.0,500.0,Sunday,89,115,13889,,
