date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2023-11-28T20:30:00,Tuesday,Dallas Mavericks,121.0,Houston Rockets,115.0,16912.0,,In-Season Tournament
2023-11-28T22:00:00,Tuesday,Sacramento Kings,124.0,Golden State Warriors,123.0,16912.0,,In-Season Tournament
2023-11-29T19:00:00,Wednesday,Detroit Pistons,107.0,Los Angeles Lakers,133.0,16912.0,,
2023-11-29T19:00:00,Wednesday,Orlando Magic,139.0,Washington Wizards,120.0,16912.0,,
2023-11-29T19:30:00,Wednesday,Toronto Raptors,112.0,Phoenix Suns,105.0,16912.0,,
2023-11-29T20:00:00,Wednesday,Memphis Grizzlies,105.0,Utah Jazz,91.0,16912.0,,
2023-11-29T20:00:00,Wednesday,New Orleans Pelicans,124.0,Philadelphia 76ers,114.0,16912.0,,
2023-11-29T21:00:00,Wednesday,Denver Nuggets,134.0,Houston Rockets,124.0,16912.0,,
2023-11-29T22:00:00,Wednesday,Sacramento Kings,117.0,Los Angeles Clippers,131.0,16912.0,,
2023-11-30T19:00:00,Thursday,Cleveland Cavaliers,95.0,Portland Trail Blazers,103.0,16912.0,,
2023-11-30T19:30:00,Thursday,Miami Heat,142.0,Indiana Pacers,132.0,16912.0,,
2023-11-30T19:30:00,Thursday,New York Knicks,118.0,Detroit Pistons,112.0,16912.0,,
2023-11-30T19:30:00,Thursday,Brooklyn Nets,128.0,Charlotte Hornets,129.0,16912.0,,
2023-11-30T20:00:00,Thursday,Chicago Bulls,120.0,Milwaukee Bucks,113.0,16912.0,OT,
2023-11-30T20:00:00,Thursday,Minnesota Timberwolves,101.0,Utah Jazz,90.0,16912.0,,
2023-11-30T20:00:00,Thursday,Oklahoma City Thunder,133.0,Los Angeles Lakers,110.0,16912.0,,
2023-11-30T20:00:00,Thursday,San Antonio Spurs,135.0,Atlanta Hawks,137.0,16912.0,,
2023-11-30T22:00:00,Thursday,Golden State Warriors,120.0,Los Angeles Clippers,114.0,16912.0,,
2023-12-01T19:00:00,Friday,Orlando Magic,130.0,Washington Wizards,125.0,18846.0,,
2023-12-01T19:30:00,Friday,Dallas Mavericks,94.0,Memphis Grizzlies,108.0,18846.0,,
2023-12-01T19:30:00,Friday,Toronto Raptors,106.0,New York Knicks,119.0,18846.0,,
2023-12-01T19:30:00,Friday,Boston Celtics,125.0,Philadelphia 76ers,119.0,18846.0,,
2023-12-01T20:00:00,Friday,New Orleans Pelicans,121.0,San Antonio Spurs,106.0,18846.0,,
2023-12-01T22:00:00,Friday,Phoenix Suns,111.0,Denver Nuggets,119.0,18846.0,,
2023-12-02T16:00:00,Saturday,Los Angeles Clippers,113.0,Golden State Warriors,112.0,18846.0,,
2023-12-02T17:00:00,Saturday,Charlotte Hornets,117.0,Minnesota Timberwolves,123.0,18846.0,,
2023-12-02T19:00:00,Saturday,Brooklyn Nets,129.0,Orlando Magic,101.0,18846.0,,
2023-12-02T19:00:00,Saturday,Detroit Pistons,101.0,Cleveland Cavaliers,110.0,18846.0,,
2023-12-02T20:00:00,Saturday,Chicago Bulls,124.0,New Orleans Pelicans,118.0,18846.0,,
2023-12-02T20:00:00,Saturday,Miami Heat,129.0,Indiana Pacers,144.0,18846.0,,
2023-12-02T20:00:00,Saturday,Milwaukee Bucks,132.0,Atlanta Hawks,121.0,18846.0,,
2023-12-02T21:00:00,Saturday,Phoenix Suns,116.0,Memphis Grizzlies,109.0,18846.0,,
2023-12-02T21:00:00,Saturday,Dallas Mavericks,120.0,Oklahoma City Thunder,126.0,18846.0,,
2023-12-02T21:30:00,Saturday,Utah Jazz,118.0,Portland Trail Blazers,113.0,18846.0,OT,
2023-12-02T22:00:00,Saturday,Sacramento Kings,123.0,Denver Nuggets,117.0,18846.0,,
2023-12-02T22:30:00,Saturday,Los Angeles Lakers,107.0,Houston Rockets,97.0,18846.0,,
2023-12-04T19:30:00,Monday,Indiana Pacers,122.0,Boston Celtics,112.0,18846.0,,In-Season Tournament
2023-12-04T22:00:00,Monday,Sacramento Kings,117.0,New Orleans Pelicans,127.0,18846.0,,In-Season Tournament
2023-12-05T19:30:00,Tuesday,Milwaukee Bucks,146.0,New York Knicks,122.0,18846.0,,In-Season Tournament
2023-12-05T22:00:00,Tuesday,Los Angeles Lakers,106.0,Phoenix Suns,103.0,18846.0,,In-Season Tournament
2023-12-06T19:00:00,Wednesday,Cleveland Cavaliers,121.0,Orlando Magic,111.0,18846.0,,
2023-12-06T19:00:00,Wednesday,Detroit Pistons,102.0,Memphis Grizzlies,116.0,18846.0,,
2023-12-06T19:00:00,Wednesday,Washington Wizards,126.0,Philadelphia 76ers,131.0,18846.0,,
2023-12-06T19:30:00,Wednesday,Atlanta Hawks,113.0,Brooklyn Nets,114.0,18846.0,,
2023-12-06T19:30:00,Wednesday,Minnesota Timberwolves,102.0,San Antonio Spurs,94.0,18846.0,,
2023-12-06T19:30:00,Wednesday,Toronto Raptors,103.0,Miami Heat,112.0,18846.0,,
2023-12-06T20:00:00,Wednesday,Chicago Bulls,111.0,Charlotte Hornets,100.0,18846.0,,
2023-12-06T20:00:00,Wednesday,Houston Rockets,110.0,Oklahoma City Thunder,101.0,18846.0,,
2023-12-06T20:30:00,Wednesday,Dallas Mavericks,147.0,Utah Jazz,97.0,18846.0,,
2023-12-06T22:00:00,Wednesday,Golden State Warriors,110.0,Portland Trail Blazers,106.0,18846.0,,
2023-12-06T22:00:00,Wednesday,Los Angeles Clippers,111.0,Denver Nuggets,102.0,18846.0,,
2023-12-07T17:00:00,Thursday,Milwaukee Bucks,119.0,Indiana Pacers,128.0,18846.0,,In-Season Tournament
2023-12-07T21:00:00,Thursday,Los Angeles Lakers,133.0,New Orleans Pelicans,89.0,18846.0,,In-Season Tournament
2023-12-08T19:00:00,Friday,Charlotte Hornets,119.0,Toronto Raptors,116.0,18846.0,,
2023-12-08T19:00:00,Friday,Orlando Magic,123.0,Detroit Pistons,91.0,18846.0,,
2023-12-08T19:00:00,Friday,Philadelphia 76ers,125.0,Atlanta Hawks,114.0,18846.0,,
2023-12-08T19:30:00,Friday,Boston Celtics,133.0,New York Knicks,123.0,18846.0,,
2023-12-08T19:30:00,Friday,Brooklyn Nets,124.0,Washington Wizards,97.0,18846.0,,
2023-12-08T20:00:00,Friday,Memphis Grizzlies,103.0,Minnesota Timberwolves,127.0,18846.0,,
2023-12-08T20:00:00,Friday,Miami Heat,99.0,Cleveland Cavaliers,111.0,18846.0,,
2023-12-08T20:00:00,Friday,Oklahoma City Thunder,138.0,Golden State Warriors,136.0,18846.0,OT,
2023-12-08T20:30:00,Friday,San Antonio Spurs,112.0,Chicago Bulls,121.0,18846.0,,
2023-12-08T21:00:00,Friday,Denver Nuggets,106.0,Houston Rockets,114.0,18846.0,,
2023-12-08T21:00:00,Friday,Phoenix Suns,106.0,Sacramento Kings,114.0,18846.0,,
2023-12-08T22:00:00,Friday,Portland Trail Blazers,112.0,Dallas Mavericks,125.0,18846.0,,
2023-12-08T22:00:00,Friday,Utah Jazz,103.0,Los Angeles Clippers,117.0,18846.0,,
2023-12-11T19:00:00,Monday,Charlotte Hornets,,Miami Heat,,18846.0,,
2023-12-11T19:00:00,Monday,Detroit Pistons,,Indiana Pacers,,18846.0,,
2023-12-11T19:00:00,Monday,Orlando Magic,,Cleveland Cavaliers,,18846.0,,
2023-12-11T19:00:00,Monday,Philadelphia 76ers,,Washington Wizards,,18846.0,,
2023-12-11T19:30:00,Monday,New York Knicks,,Toronto Raptors,,18846.0,,
2023-12-11T19:30:00,Monday,Atlanta Hawks,,Denver Nuggets,,18846.0,,
2023-12-11T20:00:00,Monday,Houston Rockets,,San Antonio Spurs,,18846.0,,
2023-12-11T20:00:00,Monday,Memphis Grizzlies,,Dallas Mavericks,,18846.0,,
2023-12-11T20:00:00,Monday,Milwaukee Bucks,,Chicago Bulls,,18846.0,,
2023-12-11T20:00:00,Monday,New Orleans Pelicans,,Minnesota Timberwolves,,18846.0,,
2023-12-11T20:00:00,Monday,Oklahoma City Thunder,,Utah Jazz,,18846.0,,
2023-12-11T22:00:00,Monday,Sacramento Kings,,Brooklyn Nets,,18846.0,,
2023-12-11T22:30:00,Monday,Los Angeles Clippers,,Portland Trail Blazers,,18846.0,,
2023-12-12T19:30:00,Tuesday,Dallas Mavericks,,Los Angeles Lakers,,18846.0,,
2023-12-12T19:30:00,Tuesday,Boston Celtics,,Cleveland Cavaliers,,18846.0,,
2023-12-12T20:00:00,Tuesday,Chicago Bulls,,Denver Nuggets,,18846.0,,
2023-12-12T22:00:00,Tuesday,Phoenix Suns,,Golden State Warriors,,18846.0,,
2023-12-12T22:30:00,Tuesday,Los Angeles Clippers,,Sacramento Kings,,18846.0,,
2023-12-13T19:00:00,Wednesday,Detroit Pistons,,Philadelphia 76ers,,18846.0,,
2023-12-13T19:00:00,Wednesday,Washington Wizards,,New Orleans Pelicans,,18846.0,,
2023-12-13T19:30:00,Wednesday,Toronto Raptors,,Atlanta Hawks,,18846.0,,
2023-12-13T19:30:00,Wednesday,Miami Heat,,Charlotte Hornets,,18846.0,,
2023-12-13T20:00:00,Wednesday,San Antonio Spurs,,Los Angeles Lakers,,18846.0,,
2023-12-13T20:00:00,Wednesday,Milwaukee Bucks,,Indiana Pacers,,18846.0,,
2023-12-13T20:00:00,Wednesday,Houston Rockets,,Memphis Grizzlies,,18846.0,,
2023-12-13T21:00:00,Wednesday,Phoenix Suns,,Brooklyn Nets,,18846.0,,
2023-12-13T21:00:00,Wednesday,Utah Jazz,,New York Knicks,,18846.0,,
2023-12-14T19:30:00,Thursday,Boston Celtics,,Cleveland Cavaliers,,18846.0,,
2023-12-14T19:30:00,Thursday,Miami Heat,,Chicago Bulls,,18846.0,,
2023-12-14T20:30:00,Thursday,Dallas Mavericks,,Minnesota Timberwolves,,18846.0,,
2023-12-14T21:00:00,Thursday,Denver Nuggets,,Brooklyn Nets,,18846.0,,
2023-12-14T22:00:00,Thursday,Sacramento Kings,,Oklahoma City Thunder,,18846.0,,
2023-12-14T22:00:00,Thursday,Portland Trail Blazers,,Utah Jazz,,18846.0,,
2023-12-14T22:30:00,Thursday,Los Angeles Clippers,,Golden State Warriors,,18846.0,,
2023-12-15T19:00:00,Friday,Charlotte Hornets,,New Orleans Pelicans,,18846.0,,
2023-12-15T19:00:00,Friday,Philadelphia 76ers,,Detroit Pistons,,18846.0,,
2023-12-15T19:00:00,Friday,Washington Wizards,,Indiana Pacers,,18846.0,,
2023-12-15T19:30:00,Friday,Boston Celtics,,Orlando Magic,,18846.0,,
2023-12-15T19:30:00,Friday,San Antonio Spurs,,Los Angeles Lakers,,18846.0,,
2023-12-15T19:30:00,Friday,Toronto Raptors,,Atlanta Hawks,,18846.0,,
2023-12-15T20:00:00,Friday,Memphis Grizzlies,,Houston Rockets,,18846.0,,
2023-12-15T22:00:00,Friday,Phoenix Suns,,New York Knicks,,18846.0,,
2023-12-16T18:00:00,Saturday,Milwaukee Bucks,,Detroit Pistons,,18846.0,,
2023-12-16T19:00:00,Saturday,Charlotte Hornets,,Philadelphia 76ers,,18846.0,,
2023-12-16T19:30:00,Saturday,Cleveland Cavaliers,,Atlanta Hawks,,18846.0,,
2023-12-16T20:00:00,Saturday,Miami Heat,,Chicago Bulls,,18846.0,,
2023-12-16T20:00:00,Saturday,Minnesota Timberwolves,,Indiana Pacers,,18846.0,,
2023-12-16T20:30:00,Saturday,Golden State Warriors,,Brooklyn Nets,,18846.0,,
2023-12-16T21:00:00,Saturday,Denver Nuggets,,Oklahoma City Thunder,,18846.0,,
2023-12-16T21:00:00,Saturday,Portland Trail Blazers,,Dallas Mavericks,,18846.0,,
2023-12-16T22:00:00,Saturday,Sacramento Kings,,Utah Jazz,,18846.0,,
2023-12-16T22:30:00,Saturday,Los Angeles Clippers,,New York Knicks,,18846.0,,
2023-12-17T15:00:00,Sunday,Boston Celtics,,Orlando Magic,,18846.0,,
2023-12-17T15:30:00,Sunday,San Antonio Spurs,,New Orleans Pelicans,,18846.0,,
2023-12-17T19:00:00,Sunday,Milwaukee Bucks,,Houston Rockets,,18846.0,,
2023-12-17T20:00:00,Sunday,Phoenix Suns,,Washington Wizards,,18846.0,,
2023-12-17T21:00:00,Sunday,Portland Trail Blazers,,Golden State Warriors,,18846.0,,
2023-12-18T19:00:00,Monday,Cleveland Cavaliers,,Houston Rockets,,18846.0,,
2023-12-18T19:00:00,Monday,Indiana Pacers,,Los Angeles Clippers,,18846.0,,
2023-12-18T19:00:00,Monday,Philadelphia 76ers,,Chicago Bulls,,18846.0,,
2023-12-18T19:30:00,Monday,Toronto Raptors,,Charlotte Hornets,,18846.0,,
2023-12-18T19:30:00,Monday,Miami Heat,,Minnesota Timberwolves,,18846.0,,
2023-12-18T19:30:00,Monday,Atlanta Hawks,,Detroit Pistons,,18846.0,,
2023-12-18T20:00:00,Monday,Oklahoma City Thunder,,Memphis Grizzlies,,18846.0,,
2023-12-18T21:00:00,Monday,Denver Nuggets,,Dallas Mavericks,,18846.0,,
2023-12-18T21:00:00,Monday,Utah Jazz,,Brooklyn Nets,,18846.0,,
2023-12-18T22:00:00,Monday,Sacramento Kings,,Washington Wizards,,18846.0,,
2023-12-18T22:30:00,Monday,Los Angeles Lakers,,New York Knicks,,18846.0,,
2023-12-19T19:30:00,Tuesday,New Orleans Pelicans,,Memphis Grizzlies,,18846.0,,
2023-12-19T20:00:00,Tuesday,Milwaukee Bucks,,San Antonio Spurs,,18846.0,,
2023-12-19T22:00:00,Tuesday,Portland Trail Blazers,,Phoenix Suns,,18846.0,,
2023-12-19T22:00:00,Tuesday,Golden State Warriors,,Boston Celtics,,18846.0,,
2023-12-20T19:00:00,Wednesday,Cleveland Cavaliers,,Utah Jazz,,18846.0,,
2023-12-20T19:00:00,Wednesday,Indiana Pacers,,Charlotte Hornets,,18846.0,,
2023-12-20T19:00:00,Wednesday,Orlando Magic,,Miami Heat,,18846.0,,
2023-12-20T19:00:00,Wednesday,Philadelphia 76ers,,Minnesota Timberwolves,,18846.0,,
2023-12-20T19:30:00,Wednesday,Brooklyn Nets,,New York Knicks,,18846.0,,
2023-12-20T19:30:00,Wednesday,Toronto Raptors,,Denver Nuggets,,18846.0,,
2023-12-20T20:00:00,Wednesday,Chicago Bulls,,Los Angeles Lakers,,18846.0,,
2023-12-20T20:00:00,Wednesday,Houston Rockets,,Atlanta Hawks,,18846.0,,
2023-12-20T20:30:00,Wednesday,Dallas Mavericks,,Los Angeles Clippers,,18846.0,,
2023-12-20T22:00:00,Wednesday,Sacramento Kings,,Boston Celtics,,18846.0,,
2023-12-21T19:00:00,Thursday,Detroit Pistons,,Utah Jazz,,18846.0,,
2023-12-21T19:30:00,Thursday,Cleveland Cavaliers,,New Orleans Pelicans,,18846.0,,
2023-12-21T20:00:00,Thursday,Chicago Bulls,,San Antonio Spurs,,18846.0,,
2023-12-21T20:00:00,Thursday,Memphis Grizzlies,,Indiana Pacers,,18846.0,,
2023-12-21T20:00:00,Thursday,Milwaukee Bucks,,Orlando Magic,,18846.0,,
2023-12-21T20:00:00,Thursday,Oklahoma City Thunder,,Los Angeles Clippers,,18846.0,,
2023-12-21T21:00:00,Thursday,Minnesota Timberwolves,,Los Angeles Lakers,,18846.0,,
2023-12-21T22:00:00,Thursday,Portland Trail Blazers,,Washington Wizards,,18846.0,,
2023-12-22T19:00:00,Friday,Philadelphia 76ers,,Toronto Raptors,,18846.0,,
2023-12-22T19:30:00,Friday,Brooklyn Nets,,Denver Nuggets,,18846.0,,
2023-12-22T20:00:00,Friday,Houston Rockets,,Dallas Mavericks,,18846.0,,
2023-12-22T20:00:00,Friday,Miami Heat,,Atlanta Hawks,,18846.0,,
2023-12-22T22:00:00,Friday,Golden State Warriors,,Washington Wizards,,18846.0,,
2023-12-22T22:00:00,Friday,Sacramento Kings,,Phoenix Suns,,18846.0,,
2023-12-23T12:30:00,Saturday,New York Knicks,,Milwaukee Bucks,,18846.0,,
2023-12-23T15:30:00,Saturday,Los Angeles Clippers,,Boston Celtics,,18846.0,,
2023-12-23T19:00:00,Saturday,New Orleans Pelicans,,Houston Rockets,,18846.0,,
2023-12-23T19:00:00,Saturday,Indiana Pacers,,Orlando Magic,,18846.0,,
2023-12-23T19:00:00,Saturday,Charlotte Hornets,,Denver Nuggets,,18846.0,,
2023-12-23T19:30:00,Saturday,Atlanta Hawks,,Memphis Grizzlies,,18846.0,,
2023-12-23T19:30:00,Saturday,Brooklyn Nets,,Detroit Pistons,,18846.0,,
2023-12-23T19:30:00,Saturday,Toronto Raptors,,Utah Jazz,,18846.0,,
2023-12-23T20:00:00,Saturday,Chicago Bulls,,Cleveland Cavaliers,,18846.0,,
2023-12-23T20:00:00,Saturday,Oklahoma City Thunder,,Los Angeles Lakers,,18846.0,,
2023-12-23T20:30:00,Saturday,Dallas Mavericks,,San Antonio Spurs,,18846.0,,
2023-12-23T20:30:00,Saturday,Golden State Warriors,,Portland Trail Blazers,,18846.0,,
2023-12-23T22:00:00,Saturday,Sacramento Kings,,Minnesota Timberwolves,,18846.0,,
2023-12-25T12:00:00,Monday,New York Knicks,,Milwaukee Bucks,,18846.0,,
2023-12-25T14:30:00,Monday,Denver Nuggets,,Golden State Warriors,,18846.0,,
2023-12-25T17:00:00,Monday,Los Angeles Lakers,,Boston Celtics,,18846.0,,
2023-12-25T20:00:00,Monday,Miami Heat,,Philadelphia 76ers,,18846.0,,
2023-12-25T22:30:00,Monday,Phoenix Suns,,Dallas Mavericks,,18846.0,,
2023-12-26T19:00:00,Tuesday,Detroit Pistons,,Brooklyn Nets,,18846.0,,
2023-12-26T19:00:00,Tuesday,Washington Wizards,,Orlando Magic,,18846.0,,
2023-12-26T20:00:00,Tuesday,San Antonio Spurs,,Utah Jazz,,18846.0,,
2023-12-26T20:00:00,Tuesday,Oklahoma City Thunder,,Minnesota Timberwolves,,18846.0,,
2023-12-26T20:00:00,Tuesday,New Orleans Pelicans,,Memphis Grizzlies,,18846.0,,
2023-12-26T20:00:00,Tuesday,Houston Rockets,,Indiana Pacers,,18846.0,,
2023-12-26T20:00:00,Tuesday,Chicago Bulls,,Atlanta Hawks,,18846.0,,
2023-12-26T22:00:00,Tuesday,Portland Trail Blazers,,Sacramento Kings,,18846.0,,
2023-12-26T22:30:00,Tuesday,Los Angeles Clippers,,Charlotte Hornets,,18846.0,,
2023-12-27T19:00:00,Wednesday,Orlando Magic,,Philadelphia 76ers,,18846.0,,
2023-12-27T19:00:00,Wednesday,Washington Wizards,,Toronto Raptors,,18846.0,,
2023-12-27T19:30:00,Wednesday,Brooklyn Nets,,Milwaukee Bucks,,18846.0,,
2023-12-27T20:00:00,Wednesday,Oklahoma City Thunder,,New York Knicks,,18846.0,,
2023-12-27T20:00:00,Wednesday,Houston Rockets,,Phoenix Suns,,18846.0,,
2023-12-27T20:30:00,Wednesday,Dallas Mavericks,,Cleveland Cavaliers,,18846.0,,
2023-12-28T19:30:00,Thursday,Boston Celtics,,Detroit Pistons,,18846.0,,
2023-12-28T20:00:00,Thursday,Chicago Bulls,,Indiana Pacers,,18846.0,,
2023-12-28T20:00:00,Thursday,Minnesota Timberwolves,,Dallas Mavericks,,18846.0,,
2023-12-28T20:00:00,Thursday,New Orleans Pelicans,,Utah Jazz,,18846.0,,
2023-12-28T21:00:00,Thursday,Denver Nuggets,,Memphis Grizzlies,,18846.0,,
2023-12-28T22:00:00,Thursday,Portland Trail Blazers,,San Antonio Spurs,,18846.0,,
2023-12-28T22:00:00,Thursday,Golden State Warriors,,Miami Heat,,18846.0,,
2023-12-28T22:30:00,Thursday,Los Angeles Lakers,,Charlotte Hornets,,18846.0,,
2023-12-29T19:00:00,Friday,Washington Wizards,,Brooklyn Nets,,18846.0,,
2023-12-29T19:00:00,Friday,Orlando Magic,,New York Knicks,,18846.0,,
2023-12-29T19:30:00,Friday,Atlanta Hawks,,Sacramento Kings,,18846.0,,
2023-12-29T19:30:00,Friday,Boston Celtics,,Toronto Raptors,,18846.0,,
2023-12-29T19:30:00,Friday,Cleveland Cavaliers,,Milwaukee Bucks,,18846.0,,
2023-12-29T20:00:00,Friday,Houston Rockets,,Philadelphia 76ers,,18846.0,,
2023-12-29T21:00:00,Friday,Denver Nuggets,,Oklahoma City Thunder,,18846.0,,
2023-12-29T21:00:00,Friday,Phoenix Suns,,Charlotte Hornets,,18846.0,,
2023-12-29T22:00:00,Friday,Portland Trail Blazers,,San Antonio Spurs,,18846.0,,
2023-12-29T22:30:00,Friday,Los Angeles Clippers,,Memphis Grizzlies,,18846.0,,
2023-12-30T17:00:00,Saturday,Utah Jazz,,Miami Heat,,18846.0,,
2023-12-30T18:00:00,Saturday,Detroit Pistons,,Toronto Raptors,,18846.0,,
2023-12-30T19:00:00,Saturday,Indiana Pacers,,New York Knicks,,18846.0,,
2023-12-30T20:00:00,Saturday,Chicago Bulls,,Philadelphia 76ers,,18846.0,,
2023-12-30T20:00:00,Saturday,Minnesota Timberwolves,,Los Angeles Lakers,,18846.0,,
2023-12-30T20:30:00,Saturday,Golden State Warriors,,Dallas Mavericks,,18846.0,,
2023-12-31T15:00:00,Sunday,Washington Wizards,,Atlanta Hawks,,18846.0,,
2023-12-31T19:00:00,Sunday,New Orleans Pelicans,,Los Angeles Lakers,,18846.0,,
2023-12-31T19:00:00,Sunday,Oklahoma City Thunder,,Brooklyn Nets,,18846.0,,
2023-12-31T19:00:00,Sunday,San Antonio Spurs,,Boston Celtics,,18846.0,,
2023-12-31T20:00:00,Sunday,Phoenix Suns,,Orlando Magic,,18846.0,,
2023-12-31T20:00:00,Sunday,Memphis Grizzlies,,Sacramento Kings,,18846.0,,
2024-01-01T15:00:00,Monday,New York Knicks,,Minnesota Timberwolves,,,,
2024-01-01T19:30:00,Monday,Toronto Raptors,,Cleveland Cavaliers,,,,
2024-01-01T20:00:00,Monday,Houston Rockets,,Detroit Pistons,,,,
2024-01-01T20:00:00,Monday,Milwaukee Bucks,,Indiana Pacers,,,,
2024-01-01T21:00:00,Monday,Denver Nuggets,,Charlotte Hornets,,,,
2024-01-01T21:00:00,Monday,Phoenix Suns,,Portland Trail Blazers,,,,
2024-01-01T21:00:00,Monday,Utah Jazz,,Dallas Mavericks,,,,
2024-01-01T22:30:00,Monday,Los Angeles Clippers,,Miami Heat,,,,
2024-01-02T19:00:00,Tuesday,Philadelphia 76ers,,Chicago Bulls,,,,
2024-01-02T20:00:00,Tuesday,Memphis Grizzlies,,San Antonio Spurs,,,,
2024-01-02T20:00:00,Tuesday,New Orleans Pelicans,,Brooklyn Nets,,,,
2024-01-02T20:00:00,Tuesday,Oklahoma City Thunder,,Boston Celtics,,,,
2024-01-02T22:00:00,Tuesday,Golden State Warriors,,Orlando Magic,,,,
2024-01-02T22:00:00,Tuesday,Sacramento Kings,,Charlotte Hornets,,,,
2024-01-03T19:00:00,Wednesday,Cleveland Cavaliers,,Washington Wizards,,,,
2024-01-03T19:00:00,Wednesday,Indiana Pacers,,Milwaukee Bucks,,,,
2024-01-03T19:30:00,Wednesday,Atlanta Hawks,,Oklahoma City Thunder,,,,
2024-01-03T20:00:00,Wednesday,Minnesota Timberwolves,,New Orleans Pelicans,,,,
2024-01-03T20:00:00,Wednesday,Houston Rockets,,Brooklyn Nets,,,,
2024-01-03T20:00:00,Wednesday,Memphis Grizzlies,,Toronto Raptors,,,,
2024-01-03T20:30:00,Wednesday,Dallas Mavericks,,Portland Trail Blazers,,,,
2024-01-03T20:30:00,Wednesday,New York Knicks,,Chicago Bulls,,,,
2024-01-03T21:00:00,Wednesday,Phoenix Suns,,Los Angeles Clippers,,,,
2024-01-03T21:00:00,Wednesday,Utah Jazz,,Detroit Pistons,,,,
2024-01-03T22:00:00,Wednesday,Los Angeles Lakers,,Miami Heat,,,,
2024-01-03T22:00:00,Wednesday,Sacramento Kings,,Orlando Magic,,,,
2024-01-04T19:30:00,Thursday,San Antonio Spurs,,Milwaukee Bucks,,,,
2024-01-04T22:00:00,Thursday,Golden State Warriors,,Denver Nuggets,,,,
2024-01-05T19:00:00,Friday,Indiana Pacers,,Atlanta Hawks,,,,
2024-01-05T19:00:00,Friday,Boston Celtics,,Utah Jazz,,,,
2024-01-05T19:30:00,Friday,Brooklyn Nets,,Oklahoma City Thunder,,,,
2024-01-05T19:30:00,Friday,Cleveland Cavaliers,,Washington Wizards,,,,
2024-01-05T19:30:00,Friday,Philadelphia 76ers,,New York Knicks,,,,
2024-01-05T20:00:00,Friday,Chicago Bulls,,Charlotte Hornets,,,,
2024-01-05T20:00:00,Friday,Houston Rockets,,Minnesota Timberwolves,,,,
2024-01-05T20:00:00,Friday,New Orleans Pelicans,,Los Angeles Clippers,,,,
2024-01-05T20:30:00,Friday,Dallas Mavericks,,Portland Trail Blazers,,,,
2024-01-05T21:00:00,Friday,Phoenix Suns,,Miami Heat,,,,
2024-01-05T21:00:00,Friday,Denver Nuggets,,Orlando Magic,,,,
2024-01-05T22:00:00,Friday,Golden State Warriors,,Detroit Pistons,,,,
2024-01-05T22:00:00,Friday,Los Angeles Lakers,,Memphis Grizzlies,,,,
2024-01-05T22:00:00,Friday,Sacramento Kings,,Toronto Raptors,,,,
2024-01-06T19:00:00,Saturday,Indiana Pacers,,Boston Celtics,,,,
2024-01-06T19:00:00,Saturday,Washington Wizards,,New York Knicks,,,,
2024-01-06T19:30:00,Saturday,Philadelphia 76ers,,Utah Jazz,,,,
2024-01-06T20:00:00,Saturday,Houston Rockets,,Milwaukee Bucks,,,,
2024-01-07T13:00:00,Sunday,Cleveland Cavaliers,,San Antonio Spurs,,,,
2024-01-07T15:00:00,Sunday,Brooklyn Nets,,Portland Trail Blazers,,,,
2024-01-07T18:00:00,Sunday,Orlando Magic,,Atlanta Hawks,,,,
2024-01-07T18:00:00,Sunday,Sacramento Kings,,New Orleans Pelicans,,,,
2024-01-07T19:30:00,Sunday,Dallas Mavericks,,Minnesota Timberwolves,,,,
2024-01-07T20:00:00,Sunday,Denver Nuggets,,Detroit Pistons,,,,
2024-01-07T20:00:00,Sunday,Phoenix Suns,,Memphis Grizzlies,,,,
2024-01-07T20:30:00,Sunday,Golden State Warriors,,Toronto Raptors,,,,
2024-01-07T21:30:00,Sunday,Los Angeles Lakers,,Los Angeles Clippers,,,,
2024-01-08T19:00:00,Monday,Washington Wizards,,Oklahoma City Thunder,,,,
2024-01-08T19:00:00,Monday,Charlotte Hornets,,Chicago Bulls,,,,
2024-01-08T19:00:00,Monday,Indiana Pacers,,Boston Celtics,,,,
2024-01-08T19:30:00,Monday,Miami Heat,,Houston Rockets,,,,
2024-01-08T20:00:00,Monday,Milwaukee Bucks,,Utah Jazz,,,,
2024-01-08T22:30:00,Monday,Los Angeles Clippers,,Phoenix Suns,,,,
2024-01-09T19:00:00,Tuesday,Detroit Pistons,,Sacramento Kings,,,,
2024-01-09T19:00:00,Tuesday,Orlando Magic,,Minnesota Timberwolves,,,,
2024-01-09T19:30:00,Tuesday,New York Knicks,,Portland Trail Blazers,,,,
2024-01-09T20:30:00,Tuesday,Dallas Mavericks,,Memphis Grizzlies,,,,
2024-01-09T22:30:00,Tuesday,Los Angeles Lakers,,Toronto Raptors,,,,
2024-01-10T19:00:00,Wednesday,Boston Celtics,,Minnesota Timberwolves,,,,
2024-01-10T19:00:00,Wednesday,Charlotte Hornets,,Sacramento Kings,,,,
2024-01-10T19:00:00,Wednesday,Detroit Pistons,,San Antonio Spurs,,,,
2024-01-10T19:00:00,Wednesday,Indiana Pacers,,Washington Wizards,,,,
2024-01-10T19:30:00,Wednesday,Atlanta Hawks,,Philadelphia 76ers,,,,
2024-01-10T19:30:00,Wednesday,Miami Heat,,Oklahoma City Thunder,,,,
2024-01-10T20:00:00,Wednesday,Chicago Bulls,,Houston Rockets,,,,
