date,home_team,home_score,away_team,away_score,Starter_MP_Home,Starter_FG_Home,Starter_FGA_Home,Starter_FG_PCT_Home,Starter_FG3_Home,Starter_FG3A_Home,Starter_FG3_PCT_Home,Starter_FT_Home,Starter_FTA_Home,Starter_FT_PCT_Home,Starter_ORB_Home,Starter_DRB_Home,Starter_TRB_Home,Starter_AST_Home,Starter_STL_Home,Starter_BLK_Home,Starter_TOV_Home,Starter_PF_Home,Starter_PTS_Home,Starter_PLUS_MINUS_Home,Reserve_MP_Home,Reserve_FG_Home,Reserve_FGA_Home,Reserve_FG_PCT_Home,Reserve_FG3_Home,Reserve_FG3A_Home,Reserve_FG3_PCT_Home,Reserve_FT_Home,Reserve_FTA_Home,Reserve_FT_PCT_Home,Reserve_ORB_Home,Reserve_DRB_Home,Reserve_TRB_Home,Reserve_AST_Home,Reserve_STL_Home,Reserve_BLK_Home,Reserve_TOV_Home,Reserve_PF_Home,Reserve_PTS_Home,Reserve_PLUS_MINUS_Home,Starter_MP_Away,Starter_FG_Away,Starter_FGA_Away,Starter_FG_PCT_Away,Starter_FG3_Away,Starter_FG3A_Away,Starter_FG3_PCT_Away,Starter_FT_Away,Starter_FTA_Away,Starter_FT_PCT_Away,Starter_ORB_Away,Starter_DRB_Away,Starter_TRB_Away,Starter_AST_Away,Starter_STL_Away,Starter_BLK_Away,Starter_TOV_Away,Starter_PF_Away,Starter_PTS_Away,Starter_PLUS_MINUS_Away,Reserve_MP_Away,Reserve_FG_Away,Reserve_FGA_Away,Reserve_FG_PCT_Away,Reserve_FG3_Away,Reserve_FG3A_Away,Reserve_FG3_PCT_Away,Reserve_FT_Away,Reserve_FTA_Away,Reserve_FT_PCT_Away,Reserve_ORB_Away,Reserve_DRB_Away,Reserve_TRB_Away,Reserve_AST_Away,Reserve_STL_Away,Reserve_BLK_Away,Reserve_TOV_Away,Reserve_PF_Away,Reserve_PTS_Away,Reserve_PLUS_MINUS_Away,game_result
2022-03-06T19:00:00.000Z,Oklahoma City Thunder,103,Utah Jazz,116,33.55,5.8,14.0,0.4224,0.2,5.0,0.028599999999999997,2.8,3.0,0.5833999999999999,1.2,5.0,6.2,3.8,1.6,1.0,0.8,1.8,14.6,-12.6,17.791666666666664,2.5,5.5,0.5575,1.75,3.75,0.5625,0.75,1.0,0.375,1.25,2.75,4.0,0.25,0.75,1.0,0.75,2.5,7.5,-0.5,33.346666666666664,6.0,12.0,0.4772,3.8,7.8,0.34740000000000004,1.4,2.0,0.6334,1.6,5.4,7.0,4.6,0.6,0.4,1.6,2.0,17.2,17.2,14.64,2.0,5.8,0.2162,0.8,2.6,0.2666,1.2,1.4,0.55,0.6,2.0,2.6,0.8,0.2,0.4,0.6,2.2,6.0,-4.2,0
2021-10-27T19:00:00.000Z,Orlando Magic,111,Charlotte Hornets,120,33.346666666666664,6.4,12.4,0.5252000000000001,1.8,5.0,0.3872,1.6,2.0,0.7,1.4,4.8,6.2,3.2,1.0,0.4,2.0,2.6,16.2,3.6,18.04583333333333,2.75,6.5,0.325,1.5,3.75,0.3125,0.5,0.75,0.375,0.25,0.25,0.5,1.5,0.25,0.0,2.0,2.0,7.5,-15.75,31.51666666666667,6.0,12.6,0.4646,1.6,4.6,0.2734,2.4,2.8,0.6934,1.8,4.0,5.8,2.4,1.2,0.6,2.6,2.0,16.0,-7.2,20.587499999999995,3.25,5.0,0.736,1.5,1.75,0.45,2.0,2.5,0.375,0.25,2.5,2.75,2.5,2.0,0.25,0.75,1.0,10.0,20.25,0
2021-10-31T19:00:00.000Z,Milwaukee Bucks,95,Utah Jazz,107,31.51666666666667,5.6,13.2,0.4096,2.0,6.0,0.29460000000000003,0.6,0.8,0.3,2.0,4.6,6.6,2.4,1.2,0.4,0.8,3.0,13.8,-5.6,16.266666666666666,2.2,6.0,0.23420000000000002,0.4,2.2,0.1066,0.4,0.4,0.2,0.6,1.6,2.2,0.8,0.2,0.2,1.0,1.4,5.2,-6.4,31.313333333333333,4.8,9.2,0.5402,2.0,4.8,0.3096,4.0,4.4,0.7266,0.6,5.0,5.6,1.8,0.8,1.2,1.8,1.8,15.6,4.6,16.673333333333332,2.2,5.8,0.41720000000000007,0.4,2.6,0.24,1.0,1.0,0.4,0.8,2.4,3.2,0.8,0.4,0.8,0.6,0.2,5.8,7.4,0
2022-01-23T19:00:00.000Z,Charlotte Hornets,91,Atlanta Hawks,113,29.076666666666664,4.4,10.8,0.4622,0.2,3.8,0.2,2.6,3.6,0.47000000000000003,1.0,5.2,6.2,3.0,0.8,0.8,1.8,3.0,11.6,-14.0,11.564583333333333,1.5,4.125,0.166375,0.375,2.125,0.076375,0.75,1.125,0.3125,0.75,2.125,2.875,1.0,0.25,0.25,0.875,1.125,4.125,-5.0,30.5,5.0,10.2,0.5048,2.2,4.8,0.2566,3.0,3.8,0.8155999999999999,0.4,3.6,4.0,2.4,1.4,0.6,1.4,2.8,15.2,14.6,12.2,2.142857142857143,5.285714285714286,0.4385714285714286,0.5714285714285714,2.142857142857143,0.22614285714285715,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.7142857142857143,2.857142857142857,3.5714285714285716,1.8571428571428572,0.7142857142857143,0.42857142857142855,0.42857142857142855,1.1428571428571428,5.285714285714286,5.285714285714286,0
2022-03-16T19:30:00.000Z,New York Knicks,128,Portland Trail Blazers,98,30.70333333333333,5.2,12.0,0.5222,2.0,5.8,0.2298,4.0,5.0,0.6380000000000001,1.2,4.2,5.4,4.0,1.2,1.4,1.2,1.6,16.4,18.0,17.080000000000002,2.8,4.0,0.8134,1.2,1.8,0.65,2.4,2.8,0.475,0.6,3.4,4.0,2.2,0.6,0.2,0.8,1.2,9.2,12.0,27.043333333333333,4.8,11.8,0.4178,1.0,4.2,0.16660000000000003,1.2,2.0,0.3,1.2,5.0,6.2,3.4,0.0,0.4,1.2,2.6,11.8,-14.0,14.233333333333334,2.2857142857142856,4.571428571428571,0.419,0.8571428571428571,1.8571428571428572,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.5714285714285714,0.8571428571428571,1.4285714285714286,1.2857142857142858,0.14285714285714285,0.14285714285714285,0.7142857142857143,2.5714285714285716,5.571428571428571,-11.428571428571429,1
2022-03-20T18:00:00.000Z,Orlando Magic,90,Oklahoma City Thunder,85,27.65333333333333,4.6,9.6,0.4386,0.8,2.8,0.25,2.4,3.2,0.46419999999999995,2.0,5.8,7.8,3.4,1.2,0.6,3.0,2.2,12.4,8.0,20.333333333333332,1.8,7.0,0.2138,0.6,3.4,0.12000000000000002,1.4,1.6,0.55,1.0,3.2,4.2,1.0,1.0,0.2,1.2,1.2,5.6,-3.0,29.28,3.6,13.6,0.2716,1.4,7.0,0.19119999999999998,1.6,2.2,0.5142,2.4,3.0,5.4,2.4,1.8,1.0,2.0,2.4,10.2,-7.6,23.129166666666666,3.0,6.0,0.61775,1.5,3.25,0.34175,1.0,1.75,0.275,0.5,4.5,5.0,1.75,1.0,0.5,1.5,3.0,8.5,3.25,1
2022-04-17T13:00:00.000Z,Miami Heat,115,Atlanta Hawks,91,27.856666666666666,4.6,8.8,0.485,1.6,3.0,0.44000000000000006,1.6,2.8,0.3906,0.2,4.4,4.6,4.0,1.6,0.4,1.4,2.0,12.4,20.0,13.942857142857141,2.857142857142857,5.428571428571429,0.45928571428571424,1.4285714285714286,3.2857142857142856,0.16785714285714287,0.42857142857142855,0.5714285714285714,0.35714285714285715,0.42857142857142855,2.0,2.4285714285714284,2.142857142857143,0.5714285714285714,0.14285714285714285,1.1428571428571428,1.7142857142857142,7.571428571428571,2.857142857142857,27.246666666666663,3.2,8.6,0.3916,1.0,3.6,0.3332,2.6,3.0,0.47140000000000004,1.0,3.4,4.4,1.4,0.8,0.4,2.2,2.4,10.0,-24.0,12.454166666666666,1.625,4.0,0.5125,0.625,2.25,0.197875,1.25,1.5,0.416625,0.375,1.625,2.0,1.125,0.5,0.0,0.875,0.875,5.125,0.0,1
2021-10-19T19:30:00.000Z,Milwaukee Bucks,127,Brooklyn Nets,104,26.840000000000003,6.2,13.6,0.4596,1.8,5.2,0.36,2.2,2.8,0.5056,1.6,5.0,6.6,3.4,1.2,1.0,1.0,2.0,16.4,17.0,14.814285714285715,2.4285714285714284,5.285714285714286,0.32057142857142856,1.1428571428571428,2.7142857142857144,0.20628571428571427,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.7142857142857143,2.2857142857142856,3.0,1.1428571428571428,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.2857142857142858,6.428571428571429,4.285714285714286,27.65333333333333,6.0,12.8,0.45899999999999996,2.0,4.2,0.3058,1.8,3.0,0.5,0.8,5.8,6.6,2.8,0.4,0.8,1.6,2.0,15.8,-12.2,12.2,0.875,2.5,0.0795,0.875,1.375,0.125,0.5,1.0,0.21875,0.125,1.25,1.375,0.625,0.125,0.625,0.5,0.875,3.125,-6.75,1
2021-11-01T20:00:00.000Z,Minnesota Timberwolves,97,Orlando Magic,115,27.45,4.8,11.8,0.3852,1.6,5.2,0.2566,1.8,3.0,0.38580000000000003,2.2,5.2,7.4,2.6,1.2,0.2,1.4,2.6,13.0,-6.0,14.523809523809524,1.7142857142857142,5.428571428571429,0.199,0.8571428571428571,3.5714285714285716,0.14042857142857143,0.2857142857142857,0.5714285714285714,0.21428571428571427,0.7142857142857143,0.7142857142857143,1.4285714285714286,1.1428571428571428,0.2857142857142857,0.0,0.7142857142857143,1.0,4.571428571428571,-8.571428571428571,34.16,6.2,12.8,0.48760000000000014,2.8,6.4,0.38700000000000007,4.2,5.4,0.8036000000000001,2.0,6.2,8.2,3.0,0.8,1.4,3.0,3.6,19.4,8.8,17.029166666666665,1.5,4.5,0.52225,0.75,2.75,0.1965,0.75,0.75,0.5,0.5,2.0,2.5,1.5,0.25,0.0,0.25,0.25,4.5,11.5,0
2021-11-21T20:00:00.000Z,Chicago Bulls,109,New York Knicks,103,31.720000000000006,5.2,12.6,0.42000000000000004,1.2,3.6,0.3358,3.8,3.8,0.8,1.2,4.0,5.2,3.6,0.8,0.2,1.6,2.8,15.4,9.4,16.063333333333333,2.2,5.0,0.35760000000000003,1.0,2.2,0.35,1.0,1.6,0.35,1.0,2.6,3.6,0.6,0.2,0.0,0.2,2.4,6.4,-3.4,27.653333333333336,4.4,10.2,0.4154,0.4,2.2,0.15,2.6,3.6,0.4,1.4,5.2,6.6,2.2,0.4,1.0,1.8,2.6,11.8,-0.4,16.944444444444446,2.1666666666666665,5.5,0.28950000000000004,0.8333333333333334,2.6666666666666665,0.2708333333333333,2.1666666666666665,2.1666666666666665,0.6666666666666666,0.8333333333333334,1.0,1.8333333333333333,0.8333333333333334,0.3333333333333333,1.0,0.6666666666666666,2.0,7.333333333333333,-4.666666666666667,1
2021-12-01T20:00:00.000Z,Oklahoma City Thunder,110,Houston Rockets,114,33.14333333333333,6.0,13.4,0.4394,1.4,5.0,0.1822,3.6,4.6,0.575,1.6,3.2,4.8,2.2,1.2,0.6,1.8,2.2,17.0,-4.2,12.200000000000003,1.6666666666666667,3.0,0.35233333333333333,0.16666666666666666,1.1666666666666667,0.08333333333333333,0.6666666666666666,1.0,0.36116666666666664,0.3333333333333333,1.5,1.8333333333333333,0.8333333333333334,0.5,0.5,0.6666666666666666,1.6666666666666667,4.166666666666667,0.16666666666666666,25.416666666666668,4.2,8.4,0.39659999999999995,2.0,4.4,0.39139999999999997,2.4,2.8,0.48,0.8,2.2,3.0,2.8,1.0,1.2,2.0,1.6,12.8,1.6,18.808333333333334,3.1666666666666665,6.166666666666667,0.41533333333333333,0.8333333333333334,2.5,0.1785,1.1666666666666667,1.3333333333333333,0.5833333333333334,0.6666666666666666,3.5,4.166666666666667,1.8333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.8333333333333335,8.333333333333334,2.0,0
2021-12-22T20:00:00.000Z,Milwaukee Bucks,126,Houston Rockets,106,28.669999999999998,6.8,15.6,0.4316,2.2,6.8,0.31999999999999995,2.6,3.0,0.5112,2.0,3.6,5.6,4.2,1.6,0.2,0.6,2.4,18.4,15.2,15.758333333333333,1.8333333333333333,4.166666666666667,0.3511666666666666,1.0,2.0,0.3,1.0,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,2.0,5.666666666666667,4.0,23.993333333333332,3.4,9.2,0.3628,1.4,5.6,0.22160000000000002,2.8,3.8,0.43879999999999997,1.2,4.4,5.6,1.4,0.0,0.8,1.6,2.8,11.0,-8.0,16.99285714285714,2.7142857142857144,5.714285714285714,0.43699999999999994,0.8571428571428571,2.4285714285714284,0.17857142857142858,1.0,1.7142857142857142,0.32142857142857145,1.0,2.4285714285714284,3.4285714285714284,2.2857142857142856,0.0,0.42857142857142855,1.0,1.0,7.285714285714286,-8.571428571428571,1
2022-02-07T20:00:00.000Z,Chicago Bulls,124,Phoenix Suns,127,32.53333333333333,6.6,14.8,0.3572,0.8,3.4,0.1142,3.8,4.2,0.75,2.2,4.4,6.6,3.0,0.8,0.2,1.4,2.4,17.8,-18.0,10.602380952380953,1.4285714285714286,2.2857142857142856,0.5137142857142857,0.8571428571428571,1.2857142857142858,0.4857142857142857,1.2857142857142858,1.4285714285714286,0.5,0.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.8571428571428571,5.0,10.714285714285714,32.94,7.0,12.2,0.5598,1.8,4.6,0.30720000000000003,3.2,3.6,0.9166000000000001,0.6,5.4,6.0,5.2,0.8,0.4,1.6,3.2,19.0,4.0,10.457142857142857,2.0,4.142857142857143,0.2897142857142857,0.42857142857142855,1.2857142857142858,0.19999999999999998,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,2.0,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,4.571428571428571,-0.7142857142857143,0
2022-02-26T20:30:00.000Z,Milwaukee Bucks,123,Brooklyn Nets,126,34.36333333333333,7.2,12.8,0.5808,2.8,6.0,0.4342,4.8,7.4,0.5334,0.6,6.4,7.0,4.2,0.6,0.0,2.8,2.8,22.0,-2.0,11.52222222222222,0.8333333333333334,2.3333333333333335,0.14583333333333334,0.3333333333333333,1.3333333333333333,0.09716666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.1666666666666667,1.3333333333333333,0.5,0.16666666666666666,0.0,0.0,2.0,2.1666666666666665,-0.8333333333333334,32.94,6.8,12.4,0.5388,2.0,4.6,0.3366,3.6,4.8,0.8135999999999999,1.4,4.8,6.2,3.4,1.2,1.0,1.2,3.6,19.2,12.0,14.843333333333334,2.0,6.0,0.2838,0.6,2.2,0.2666,1.4,1.8,0.4,1.0,0.8,1.8,1.4,0.2,0.0,0.2,1.2,6.0,-9.0,0
2022-03-16T19:00:00.000Z,Charlotte Hornets,116,Atlanta Hawks,106,30.703333333333337,6.4,12.6,0.5369999999999999,2.2,5.2,0.35,2.2,2.8,0.6668,0.8,4.8,5.6,5.2,1.6,0.8,1.6,2.2,17.2,5.4,17.486666666666668,2.2,4.8,0.3388,0.0,1.8,0.0,1.6,1.8,0.3714,1.4,1.6,3.0,0.8,0.0,0.8,0.2,1.4,6.0,4.6,31.110000000000003,5.0,12.0,0.41259999999999997,1.8,5.0,0.26959999999999995,1.8,2.0,0.55,1.6,4.4,6.0,4.8,1.2,0.0,2.0,2.0,13.6,0.2,16.876666666666665,3.0,6.6,0.3876,0.8,2.4,0.3166,0.8,0.8,0.4,0.8,1.8,2.6,0.8,0.0,0.4,0.4,2.6,7.6,-10.2,1
2022-03-25T19:30:00.000Z,Atlanta Hawks,121,Golden State Warriors,110,35.78666666666667,8.4,16.2,0.533,2.2,6.6,0.2166,2.6,3.4,0.6666000000000001,1.2,5.0,6.2,4.8,1.4,0.2,1.2,2.2,21.6,11.4,15.25,1.0,2.0,0.375,0.75,1.0,0.625,0.5,0.5,0.25,1.5,1.75,3.25,0.75,1.0,0.75,1.25,1.75,3.25,-0.5,27.856666666666666,5.8,13.2,0.4024000000000001,2.8,7.2,0.2242,1.2,1.8,0.33340000000000003,0.8,4.0,4.8,3.6,0.0,0.2,2.6,2.4,15.6,-14.0,19.926666666666666,2.8,4.8,0.4814,0.0,1.0,0.0,0.8,0.8,0.4,2.0,2.6,4.6,1.8,0.8,0.0,0.6,2.0,6.4,3.0,1
