date,home_team,home_score,away_team,away_score,Starter_MP_Home,Starter_FG_Home,Starter_FGA_Home,Starter_FG_PCT_Home,Starter_FG3_Home,Starter_FG3A_Home,Starter_FG3_PCT_Home,Starter_FT_Home,Starter_FTA_Home,Starter_FT_PCT_Home,Starter_ORB_Home,Starter_DRB_Home,Starter_TRB_Home,Starter_AST_Home,Starter_STL_Home,Starter_BLK_Home,Starter_TOV_Home,Starter_PF_Home,Starter_PTS_Home,Starter_PLUS_MINUS_Home,Reserve_MP_Home,Reserve_FG_Home,Reserve_FGA_Home,Reserve_FG_PCT_Home,Reserve_FG3_Home,Reserve_FG3A_Home,Reserve_FG3_PCT_Home,Reserve_FT_Home,Reserve_FTA_Home,Reserve_FT_PCT_Home,Reserve_ORB_Home,Reserve_DRB_Home,Reserve_TRB_Home,Reserve_AST_Home,Reserve_STL_Home,Reserve_BLK_Home,Reserve_TOV_Home,Reserve_PF_Home,Reserve_PTS_Home,Reserve_PLUS_MINUS_Home,Starter_MP_Away,Starter_FG_Away,Starter_FGA_Away,Starter_FG_PCT_Away,Starter_FG3_Away,Starter_FG3A_Away,Starter_FG3_PCT_Away,Starter_FT_Away,Starter_FTA_Away,Starter_FT_PCT_Away,Starter_ORB_Away,Starter_DRB_Away,Starter_TRB_Away,Starter_AST_Away,Starter_STL_Away,Starter_BLK_Away,Starter_TOV_Away,Starter_PF_Away,Starter_PTS_Away,Starter_PLUS_MINUS_Away,Reserve_MP_Away,Reserve_FG_Away,Reserve_FGA_Away,Reserve_FG_PCT_Away,Reserve_FG3_Away,Reserve_FG3A_Away,Reserve_FG3_PCT_Away,Reserve_FT_Away,Reserve_FTA_Away,Reserve_FT_PCT_Away,Reserve_ORB_Away,Reserve_DRB_Away,Reserve_TRB_Away,Reserve_AST_Away,Reserve_STL_Away,Reserve_BLK_Away,Reserve_TOV_Away,Reserve_PF_Away,Reserve_PTS_Away,Reserve_PLUS_MINUS_Away,game_result
2021-03-23T22:00:00.000Z,Golden State Warriors,98,Philadelphia 76ers,108,33.34666666666667,5.2,13.0,0.391,1.2,3.8,0.2778,3.2,4.0,0.6334,0.8,5.0,5.8,2.8,0.4,0.8,2.0,3.2,14.8,-12.0,17.791666666666668,2.5,4.5,0.619,0.5,1.5,0.16675,0.5,1.5,0.25,0.5,1.75,2.25,2.0,0.75,0.75,0.25,1.75,6.0,2.5,32.53333333333333,6.4,11.6,0.5822,1.2,3.2,0.24159999999999998,3.6,5.2,0.6142,1.4,5.6,7.0,2.0,0.6,0.6,1.2,2.4,17.6,17.8,15.25,1.4,5.6,0.2048,0.2,1.6,0.1,1.0,1.8,0.22000000000000003,1.2,2.0,3.2,1.0,0.4,0.2,1.4,2.4,4.0,-7.8,0
2021-03-31T20:00:00.000Z,Oklahoma City Thunder,113,Toronto Raptors,103,31.923333333333336,5.8,11.6,0.5362000000000001,1.8,4.0,0.45,2.6,3.2,0.5278,3.0,6.2,9.2,2.0,0.2,1.0,2.8,2.2,16.0,2.4,20.079166666666666,2.5,7.0,0.3185,1.25,3.25,0.23325,2.0,3.0,0.34375,1.0,3.5,4.5,2.25,0.25,0.25,1.0,1.25,8.25,9.5,34.160000000000004,5.2,13.8,0.29000000000000004,2.8,7.2,0.3084,3.4,4.0,0.6466,1.2,4.0,5.2,3.0,2.2,1.0,1.2,2.8,16.6,-2.0,13.826666666666664,1.8,4.2,0.29000000000000004,0.4,2.0,0.0666,0.0,0.0,0.0,0.2,1.6,1.8,1.2,0.4,0.4,0.2,2.2,4.0,-8.0,1
2021-05-03T21:00:00.000Z,Memphis Grizzlies,104,New York Knicks,118,33.14333333333333,3.8,11.8,0.2898,1.6,5.2,0.1778,2.6,3.0,0.7333999999999999,2.0,4.6,6.6,4.0,0.8,0.8,1.2,1.8,11.8,1.4,14.436666666666667,3.0,5.4,0.48840000000000006,1.6,3.0,0.4808,1.4,1.8,0.3,0.6,2.0,2.6,1.2,0.6,0.0,1.2,1.0,9.0,-15.4,31.516666666666662,5.0,11.4,0.47040000000000004,1.6,3.4,0.3916,2.8,3.2,0.7333999999999999,1.6,5.4,7.0,2.8,0.8,1.0,1.0,2.4,14.4,11.2,16.266666666666666,4.0,6.4,0.6274000000000001,1.2,2.0,0.45339999999999997,0.0,0.4,0.0,0.0,2.0,2.0,1.0,0.4,0.6,0.6,1.8,9.2,2.8,0
2021-01-09T22:00:00.000Z,Sacramento Kings,99,Portland Trail Blazers,125,27.65333333333333,4.0,9.8,0.42300000000000004,1.2,3.8,0.3,1.8,2.6,0.4668,0.4,4.4,4.8,2.6,0.2,0.4,2.2,2.0,11.0,-23.8,12.32708333333333,1.625,4.0,0.38275,0.25,1.375,0.166625,2.0,2.75,0.482,0.5,2.375,2.875,1.0,0.375,0.375,0.5,1.25,5.5,-1.375,26.026666666666664,5.6,11.2,0.5142,2.0,4.8,0.3376,2.6,2.6,0.6,0.4,4.6,5.0,3.6,1.6,0.4,0.8,1.6,15.8,28.6,13.34375,2.0,5.5,0.402625,0.875,2.125,0.420875,0.875,1.25,0.177125,0.875,2.25,3.125,1.0,0.25,0.375,0.5,2.375,5.75,-1.625,0
2021-01-15T19:30:00.000Z,Cleveland Cavaliers,106,New York Knicks,103,41.07333333333333,6.8,14.2,0.48460000000000003,1.8,5.0,0.3028,4.2,5.6,0.5368,2.2,6.0,8.2,4.2,1.6,1.0,2.8,2.8,19.6,9.0,11.183333333333332,0.6666666666666666,2.6666666666666665,0.13333333333333333,0.0,0.6666666666666666,0.0,1.3333333333333333,2.0,0.5,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,-10.0,30.093333333333327,5.2,9.8,0.5008,0.8,2.2,0.2,2.0,2.4,0.6599999999999999,0.8,3.2,4.0,2.2,1.0,0.6,1.6,2.2,13.2,-8.6,17.69,2.8,6.6,0.3526,1.0,2.8,0.2858,0.8,0.8,0.4,0.6,3.2,3.8,1.8,0.8,1.4,0.8,2.0,7.4,5.6,1
2021-02-01T20:00:00.000Z,Chicago Bulls,110,New York Knicks,102,30.70333333333333,6.6,12.4,0.5306,2.0,5.0,0.25,2.0,2.6,0.7333999999999999,1.0,3.8,4.8,2.6,0.4,0.0,1.8,2.0,17.2,5.6,14.402777777777779,1.5,4.333333333333333,0.225,0.16666666666666666,1.5,0.16666666666666666,0.8333333333333334,1.1666666666666667,0.2916666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.8333333333333335,0.16666666666666666,0.16666666666666666,0.5,1.5,4.0,2.0,25.823333333333334,4.2,10.2,0.41200000000000003,0.2,2.4,0.05,2.4,2.8,0.6778000000000001,1.6,4.6,6.2,2.2,0.8,0.2,1.8,2.4,11.0,-4.8,21.96,3.2,7.2,0.5104,1.0,3.4,0.1572,2.0,2.4,0.65,0.6,2.2,2.8,2.0,0.4,1.0,0.4,1.4,9.4,-3.2,1
2021-04-07T20:00:00.000Z,Atlanta Hawks,113,Memphis Grizzlies,131,32.33,6.0,14.2,0.42639999999999995,1.2,4.2,0.19,1.6,1.8,0.9,2.0,4.6,6.6,4.0,0.8,0.6,0.8,2.6,14.8,-13.4,13.047222222222222,2.5,5.0,0.45,0.6666666666666666,1.1666666666666667,0.38883333333333336,0.8333333333333334,1.0,0.5833333333333334,0.16666666666666666,1.3333333333333333,1.5,1.0,0.16666666666666666,0.0,0.5,1.0,6.5,-3.8333333333333335,29.076666666666664,7.8,12.8,0.615,2.4,4.8,0.54,2.2,2.6,0.675,1.6,4.8,6.4,4.2,0.4,0.4,1.4,1.6,20.2,19.2,13.216666666666667,1.2857142857142858,3.5714285714285716,0.38885714285714285,0.7142857142857143,2.2857142857142856,0.26671428571428574,1.0,1.1428571428571428,0.35714285714285715,0.42857142857142855,2.7142857142857144,3.142857142857143,1.2857142857142858,0.42857142857142855,0.42857142857142855,1.0,1.2857142857142858,4.285714285714286,-0.8571428571428571,0
2021-01-06T20:00:00.000Z,Milwaukee Bucks,130,Detroit Pistons,115,28.059999999999995,5.8,11.6,0.48279999999999995,2.0,4.8,0.3208,2.2,3.4,0.5142,1.4,3.8,5.2,4.6,0.0,0.6,2.0,2.4,15.8,14.8,16.436111111111114,3.3333333333333335,5.333333333333333,0.5608333333333333,1.5,3.1666666666666665,0.3721666666666667,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,3.1666666666666665,3.5,2.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.6666666666666667,8.5,0.16666666666666666,25.416666666666668,3.8,10.2,0.35059999999999997,1.0,4.6,0.17320000000000002,3.2,3.4,0.3666,1.4,2.6,4.0,2.0,0.6,0.4,0.6,2.0,11.8,-16.8,12.312962962962963,2.111111111111111,5.111111111111111,0.37400000000000005,0.8888888888888888,2.0,0.10366666666666667,1.1111111111111112,1.4444444444444444,0.4444444444444444,0.8888888888888888,2.111111111111111,3.0,1.1111111111111112,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.1111111111111112,6.222222222222222,1.0,1
2021-01-07T20:00:00.000Z,Memphis Grizzlies,90,Cleveland Cavaliers,94,28.263333333333332,5.0,11.2,0.4532,1.2,3.8,0.281,1.0,1.2,0.3,1.4,5.0,6.4,3.4,0.6,0.8,2.2,2.0,12.2,-4.8,19.723333333333333,2.2,5.4,0.39080000000000004,1.0,2.4,0.27999999999999997,0.4,0.4,0.2,0.8,2.4,3.2,2.0,2.0,0.4,1.4,1.4,5.8,0.8,37.21,5.6,13.4,0.46980000000000005,2.0,5.4,0.3478,1.4,2.8,0.33340000000000003,1.2,4.2,5.4,4.4,2.0,0.4,2.6,1.6,14.6,5.8,13.725,2.0,3.0,0.51175,0.75,0.75,0.5,0.5,0.5,0.25,0.25,2.25,2.5,0.5,0.25,0.25,0.5,1.5,5.25,-2.25,0
2021-01-17T22:00:00.000Z,Los Angeles Clippers,129,Indiana Pacers,96,26.229999999999997,4.8,8.4,0.6110000000000001,1.4,3.2,0.36,1.8,2.0,0.55,0.8,5.2,6.0,3.4,0.4,0.4,1.2,2.0,12.8,12.0,13.216666666666667,3.0,5.625,0.44925000000000004,1.5,2.875,0.212,0.625,1.25,0.333375,0.625,2.125,2.75,1.25,0.25,0.125,1.25,1.125,8.125,13.125,31.313333333333333,6.4,13.4,0.4948,2.2,6.2,0.3204,1.4,2.2,0.2584,1.0,3.6,4.6,3.8,1.8,0.0,2.0,2.0,16.4,-16.8,11.764285714285714,0.7142857142857143,3.142857142857143,0.20471428571428568,0.0,1.0,0.0,0.5714285714285714,0.7142857142857143,0.35714285714285715,0.14285714285714285,1.2857142857142858,1.4285714285714286,1.2857142857142858,0.5714285714285714,0.2857142857142857,0.8571428571428571,1.2857142857142858,2.0,-11.571428571428571,1
2021-01-21T22:00:00.000Z,Utah Jazz,129,New Orleans Pelicans,118,31.72,6.2,11.0,0.5862,2.0,4.0,0.37,3.4,3.4,0.6,1.0,4.8,5.8,3.0,1.0,1.4,2.0,3.0,17.8,19.2,9.658333333333333,1.625,4.125,0.22862500000000002,0.875,2.375,0.15,0.875,1.0,0.21875,0.375,0.875,1.25,1.5,0.375,0.125,0.625,1.5,5.0,-5.125,30.906666666666666,6.2,12.8,0.4782,1.4,3.2,0.4,2.2,2.8,0.31,1.8,3.6,5.4,3.0,0.8,0.2,2.4,2.0,16.0,-20.2,8.924074074074074,1.2222222222222223,2.3333333333333335,0.49211111111111117,0.4444444444444444,1.0,0.2222222222222222,1.3333333333333333,1.7777777777777777,0.4126666666666667,0.1111111111111111,1.4444444444444444,1.5555555555555556,1.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556,1.0,4.222222222222222,5.111111111111111,1
2021-01-31T19:00:00.000Z,Toronto Raptors,115,Orlando Magic,102,31.313333333333333,5.6,13.0,0.4236,1.0,5.0,0.153,2.0,2.0,0.6,1.6,6.0,7.6,4.8,1.4,0.2,1.8,2.8,14.2,20.0,11.764285714285714,1.8571428571428572,3.5714285714285716,0.4941428571428571,1.0,2.0,0.4095714285714286,1.5714285714285714,1.7142857142857142,0.6785714285714286,0.14285714285714285,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.1428571428571428,6.285714285714286,-5.0,27.653333333333336,3.8,10.6,0.409,1.4,4.4,0.3466,3.8,4.6,0.8,0.6,5.4,6.0,3.2,0.8,0.4,1.4,2.0,12.8,-12.0,16.775,2.3333333333333335,4.833333333333333,0.5215,1.0,2.3333333333333335,0.5,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.5,1.5,2.0,1.0,0.6666666666666666,0.5,0.5,1.3333333333333333,6.333333333333333,-0.8333333333333334,1
2021-03-04T22:00:00.000Z,Phoenix Suns,120,Golden State Warriors,98,24.806666666666665,4.4,10.2,0.4708,1.4,3.6,0.28759999999999997,1.6,2.0,0.65,1.2,4.2,5.4,2.6,0.6,0.2,2.0,1.8,11.8,2.6,16.266666666666666,3.857142857142857,6.428571428571429,0.6045714285714284,0.7142857142857143,1.7142857142857142,0.25,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.8571428571428571,2.7142857142857144,3.5714285714285716,2.5714285714285716,0.7142857142857143,0.42857142857142855,0.8571428571428571,1.0,8.714285714285714,13.857142857142858,30.70333333333333,4.0,9.2,0.46040000000000003,1.0,3.0,0.27,1.4,1.8,0.45,1.0,4.2,5.2,3.2,1.2,0.4,2.4,1.6,10.4,-8.8,14.402777777777779,3.0,7.0,0.3293333333333333,1.1666666666666667,3.3333333333333335,0.3055,0.5,1.1666666666666667,0.25,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.5,0.3333333333333333,0.8333333333333334,0.5,7.666666666666667,-11.0,1
2021-04-09T20:00:00.000Z,New Orleans Pelicans,101,Philadelphia 76ers,94,29.686666666666667,5.2,13.4,0.3414,0.6,3.2,0.0944,3.2,5.0,0.6438,1.2,5.8,7.0,3.4,1.0,0.6,1.6,2.2,14.2,0.4,22.874999999999996,3.25,5.75,0.5505,0.25,1.5,0.0625,0.75,1.25,0.29175,1.0,4.25,5.25,1.25,1.5,1.0,1.0,1.5,7.5,8.25,31.109999999999996,3.6,10.2,0.35019999999999996,0.8,3.0,0.16,3.0,4.4,0.4444,0.2,6.8,7.0,3.0,1.2,0.8,2.6,2.0,11.0,0.4,9.037037037037036,1.6666666666666667,3.111111111111111,0.45055555555555554,0.7777777777777778,1.7777777777777777,0.1481111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.0,1.3333333333333333,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.6666666666666666,1.4444444444444444,4.333333333333333,-4.111111111111111,1
2021-04-20T22:00:00.000Z,Portland Trail Blazers,112,Los Angeles Clippers,113,29.076666666666664,5.6,11.6,0.5512,1.4,5.2,0.31,1.2,1.6,0.45,0.6,3.8,4.4,2.2,0.8,0.2,0.8,2.2,13.8,-1.6,23.383333333333333,3.5,9.0,0.4685,1.75,4.5,0.2915,2.0,2.75,0.5,2.5,2.5,5.0,2.75,0.75,0.75,0.5,1.25,10.75,0.75,29.279999999999994,6.0,12.0,0.48179999999999995,1.6,4.8,0.3,1.4,2.0,0.3666,0.8,5.0,5.8,2.4,0.6,0.4,1.2,1.8,15.0,8.0,15.58888888888889,2.5,5.0,0.3583333333333334,0.5,2.3333333333333335,0.24166666666666667,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,2.0,0.0,0.16666666666666666,0.6666666666666666,1.0,6.333333333333333,-5.833333333333333,0
2021-04-21T20:30:00.000Z,Dallas Mavericks,127,Detroit Pistons,117,28.46666666666666,5.4,11.0,0.5364000000000001,2.0,5.0,0.3194,2.8,4.0,0.4366,1.0,4.2,5.2,3.0,1.4,0.0,1.0,3.0,15.6,2.2,16.097222222222225,3.1666666666666665,6.166666666666667,0.3798333333333333,1.0,3.0,0.20550000000000002,0.8333333333333334,1.0,0.2778333333333333,1.0,1.8333333333333333,2.8333333333333335,1.6666666666666667,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.1666666666666667,8.166666666666666,6.5,30.5,6.0,10.6,0.6075999999999999,1.8,4.0,0.35,3.4,4.2,0.875,0.8,4.6,5.4,4.2,0.2,0.4,1.6,3.0,17.2,-6.6,14.402777777777777,1.6666666666666667,4.333333333333333,0.48816666666666664,0.6666666666666666,2.0,0.127,1.1666666666666667,1.6666666666666667,0.5,0.5,2.0,2.5,1.5,0.16666666666666666,0.0,0.8333333333333334,1.5,5.166666666666667,-2.8333333333333335,1
