Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,10-26,Toronto Raptors,Philadelphia 76ers,209.5,-2.5,116,-148,228,10,2,2,0.8620689655172414,0.6756756756756757,1.16,1.48,Wednesday,119,109,19156,,
0,10-26,Chicago Bulls,Indiana Pacers,233.5,7.0,-275,225,233,15,2,2,0.3636363636363636,0.4444444444444444,2.75,2.25,Wednesday,124,109,19156,,
0,10-26,Minnesota Timberwolves,San Antonio Spurs,234.5,9.5,-430,340,256,12,2,2,0.2325581395348837,0.2941176470588235,4.3,3.4,Wednesday,134,122,19156,,
0,10-26,Utah Jazz,Houston Rockets,229.5,9.5,-480,330,210,8,2,2,0.2083333333333333,0.303030303030303,4.8,3.3,Wednesday,109,101,19156,,
0,10-26,Denver Nuggets,Los Angeles Lakers,232.5,4.5,-230,176,209,11,2,7,0.4347826086956522,0.5681818181818182,2.3,1.7599999999999998,Wednesday,110,99,19156,,
0,10-26,Portland Trail Blazers,Miami Heat,223.5,1.5,-130,102,217,-21,2,2,0.7692307692307692,0.9803921568627452,1.3,1.02,Wednesday,98,119,19156,,
0,10-27,Brooklyn Nets,Dallas Mavericks,225.5,-3.0,124,-146,254,-4,1,2,0.8064516129032259,0.684931506849315,1.24,1.4600000000000002,Thursday,125,129,19156,OT,
0,10-27,Oklahoma City Thunder,Los Angeles Clippers,218.5,-7.0,210,-255,228,8,2,2,0.4761904761904761,0.3921568627450981,2.1,2.55,Thursday,118,110,19156,,
0,10-27,Sacramento Kings,Memphis Grizzlies,234.5,4.5,-210,162,235,-15,7,3,0.4761904761904761,0.6172839506172839,2.1,1.62,Thursday,110,125,19156,,
0,10-27,Golden State Warriors,Miami Heat,227.0,6.0,-230,190,233,13,2,1,0.4347826086956522,0.5263157894736842,2.3,1.9,Thursday,123,110,19156,,
0,10-28,Detroit Pistons,Atlanta Hawks,229.5,-6.0,205,-250,248,-24,2,2,0.4878048780487805,0.4,2.05,2.5,Friday,112,136,19156,,
0,10-28,Orlando Magic,Charlotte Hornets,221.0,-1.5,100,-118,206,20,2,2,1.0,0.8474576271186441,1.0,1.18,Friday,113,93,19156,,
0,10-28,Washington Wizards,Indiana Pacers,229.0,5.0,-198,166,244,-10,3,2,0.5050505050505051,0.6024096385542169,1.98,1.66,Friday,117,127,19156,,
0,10-28,Toronto Raptors,Philadelphia 76ers,214.0,4.5,-180,152,202,-22,2,2,0.5555555555555556,0.6578947368421053,1.7999999999999998,1.5199999999999998,Friday,90,112,19156,,
0,10-28,Boston Celtics,Cleveland Cavaliers,218.5,6.5,-270,220,255,-9,4,2,0.3703703703703703,0.4545454545454545,2.7,2.2,Friday,123,132,19156,OT,
0,10-28,Milwaukee Bucks,New York Knicks,223.5,6.5,-255,210,227,11,2,2,0.3921568627450981,0.4761904761904761,2.55,2.1,Friday,119,108,19156,,
0,10-28,Minnesota Timberwolves,Los Angeles Lakers,233.5,8.5,-400,285,213,9,2,2,0.25,0.3508771929824561,4.0,2.85,Friday,111,102,19156,,
0,10-28,San Antonio Spurs,Chicago Bulls,230.5,-4.5,162,-194,253,5,2,2,0.6172839506172839,0.5154639175257733,1.62,1.94,Friday,129,124,19156,,
0,10-28,Denver Nuggets,Utah Jazz,232.0,7.5,-330,265,218,16,2,2,0.303030303030303,0.3773584905660377,3.3,2.65,Friday,117,101,19156,,
0,10-28,Portland Trail Blazers,Houston Rockets,222.5,4.5,-200,168,236,14,2,2,0.5,0.5952380952380952,2.0,1.68,Friday,125,111,19156,,
0,10-28,Phoenix Suns,New Orleans Pelicans,225.5,8.5,-340,275,235,13,3,3,0.2941176470588235,0.3636363636363636,3.4,2.75,Friday,124,111,19156,,
0,10-29,Sacramento Kings,Miami Heat,227.0,-4.0,144,-172,232,6,2,2,0.6944444444444444,0.5813953488372093,1.44,1.72,Saturday,119,113,19156,,
0,10-29,Charlotte Hornets,Golden State Warriors,233.5,-10.0,370,-480,233,7,1,2,0.2702702702702702,0.2083333333333333,3.7000000000000006,4.8,Saturday,120,113,19156,OT,
0,10-29,Brooklyn Nets,Indiana Pacers,239.5,11.5,-620,460,241,-9,2,1,0.1612903225806451,0.2173913043478261,6.2,4.6,Saturday,116,125,19156,,
0,10-29,Chicago Bulls,Philadelphia 76ers,221.5,-2.5,118,-136,223,-5,1,1,0.8474576271186441,0.7352941176470588,1.18,1.36,Saturday,109,114,19156,,
0,10-29,Milwaukee Bucks,Atlanta Hawks,228.5,5.5,-210,176,238,8,1,1,0.4761904761904761,0.5681818181818182,2.1,1.7599999999999998,Saturday,123,115,19156,,
0,10-29,Dallas Mavericks,Oklahoma City Thunder,219.5,10.5,-500,385,228,-6,2,2,0.2,0.2597402597402597,5.0,3.850000000000001,Saturday,111,117,19156,OT,
0,10-29,Utah Jazz,Memphis Grizzlies,225.5,-3.5,132,-156,247,1,1,2,0.7575757575757576,0.641025641025641,1.32,1.56,Saturday,124,123,19156,,
0,10-30,Los Angeles Clippers,New Orleans Pelicans,226.5,1.5,-118,100,203,-21,3,2,0.8474576271186441,1.0,1.18,1.0,Sunday,91,112,19156,,
0,10-30,Boston Celtics,Washington Wizards,222.0,9.5,-430,340,206,18,2,2,0.2325581395348837,0.2941176470588235,4.3,3.4,Sunday,112,94,19156,,
0,10-30,Detroit Pistons,Golden State Warriors,231.0,-7.5,245,-300,242,14,2,1,0.4081632653061224,0.3333333333333333,2.45,3.0,Sunday,128,114,19156,,
0,10-30,Cleveland Cavaliers,New York Knicks,220.0,3.5,-152,128,229,13,2,2,0.6578947368421053,0.78125,1.5199999999999998,1.28,Sunday,121,108,19156,,
0,10-30,San Antonio Spurs,Minnesota Timberwolves,237.0,-7.0,210,-255,205,9,2,2,0.4761904761904761,0.3921568627450981,2.1,2.55,Sunday,107,98,19156,,
0,10-30,Dallas Mavericks,Orlando Magic,211.5,9.0,-400,315,219,9,1,2,0.25,0.3174603174603174,4.0,3.1500000000000004,Sunday,114,105,19156,,
0,10-30,Phoenix Suns,Houston Rockets,227.5,13.0,-820,570,233,15,2,2,0.1219512195121951,0.175438596491228,8.2,5.7,Sunday,124,109,19156,,
0,10-30,Los Angeles Lakers,Denver Nuggets,228.5,-2.5,118,-142,231,11,2,2,0.8474576271186441,0.7042253521126761,1.18,1.42,Sunday,121,110,19156,,
0,10-31,Washington Wizards,Philadelphia 76ers,216.5,-2.5,120,-142,229,-7,1,2,0.8333333333333334,0.7042253521126761,1.2,1.42,Monday,111,118,19156,,
0,10-31,Charlotte Hornets,Sacramento Kings,231.5,-3.5,136,-164,223,-7,2,2,0.7352941176470588,0.6097560975609756,1.36,1.64,Monday,108,115,19156,,
0,10-31,Brooklyn Nets,Indiana Pacers,236.0,8.0,-330,265,225,7,2,2,0.303030303030303,0.3773584905660377,3.3,2.65,Monday,116,109,19156,,
0,10-31,Toronto Raptors,Atlanta Hawks,222.5,2.0,-122,104,248,30,3,2,0.819672131147541,0.9615384615384616,1.22,1.04,Monday,139,109,19156,,
0,10-31,Milwaukee Bucks,Detroit Pistons,221.5,12.5,-1100,600,218,2,2,1,0.0909090909090909,0.1666666666666666,11.0,6.0,Monday,110,108,19156,,
0,10-31,Utah Jazz,Memphis Grizzlies,232.5,-3.5,136,-162,226,16,2,2,0.7352941176470588,0.6172839506172839,1.36,1.62,Monday,121,105,19156,,
0,10-31,Los Angeles Clippers,Houston Rockets,225.5,8.5,-355,285,188,2,1,1,0.2816901408450704,0.3508771929824561,3.55,2.85,Monday,95,93,19156,,
0,11-01,Brooklyn Nets,Chicago Bulls,232.5,2.0,-142,120,207,-9,1,3,0.7042253521126761,0.8333333333333334,1.42,1.2,Tuesday,99,108,17732,,
0,11-01,Miami Heat,Golden State Warriors,225.5,1.0,-112,-104,225,7,3,2,0.8928571428571428,0.9615384615384616,1.12,1.04,Tuesday,116,109,17732,,
0,11-01,Oklahoma City Thunder,Orlando Magic,216.5,3.5,-162,126,224,8,3,2,0.6172839506172839,0.7936507936507936,1.62,1.26,Tuesday,116,108,17732,,
0,11-01,Phoenix Suns,Minnesota Timberwolves,228.0,4.0,-174,146,223,9,2,2,0.5747126436781609,0.684931506849315,1.7400000000000002,1.4600000000000002,Tuesday,116,107,17732,,
0,11-02,Philadelphia 76ers,Washington Wizards,217.0,5.5,-215,180,232,-10,2,2,0.4651162790697674,0.5555555555555556,2.15,1.7999999999999998,Wednesday,111,121,17732,,
0,11-02,New York Knicks,Atlanta Hawks,233.0,2.5,-134,114,211,-13,3,2,0.7462686567164178,0.8771929824561404,1.34,1.14,Wednesday,99,112,17732,,
0,11-02,Miami Heat,Sacramento Kings,220.5,4.5,-184,154,217,3,1,2,0.5434782608695652,0.6493506493506493,1.84,1.54,Wednesday,110,107,17732,,
0,11-02,Cleveland Cavaliers,Boston Celtics,220.0,-1.5,102,-120,227,1,3,3,0.9803921568627452,0.8333333333333334,1.02,1.2,Wednesday,114,113,17732,OT,
0,11-02,Houston Rockets,Los Angeles Clippers,223.0,-5.5,184,-220,210,-8,2,2,0.5434782608695652,0.4545454545454545,1.84,2.2,Wednesday,101,109,17732,,
0,11-02,Milwaukee Bucks,Detroit Pistons,223.5,11.5,-620,460,207,25,2,2,0.1612903225806451,0.2173913043478261,6.2,4.6,Wednesday,116,91,17732,,
0,11-02,San Antonio Spurs,Toronto Raptors,223.5,-6.5,194,-235,243,-43,3,2,0.5154639175257733,0.425531914893617,1.94,2.35,Wednesday,100,143,17732,,
0,11-02,Chicago Bulls,Charlotte Hornets,224.5,6.5,-250,205,194,18,1,2,0.4,0.4878048780487805,2.5,2.05,Wednesday,106,88,17732,,
0,11-02,Dallas Mavericks,Utah Jazz,222.5,6.5,-295,220,203,3,3,2,0.3389830508474576,0.4545454545454545,2.95,2.2,Wednesday,103,100,17732,,
0,11-02,Portland Trail Blazers,Memphis Grizzlies,228.0,-5.5,184,-220,217,-5,5,2,0.5434782608695652,0.4545454545454545,1.84,2.2,Wednesday,106,111,17732,,
0,11-02,Los Angeles Lakers,New Orleans Pelicans,229.5,-2.5,116,-136,237,3,3,3,0.8620689655172414,0.7352941176470588,1.16,1.36,Wednesday,120,117,17732,OT,
0,11-03,Orlando Magic,Golden State Warriors,226.0,-9.5,340,-430,259,1,2,2,0.2941176470588235,0.2325581395348837,3.4,4.3,Thursday,130,129,17732,,
0,11-03,Oklahoma City Thunder,Denver Nuggets,228.0,-6.5,220,-270,232,-12,2,4,0.4545454545454545,0.3703703703703703,2.2,2.7,Thursday,110,122,17732,,
0,11-04,Detroit Pistons,Cleveland Cavaliers,215.5,-4.0,142,-168,200,-24,2,2,0.7042253521126761,0.5952380952380952,1.42,1.68,Friday,88,112,17732,,
0,11-04,Washington Wizards,Brooklyn Nets,223.0,3.0,-154,130,214,-42,2,3,0.6493506493506493,0.7692307692307692,1.54,1.3,Friday,86,128,17732,,
0,11-04,Philadelphia 76ers,New York Knicks,220.0,1.5,-112,-104,210,-2,2,2,0.8928571428571428,0.9615384615384616,1.12,1.04,Friday,104,106,17732,,
0,11-04,Indiana Pacers,Miami Heat,224.5,-3.0,136,-162,200,2,4,2,0.7352941176470588,0.6172839506172839,1.36,1.62,Friday,101,99,17732,,
0,11-04,Boston Celtics,Chicago Bulls,223.0,7.5,-300,245,242,4,2,2,0.3333333333333333,0.4081632653061224,3.0,2.45,Friday,123,119,17732,,
0,11-04,San Antonio Spurs,Los Angeles Clippers,225.5,-3.5,138,-164,219,-7,2,2,0.7246376811594204,0.6097560975609756,1.38,1.64,Friday,106,113,17732,,
0,11-04,Memphis Grizzlies,Charlotte Hornets,227.0,11.5,-590,440,229,31,2,2,0.1694915254237288,0.2272727272727272,5.9,4.4,Friday,130,99,17732,,
0,11-04,Dallas Mavericks,Toronto Raptors,215.0,4.0,-184,154,221,1,2,2,0.5434782608695652,0.6493506493506493,1.84,1.54,Friday,111,110,17732,,
0,11-04,New Orleans Pelicans,Golden State Warriors,227.0,10.5,-510,390,219,9,2,1,0.196078431372549,0.2564102564102564,5.1,3.9,Friday,114,105,17732,,
0,11-04,Phoenix Suns,Portland Trail Blazers,217.5,12.0,-720,520,214,-2,3,2,0.1388888888888889,0.1923076923076923,7.199999999999999,5.2,Friday,106,108,17732,,
0,11-04,Minnesota Timberwolves,Milwaukee Bucks,225.5,-2.0,108,-126,217,-13,3,2,0.9259259259259258,0.7936507936507936,1.08,1.26,Friday,102,115,17732,,
0,11-04,Los Angeles Lakers,Utah Jazz,229.0,3.0,-154,130,246,-14,2,2,0.6493506493506493,0.7692307692307692,1.54,1.3,Friday,116,130,17732,,
0,11-05,Orlando Magic,Sacramento Kings,228.5,-4.5,154,-184,249,-3,2,3,0.6493506493506493,0.5434782608695652,1.54,1.84,Saturday,123,126,17732,OT,
0,11-05,Charlotte Hornets,Brooklyn Nets,223.5,-3.5,136,-162,192,-4,1,1,0.7352941176470588,0.6172839506172839,1.36,1.62,Saturday,94,98,17732,,
0,11-05,New York Knicks,Boston Celtics,227.0,-4.0,142,-168,251,-15,1,1,0.7042253521126761,0.5952380952380952,1.42,1.68,Saturday,118,133,17732,,
0,11-05,Atlanta Hawks,New Orleans Pelicans,234.5,1.5,-124,106,245,3,3,1,0.8064516129032259,0.9433962264150942,1.24,1.06,Saturday,124,121,17732,OT,
0,11-05,Milwaukee Bucks,Oklahoma City Thunder,219.0,5.5,-230,190,202,14,1,2,0.4347826086956522,0.5263157894736842,2.3,1.9,Saturday,108,94,17732,,
0,11-05,Minnesota Timberwolves,Houston Rockets,234.0,7.5,-310,250,246,12,1,3,0.3225806451612903,0.4,3.1,2.5,Saturday,129,117,17732,,
0,11-05,Denver Nuggets,San Antonio Spurs,235.5,12.0,-590,440,227,25,2,1,0.1694915254237288,0.2272727272727272,5.9,4.4,Saturday,126,101,17732,,
0,11-05,Phoenix Suns,Portland Trail Blazers,215.5,12.0,-700,490,184,20,1,1,0.1428571428571428,0.2040816326530612,7.0,4.9,Saturday,102,82,17732,,
0,11-06,Los Angeles Lakers,Cleveland Cavaliers,222.0,-5.5,172,-205,214,-14,2,2,0.5813953488372093,0.4878048780487805,1.72,2.05,Sunday,100,114,17732,,
0,11-06,Toronto Raptors,Chicago Bulls,219.5,4.0,-176,148,217,9,2,2,0.5681818181818182,0.6756756756756757,1.7599999999999998,1.48,Sunday,113,104,17732,,
0,11-06,Memphis Grizzlies,Washington Wizards,224.0,9.5,-430,340,200,6,2,2,0.2325581395348837,0.2941176470588235,4.3,3.4,Sunday,103,97,17732,,
0,11-06,Los Angeles Clippers,Utah Jazz,218.5,3.5,-158,134,212,-8,2,2,0.6329113924050632,0.7462686567164178,1.58,1.34,Sunday,102,110,17732,,
0,11-07,Charlotte Hornets,Washington Wizards,215.5,2.5,-148,116,208,-8,2,1,0.6756756756756757,0.8620689655172414,1.48,1.16,Monday,100,108,17732,,
0,11-07,Orlando Magic,Houston Rockets,237.5,0.5,-106,-120,261,-7,2,2,0.9433962264150942,0.8333333333333334,1.06,1.2,Monday,127,134,17732,,
0,11-07,Detroit Pistons,Oklahoma City Thunder,225.5,-4.5,180,-235,215,9,3,2,0.5555555555555556,0.425531914893617,1.7999999999999998,2.35,Monday,112,103,17732,,
0,11-07,Indiana Pacers,New Orleans Pelicans,241.5,-1.5,114,-146,251,7,3,2,0.8771929824561404,0.684931506849315,1.14,1.4600000000000002,Monday,129,122,17732,,
0,11-07,Philadelphia 76ers,Phoenix Suns,214.5,5.5,-260,196,188,12,3,2,0.3846153846153846,0.5102040816326531,2.6,1.96,Monday,100,88,17732,,
0,11-07,Atlanta Hawks,Milwaukee Bucks,226.5,3.5,-180,140,215,19,2,2,0.5555555555555556,0.7142857142857143,1.7999999999999998,1.4,Monday,117,98,17732,,
0,11-07,Miami Heat,Portland Trail Blazers,211.5,11.5,-2500,900,217,-3,3,2,0.04,0.1111111111111111,25.0,9.0,Monday,107,110,17732,,
0,11-07,Chicago Bulls,Toronto Raptors,208.5,12.5,-4000,1100,208,14,1,1,0.025,0.0909090909090909,40.0,11.0,Monday,111,97,17732,,
0,11-07,Memphis Grizzlies,Boston Celtics,227.5,1.5,-140,110,215,-3,1,2,0.7142857142857143,0.9090909090909092,1.4,1.1,Monday,106,109,17732,,
0,11-07,Minnesota Timberwolves,New York Knicks,224.5,-16.5,4000,-100000,227,-13,2,2,0.025,0.001,40.0,1000.0,Monday,107,120,17732,,
0,11-07,San Antonio Spurs,Denver Nuggets,242.5,-10.5,750,-1600,224,-6,2,2,0.1333333333333333,0.0625,7.5,16.0,Monday,109,115,17732,,
0,11-07,Dallas Mavericks,Brooklyn Nets,201.5,3.5,-188,146,190,2,3,2,0.5319148936170213,0.684931506849315,1.88,1.4600000000000002,Monday,96,94,17732,,
0,11-07,Golden State Warriors,Sacramento Kings,236.5,-2.5,118,-150,229,3,3,2,0.8474576271186441,0.6666666666666666,1.18,1.5,Monday,116,113,17732,,
0,11-07,Utah Jazz,Los Angeles Lakers,261.5,8.5,-430,300,255,23,1,1,0.2325581395348837,0.3333333333333333,4.3,3.0,Monday,139,116,17732,,
0,11-07,Los Angeles Clippers,Cleveland Cavaliers,231.5,-3.5,136,-178,236,2,1,1,0.7352941176470588,0.5617977528089888,1.36,1.7799999999999998,Monday,119,117,17732,,
0,11-09,Orlando Magic,Dallas Mavericks,213.0,-8.5,285,-355,181,7,2,2,0.3508771929824561,0.2816901408450704,2.85,3.55,Wednesday,94,87,17732,,
0,11-09,Indiana Pacers,Denver Nuggets,235.5,-4.5,166,-198,241,-3,2,2,0.6024096385542169,0.5050505050505051,1.66,1.98,Wednesday,119,122,17732,,
0,11-09,Charlotte Hornets,Portland Trail Blazers,222.5,-1.5,-104,-122,200,-10,2,2,0.9615384615384616,0.819672131147541,1.04,1.22,Wednesday,95,105,17732,,
0,11-09,Boston Celtics,Detroit Pistons,226.0,13.0,-850,590,240,16,2,2,0.1176470588235294,0.1694915254237288,8.5,5.9,Wednesday,128,112,17732,,
0,11-09,Toronto Raptors,Houston Rockets,224.0,10.0,-450,350,225,7,2,2,0.2222222222222222,0.2857142857142857,4.5,3.5,Wednesday,116,109,17732,,
0,11-09,Atlanta Hawks,Utah Jazz,231.5,4.5,-172,144,244,-6,2,2,0.5813953488372093,0.6944444444444444,1.72,1.44,Wednesday,119,125,17732,,
0,11-09,Brooklyn Nets,New York Knicks,221.0,3.5,-162,136,197,27,2,2,0.6172839506172839,0.7352941176470588,1.62,1.36,Wednesday,112,85,17732,,
0,11-09,Oklahoma City Thunder,Milwaukee Bucks,214.0,-1.5,108,-126,268,-4,2,2,0.9259259259259258,0.7936507936507936,1.08,1.26,Wednesday,132,136,17732,2OT,
0,11-09,Minnesota Timberwolves,Phoenix Suns,224.0,1.5,-124,106,246,-12,2,2,0.8064516129032259,0.9433962264150942,1.24,1.06,Wednesday,117,129,17732,,
0,11-09,Chicago Bulls,New Orleans Pelicans,232.0,-2.0,114,-134,226,-4,2,2,0.8771929824561404,0.7462686567164178,1.14,1.34,Wednesday,111,115,17732,,
0,11-09,San Antonio Spurs,Memphis Grizzlies,234.0,-5.5,176,-210,246,-2,2,2,0.5681818181818182,0.4761904761904761,1.7599999999999998,2.1,Wednesday,122,124,17732,OT,
0,11-09,Sacramento Kings,Cleveland Cavaliers,228.5,-4.5,168,-200,247,7,2,2,0.5952380952380952,0.5,1.68,2.0,Wednesday,127,120,17732,,
0,11-09,Los Angeles Clippers,Los Angeles Lakers,219.0,3.0,-146,124,215,13,2,2,0.684931506849315,0.8064516129032259,1.4600000000000002,1.24,Wednesday,114,101,17732,,
0,11-10,Washington Wizards,Dallas Mavericks,209.0,-6.0,198,-240,218,8,3,1,0.5050505050505051,0.4166666666666667,1.98,2.4,Thursday,113,105,17732,,
0,11-10,Atlanta Hawks,Philadelphia 76ers,222.0,1.0,-120,102,199,9,1,3,0.8333333333333334,0.9803921568627452,1.2,1.02,Thursday,104,95,17732,,
0,11-10,Miami Heat,Charlotte Hornets,212.5,10.5,-560,420,229,5,3,1,0.1785714285714285,0.238095238095238,5.6,4.2,Thursday,117,112,17732,OT,
0,11-10,New Orleans Pelicans,Portland Trail Blazers,223.0,10.0,-405,320,201,-11,1,1,0.2469135802469136,0.3125,4.05,3.2,Thursday,95,106,17732,,
0,11-11,Orlando Magic,Phoenix Suns,215.0,-7.5,240,-295,211,17,2,2,0.4166666666666667,0.3389830508474576,2.4,2.95,Friday,114,97,17732,,
0,11-11,Boston Celtics,Denver Nuggets,230.5,4.0,-174,146,243,19,2,2,0.5747126436781609,0.684931506849315,1.7400000000000002,1.4600000000000002,Friday,131,112,17732,,
0,11-11,New York Knicks,Detroit Pistons,224.0,9.5,-405,320,233,9,2,2,0.2469135802469136,0.3125,4.05,3.2,Friday,121,112,17732,,
0,11-11,Oklahoma City Thunder,Toronto Raptors,219.5,-5.5,176,-210,245,19,2,2,0.5681818181818182,0.4761904761904761,1.7599999999999998,2.1,Friday,132,113,17732,,
0,11-11,San Antonio Spurs,Milwaukee Bucks,219.5,2.0,-136,116,204,18,2,2,0.7352941176470588,0.8620689655172414,1.36,1.16,Friday,111,93,17732,,
0,11-11,Memphis Grizzlies,Minnesota Timberwolves,233.5,4.5,-180,152,217,11,2,2,0.5555555555555556,0.6578947368421053,1.7999999999999998,1.5199999999999998,Friday,114,103,17732,,
0,11-11,Golden State Warriors,Cleveland Cavaliers,232.5,3.0,-158,134,207,5,4,2,0.6329113924050632,0.7462686567164178,1.58,1.34,Friday,106,101,17732,,
0,11-11,Los Angeles Lakers,Sacramento Kings,233.0,-4.5,160,-190,234,-6,2,2,0.625,0.5263157894736842,1.6,1.9,Friday,114,120,17732,,
0,11-12,Los Angeles Clippers,Brooklyn Nets,212.0,1.5,-124,106,205,-15,3,3,0.8064516129032259,0.9433962264150942,1.24,1.06,Saturday,95,110,17732,,
0,11-12,Washington Wizards,Utah Jazz,222.0,-4.0,148,-176,233,9,2,3,0.6756756756756757,0.5681818181818182,1.48,1.7599999999999998,Saturday,121,112,17732,,
0,11-12,Indiana Pacers,Toronto Raptors,229.0,3.0,-146,124,222,14,3,1,0.684931506849315,0.8064516129032259,1.4600000000000002,1.24,Saturday,118,104,17732,,
0,11-12,Detroit Pistons,Boston Celtics,225.5,-9.0,290,-360,225,-9,1,1,0.3448275862068966,0.2777777777777778,2.9,3.6,Saturday,108,117,17732,,
0,11-12,Philadelphia 76ers,Atlanta Hawks,223.0,2.5,-138,118,230,12,2,2,0.7246376811594204,0.8474576271186441,1.38,1.18,Saturday,121,109,17732,,
0,11-12,Miami Heat,Charlotte Hornets,215.0,8.5,-350,280,247,17,2,2,0.2857142857142857,0.3571428571428571,3.5,2.8,Saturday,132,115,17732,,
0,11-12,New Orleans Pelicans,Houston Rockets,233.0,10.5,-510,390,225,13,2,3,0.196078431372549,0.2564102564102564,5.1,3.9,Saturday,119,106,17732,,
0,11-12,Dallas Mavericks,Portland Trail Blazers,219.0,7.0,-255,205,229,5,2,2,0.3921568627450981,0.4878048780487805,2.55,2.05,Saturday,117,112,17732,,
0,11-13,New York Knicks,Oklahoma City Thunder,226.5,5.5,-230,190,280,-10,2,2,0.4347826086956522,0.5263157894736842,2.3,1.9,Sunday,135,145,17732,,
0,11-13,Washington Wizards,Memphis Grizzlies,218.5,0.5,-115,-111,194,10,1,2,0.8695652173913044,0.9009009009009008,1.15,1.11,Sunday,102,92,17732,,
0,11-13,Cleveland Cavaliers,Minnesota Timberwolves,221.5,1.0,-118,100,253,-5,2,2,0.8474576271186441,1.0,1.18,1.0,Sunday,124,129,17732,,
0,11-13,Philadelphia 76ers,Utah Jazz,218.0,3.5,-168,142,203,7,1,1,0.5952380952380952,0.7042253521126761,1.68,1.42,Sunday,105,98,17732,,
0,11-13,Chicago Bulls,Denver Nuggets,232.0,-1.5,104,-122,229,-23,4,2,0.9615384615384616,0.819672131147541,1.04,1.22,Sunday,103,126,17732,,
0,11-13,Sacramento Kings,Golden State Warriors,236.5,-4.0,154,-184,237,7,2,2,0.6493506493506493,0.5434782608695652,1.54,1.84,Sunday,122,115,17732,,
0,11-13,Los Angeles Lakers,Brooklyn Nets,217.5,-5.0,176,-210,219,13,2,1,0.5681818181818182,0.4761904761904761,1.7599999999999998,2.1,Sunday,116,103,17732,,
0,11-14,Orlando Magic,Charlotte Hornets,225.0,-1.5,108,-126,217,-7,3,2,0.9259259259259258,0.7936507936507936,1.08,1.26,Monday,105,112,17732,,
0,11-14,Detroit Pistons,Toronto Raptors,219.5,-3.5,130,-166,226,-4,2,2,0.7692307692307692,0.6024096385542169,1.3,1.66,Monday,111,115,17732,,
