Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,10-30,Toronto Raptors,Portland Trail Blazers,217.0,10.0,-450,350,190,-8,2,1,0.2222222222222222,0.2857142857142857,4.5,3.5,Monday,91.0,99.0,19842.0,,
0,10-30,Memphis Grizzlies,Dallas Mavericks,222.0,1.5,-118,100,235,-15,2,3,0.8474576271186441,1.0,1.18,1.0,Monday,110.0,125.0,19842.0,,
0,10-30,New Orleans Pelicans,Golden State Warriors,221.0,2.5,-144,122,232,-28,2,1,0.6944444444444444,0.819672131147541,1.44,1.22,Monday,102.0,130.0,19842.0,,
0,10-30,Oklahoma City Thunder,Detroit Pistons,224.5,6.5,-295,220,236,12,1,2,0.3389830508474576,0.4545454545454545,2.95,2.2,Monday,124.0,112.0,19842.0,,
0,10-30,Milwaukee Bucks,Miami Heat,226.0,7.5,-320,260,236,8,1,2,0.3125,0.3846153846153846,3.2,2.6,Monday,122.0,114.0,19842.0,,
0,10-30,Denver Nuggets,Utah Jazz,225.0,9.0,-405,320,212,8,1,2,0.2469135802469136,0.3125,4.05,3.2,Monday,110.0,102.0,19842.0,,
0,10-30,Los Angeles Lakers,Orlando Magic,219.5,3.5,-164,138,209,3,1,3,0.6097560975609756,0.7246376811594204,1.64,1.38,Monday,106.0,103.0,19842.0,,
0,10-31,Cleveland Cavaliers,New York Knicks,213.0,-1.5,102,-120,200,-18,3,3,0.9803921568627452,0.8333333333333334,1.02,1.2,Tuesday,91.0,109.0,19842.0,,
0,10-31,Phoenix Suns,San Antonio Spurs,224.5,7.0,-300,245,229,-1,3,2,0.3333333333333333,0.4081632653061224,3.0,2.45,Tuesday,114.0,115.0,19842.0,,
0,10-31,Los Angeles Clippers,Orlando Magic,220.5,6.5,-260,215,220,16,2,1,0.3846153846153846,0.4651162790697674,2.6,2.15,Tuesday,118.0,102.0,19842.0,,
0,11-01,Toronto Raptors,Milwaukee Bucks,223.5,-4.5,160,-190,241,19,2,2,0.625,0.5263157894736842,1.6,1.9,Wednesday,130.0,111.0,16912.0,,
0,11-01,Detroit Pistons,Portland Trail Blazers,216.5,3.5,-162,136,211,-9,2,2,0.6172839506172839,0.7352941176470588,1.62,1.36,Wednesday,101.0,110.0,16912.0,,
0,11-01,Boston Celtics,Indiana Pacers,233.5,13.5,-850,590,259,51,2,2,0.1176470588235294,0.1694915254237288,8.5,5.9,Wednesday,155.0,104.0,16912.0,,
