date,team,Reserve_MP,Reserve_FG,Reserve_FGA,Reserve_FG_PCT,Reserve_FG3,Reserve_FG3A,Reserve_FG3_PCT,Reserve_FT,Reserve_FTA,Reserve_FT_PCT,Reserve_ORB,Reserve_DRB,Reserve_TRB,Reserve_AST,Reserve_STL,Reserve_BLK,Reserve_TOV,Reserve_PF,Reserve_PTS,Reserve_PLUS_MINUS
2019-10-22T20:00:00,New Orleans Pelicans,16.41190476190476,2.5714285714285716,6.571428571428571,0.4348571428571429,1.4285714285714286,3.5714285714285716,0.31557142857142856,1.5714285714285714,1.7142857142857142,0.5238571428571428,1.8571428571428572,2.4285714285714284,4.285714285714286,1.5714285714285714,0.42857142857142855,0.5714285714285714,1.0,2.5714285714285716,8.142857142857142,3.7142857142857144
2019-10-22T20:00:00,Toronto Raptors,23.383333333333336,2.6666666666666665,7.666666666666667,0.33966666666666673,0.6666666666666666,3.0,0.17766666666666667,1.6666666666666667,2.0,0.2776666666666667,1.6666666666666667,4.333333333333333,6.0,1.3333333333333333,1.0,0.0,1.6666666666666667,2.0,7.666666666666667,2.6666666666666665
2019-10-22T22:30:00,Los Angeles Clippers,31.008333333333333,5.75,10.0,0.5695,1.75,3.5,0.372,1.75,3.0,0.34375,1.5,4.0,5.5,2.75,1.5,0.75,1.5,2.75,15.0,10.0
2019-10-22T22:30:00,Los Angeles Lakers,18.503333333333334,1.4,4.2,0.39039999999999997,0.6,2.4,0.24,0.4,0.4,0.4,0.6,1.4,2.0,1.4,0.0,0.2,0.6,2.4,3.8,-10.2
2019-10-23T19:00:00,Charlotte Hornets,17.791666666666664,4.0,5.5,0.5487500000000001,3.0,3.75,0.6427499999999999,0.75,0.75,0.25,0.5,2.25,2.75,3.5,0.0,0.0,1.25,2.25,11.75,3.25
2019-10-23T19:00:00,Chicago Bulls,18.503333333333334,4.0,7.4,0.4958,1.2,2.8,0.37,1.0,1.4,0.26,1.4,1.6,3.0,2.4,1.2,0.0,0.6,1.6,10.2,-1.8
2019-10-23T19:00:00,Cleveland Cavaliers,20.079166666666666,2.0,8.75,0.21600000000000003,0.25,3.75,0.05,1.0,1.75,0.375,1.25,3.25,4.5,1.75,1.0,0.25,1.25,2.25,5.25,-6.25
2019-10-23T19:00:00,Detroit Pistons,15.758333333333333,2.8333333333333335,5.5,0.3183333333333333,1.1666666666666667,2.1666666666666665,0.2778333333333333,2.6666666666666665,3.1666666666666665,0.44283333333333336,0.3333333333333333,1.6666666666666667,2.0,1.8333333333333333,0.16666666666666666,0.3333333333333333,1.5,1.3333333333333333,9.5,4.333333333333333
2019-10-23T19:00:00,Indiana Pacers,11.52222222222222,1.1666666666666667,3.8333333333333335,0.25,0.3333333333333333,0.8333333333333334,0.11116666666666668,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,1.0,1.6666666666666667,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.8333333333333333,2.6666666666666665,-6.333333333333333
2019-10-23T19:00:00,Orlando Magic,19.926666666666666,3.0,7.4,0.42160000000000003,0.8,3.2,0.2238,0.4,0.8,0.1,0.8,3.2,4.0,1.4,1.4,0.0,1.2,1.4,7.2,9.2
