date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2018-10-21T21:00:00,Los Angeles Clippers,26.636666666666667,4.2,9.2,0.457,0.6,3.2,0.1086,2.8,2.8,0.8,1.4,3.2,4.6,2.4,1.0,0.4,1.4,2.0,11.8,-4.6
2018-10-22T19:30:00,Boston Celtics,31.516666666666662,4.8,12.2,0.3766,1.4,5.8,0.2486,1.0,1.2,0.3,0.8,5.8,6.6,3.8,0.6,0.6,1.4,1.8,12.0,-6.8
2018-10-22T19:30:00,Charlotte Hornets,25.619999999999997,4.6,10.8,0.418,1.2,4.0,0.193,1.8,2.0,0.5666,1.2,3.0,4.2,2.0,0.4,0.4,1.0,1.4,12.2,-14.2
2018-10-22T19:30:00,Orlando Magic,31.923333333333336,6.4,13.4,0.46980000000000005,2.0,4.6,0.44580000000000003,1.0,1.6,0.5,1.4,5.8,7.2,4.8,0.8,0.0,0.8,1.4,15.8,6.4
2018-10-22T19:30:00,Toronto Raptors,26.636666666666667,5.8,9.4,0.6064,2.2,4.6,0.3476,0.8,1.0,0.3,0.2,4.8,5.0,4.4,1.0,0.8,1.8,2.4,14.6,20.2
2018-10-22T20:00:00,Indiana Pacers,30.906666666666666,5.4,13.2,0.3912,1.4,3.8,0.2838,1.8,2.6,0.55,1.6,3.4,5.0,2.0,0.8,0.6,1.8,2.6,14.0,-5.8
2018-10-22T20:00:00,Milwaukee Bucks,32.94,7.6,14.6,0.5224,3.0,5.6,0.49879999999999997,2.0,2.6,0.8333999999999999,2.4,4.4,6.8,5.0,0.8,1.4,1.6,1.8,20.2,10.4
2018-10-22T20:00:00,Minnesota Timberwolves,28.059999999999995,4.2,8.6,0.4824,0.6,2.4,0.3066,2.6,2.8,0.5,1.2,4.6,5.8,3.0,0.4,1.6,2.2,2.0,11.6,2.2
2018-10-22T20:00:00,New York Knicks,28.46666666666667,5.6,12.4,0.4202,0.8,3.2,0.1332,1.2,1.4,0.7,1.4,3.6,5.0,2.8,0.2,0.0,1.6,2.8,13.2,-5.8
2018-10-22T20:30:00,Chicago Bulls,33.34666666666667,5.4,10.6,0.4878,2.0,3.6,0.3262,2.2,2.8,0.4418,0.8,4.0,4.8,2.8,0.8,0.8,3.0,3.4,15.0,-1.8
