date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2021-10-22T20:00:00,New Orleans Pelicans,31.92333333333333,6.4,11.6,0.5841999999999999,2.2,4.0,0.34240000000000004,2.2,2.6,0.6599999999999999,1.0,4.6,5.6,4.2,1.0,0.8,2.0,2.6,17.2,3.2
2021-10-22T20:00:00,Oklahoma City Thunder,19.926666666666666,2.6,8.4,0.2818,0.8,3.4,0.33999999999999997,1.0,1.8,0.32,0.2,2.6,2.8,2.4,0.8,0.6,1.8,1.4,7.0,-23.4
2021-10-22T21:00:00,Denver Nuggets,30.29666666666667,6.2,12.0,0.48440000000000005,1.2,3.4,0.38,0.8,1.0,0.33340000000000003,1.6,4.6,6.2,3.0,1.0,0.2,2.8,3.2,14.4,6.2
2021-10-22T21:00:00,San Antonio Spurs,33.14333333333333,6.6,12.8,0.5104,0.8,3.4,0.1572,1.6,2.0,0.45,1.0,4.2,5.2,3.6,1.6,0.4,2.4,2.4,15.6,3.6
2021-10-22T22:00:00,Los Angeles Lakers,28.670000000000005,4.4,11.4,0.47540000000000004,1.2,3.2,0.1778,3.6,5.0,0.5568,1.6,5.0,6.6,3.8,1.0,0.6,2.2,3.2,13.6,-4.2
2021-10-22T22:00:00,Phoenix Suns,33.14333333333333,6.4,12.4,0.5202,1.2,4.0,0.25,3.4,3.8,0.6834,1.4,5.8,7.2,4.6,1.4,0.4,2.0,3.0,17.4,6.6
2021-10-22T22:00:00,Sacramento Kings,29.07666666666667,5.4,12.8,0.4542,0.4,3.4,0.0666,1.6,2.2,0.4666,2.2,4.6,6.8,3.0,2.2,0.8,2.0,2.6,12.8,-4.8
2021-10-22T22:00:00,Utah Jazz,33.55,5.2,12.4,0.4464,2.6,5.6,0.39920000000000005,3.4,4.0,0.63,1.8,5.4,7.2,2.2,2.4,0.2,3.2,2.4,16.4,6.4
2021-10-23T18:00:00,Atlanta Hawks,29.48333333333333,4.6,13.0,0.351,0.8,4.0,0.15,1.4,2.2,0.2,2.2,4.2,6.4,2.4,0.8,0.6,1.0,2.8,11.4,-9.2
2021-10-23T18:00:00,Cleveland Cavaliers,32.53333333333333,5.8,13.0,0.45919999999999994,0.8,3.4,0.1192,2.6,3.4,0.7666000000000001,1.2,6.8,8.0,3.2,1.2,1.2,2.0,2.4,15.0,4.4
2021-10-23T19:00:00,Indiana Pacers,35.989999999999995,4.8,14.2,0.34559999999999996,0.6,5.0,0.0972,2.8,3.0,0.5,1.8,6.2,8.0,2.2,1.2,1.0,2.4,2.6,13.0,9.2
2021-10-23T19:00:00,Miami Heat,35.38,3.8,10.6,0.31020000000000003,1.0,3.4,0.1554,1.8,2.2,0.3266,1.4,6.0,7.4,3.2,0.8,0.4,3.0,3.6,10.4,-6.0
2021-10-23T19:30:00,Dallas Mavericks,33.346666666666664,7.0,14.4,0.5854000000000001,2.4,6.6,0.2782,2.0,2.8,0.42000000000000004,1.8,4.6,6.4,3.8,0.8,1.2,1.2,3.0,18.4,5.0
2021-10-23T19:30:00,Toronto Raptors,33.75333333333333,6.0,13.4,0.44580000000000003,1.8,5.4,0.2222,2.6,3.8,0.5562,1.6,5.0,6.6,2.0,0.8,0.6,1.4,3.6,16.4,2.4
2021-10-23T20:00:00,Chicago Bulls,33.55,5.6,14.2,0.417,1.4,4.2,0.269,1.8,2.2,0.3556,0.6,6.8,7.4,3.2,1.0,1.8,1.8,1.8,14.4,11.6
2021-10-23T20:00:00,Detroit Pistons,26.026666666666664,3.6,10.2,0.3274,0.4,2.8,0.09,0.8,1.0,0.3,1.4,5.6,7.0,1.2,0.8,1.0,2.2,1.8,8.4,-10.8
2021-10-23T20:00:00,Minnesota Timberwolves,28.060000000000002,5.0,12.8,0.3014,1.6,4.6,0.23220000000000002,0.4,0.8,0.2,1.8,3.6,5.4,2.2,0.6,1.2,2.8,3.0,12.0,6.8
2021-10-23T20:00:00,New Orleans Pelicans,35.17666666666666,5.4,15.4,0.3364,1.2,6.2,0.1366,3.4,4.2,0.47000000000000003,3.6,6.0,9.6,2.4,1.6,0.4,3.8,2.8,15.4,-1.2
2021-10-23T20:30:00,Milwaukee Bucks,30.906666666666666,6.4,12.2,0.5388,2.2,5.2,0.4772,3.2,4.0,0.6278,0.4,4.8,5.2,3.4,0.8,0.6,3.4,1.8,18.2,5.6
2021-10-23T20:30:00,San Antonio Spurs,32.53333333333333,6.8,13.2,0.521,1.6,4.4,0.16720000000000002,0.6,0.8,0.33340000000000003,1.2,3.8,5.0,5.2,1.6,0.6,1.2,2.2,15.8,-8.6
2021-10-23T22:00:00,Phoenix Suns,25.619999999999997,4.2,9.2,0.44320000000000004,1.4,3.2,0.29000000000000004,1.0,1.6,0.4,0.6,2.4,3.0,3.6,0.8,0.2,1.0,1.0,10.8,-19.6
2021-10-23T22:00:00,Portland Trail Blazers,23.383333333333333,5.6,9.8,0.5784,2.4,5.6,0.36619999999999997,2.0,2.2,0.7,0.4,4.4,4.8,2.4,0.8,0.8,1.2,1.0,15.6,21.8
2021-10-23T22:30:00,Los Angeles Clippers,30.499999999999993,6.4,14.2,0.41559999999999997,2.0,5.6,0.2918,2.2,2.4,0.3666,1.8,3.2,5.0,3.4,1.0,0.4,1.0,2.6,17.0,-13.4
2021-10-23T22:30:00,Memphis Grizzlies,31.313333333333333,7.6,14.0,0.5536000000000001,2.6,6.0,0.3572,3.6,4.2,0.65,1.6,4.6,6.2,3.4,0.8,0.4,1.6,2.6,21.4,13.2
2021-10-24T16:00:00,Brooklyn Nets,28.263333333333332,5.6,11.2,0.41180000000000005,1.2,4.4,0.22319999999999998,1.2,1.4,0.55,1.0,3.4,4.4,2.6,0.8,0.6,2.8,2.8,13.6,-14.2
2021-10-24T16:00:00,Charlotte Hornets,29.07666666666667,5.4,12.0,0.5357999999999999,1.0,4.0,0.19340000000000002,2.6,3.4,0.43339999999999995,1.6,4.6,6.2,3.2,1.2,0.8,1.4,2.6,14.4,11.4
2021-10-24T19:00:00,Boston Celtics,32.53333333333333,5.4,12.0,0.44160000000000005,1.4,5.2,0.19619999999999999,3.0,3.6,0.6778000000000001,0.6,6.0,6.6,2.8,1.8,1.0,1.4,3.0,15.2,9.8
2021-10-24T19:00:00,Houston Rockets,33.14333333333334,5.6,11.8,0.4628,2.6,5.2,0.3458,2.8,3.6,0.45999999999999996,0.8,5.0,5.8,2.6,0.8,0.6,2.4,2.6,16.6,-7.8
2021-10-24T19:00:00,New York Knicks,30.093333333333334,4.8,13.0,0.44000000000000006,1.4,5.8,0.20579999999999998,3.0,4.2,0.4513999999999999,2.0,5.0,7.0,2.6,1.0,1.4,1.4,3.2,14.0,-4.6
2021-10-24T19:00:00,Oklahoma City Thunder,31.923333333333336,5.8,12.0,0.4816,0.6,3.6,0.1668,2.8,3.4,0.5,0.6,5.4,6.0,4.2,1.4,0.6,1.2,1.6,15.0,-3.4
2021-10-24T19:00:00,Orlando Magic,32.33,4.8,11.0,0.4316,1.6,5.2,0.2778,3.0,4.4,0.5314,1.6,7.6,9.2,3.2,1.0,0.8,2.4,3.6,14.2,2.0
2021-10-24T19:00:00,Philadelphia 76ers,32.53333333333333,6.4,12.6,0.5216,2.4,5.6,0.34,2.6,3.4,0.4548,1.8,5.0,6.8,3.2,0.4,1.0,1.8,2.0,17.8,3.6
2021-10-24T21:00:00,Golden State Warriors,30.29666666666667,6.4,13.8,0.49060000000000004,1.8,5.4,0.3134,3.0,3.6,0.8166,1.2,3.6,4.8,4.0,1.2,0.4,1.2,1.4,17.6,8.0
2021-10-24T21:00:00,Sacramento Kings,30.906666666666666,5.6,10.6,0.5342,2.0,5.2,0.3,1.4,2.2,0.325,1.6,5.0,6.6,3.6,0.0,0.8,2.8,2.2,14.6,-6.0
2021-10-24T21:30:00,Los Angeles Lakers,30.70333333333333,5.4,11.4,0.6068,1.6,3.6,0.40540000000000004,2.2,3.4,0.4928,1.4,4.6,6.0,4.2,1.4,1.8,3.4,2.2,14.6,-9.0
2021-10-24T21:30:00,Memphis Grizzlies,31.313333333333333,7.0,14.2,0.47780000000000006,2.4,5.0,0.38659999999999994,2.8,3.2,0.5636,2.4,4.0,6.4,4.6,1.8,0.4,3.0,3.2,19.2,12.4
2021-10-25T19:00:00,Boston Celtics,38.02333333333333,8.0,16.2,0.49860000000000004,2.8,7.4,0.2968,3.8,4.6,0.625,2.0,6.4,8.4,5.6,1.2,1.4,2.0,3.0,22.6,13.4
2021-10-25T19:00:00,Charlotte Hornets,37.61666666666666,6.8,15.6,0.44320000000000004,3.2,7.8,0.31999999999999995,2.4,3.8,0.7166,2.0,6.2,8.2,4.0,0.6,0.4,2.2,3.4,19.2,-6.8
2021-10-25T19:00:00,Indiana Pacers,32.126666666666665,6.2,12.8,0.4746,1.8,4.8,0.3188,2.0,2.4,0.5166000000000001,0.8,5.0,5.8,3.0,0.8,0.2,2.8,2.8,16.2,-5.4
2021-10-25T19:00:00,Milwaukee Bucks,29.28,6.2,11.6,0.5538000000000001,1.2,3.2,0.2222,4.4,5.2,0.5288,0.6,4.8,5.4,3.8,1.4,0.8,2.0,3.0,18.0,7.0
2021-10-25T19:30:00,Atlanta Hawks,26.839999999999996,6.8,11.0,0.6220000000000001,1.4,3.4,0.3466,2.2,2.6,0.72,0.6,4.0,4.6,3.2,1.2,0.4,1.4,2.0,17.2,11.6
2021-10-25T19:30:00,Brooklyn Nets,28.873333333333335,4.8,12.6,0.36319999999999997,1.0,4.8,0.1796,2.6,3.2,0.7333999999999999,1.0,5.8,6.8,3.0,0.6,0.2,1.0,1.6,13.2,4.6
2021-10-25T19:30:00,Chicago Bulls,33.75333333333334,5.8,12.8,0.4922000000000001,2.0,4.4,0.29700000000000004,3.2,3.4,0.5,0.2,3.8,4.0,4.0,1.4,0.6,1.8,1.4,16.8,5.2
2021-10-25T19:30:00,Detroit Pistons,30.093333333333334,6.6,12.6,0.5294000000000001,1.6,4.0,0.3384,2.2,2.8,0.8699999999999999,1.8,3.6,5.4,3.8,1.2,0.8,1.6,1.4,17.0,-5.8
2021-10-25T19:30:00,Miami Heat,28.46666666666666,5.2,11.0,0.3644,0.6,3.2,0.0834,3.2,3.2,0.6,0.8,4.0,4.8,3.0,1.4,0.0,1.2,2.0,14.2,7.4
2021-10-25T19:30:00,Orlando Magic,28.263333333333332,4.6,10.6,0.4386,1.8,5.8,0.2872,1.4,2.0,0.7,1.0,4.8,5.8,2.4,1.2,0.6,2.2,2.6,12.4,-8.2
2021-10-25T19:30:00,Toronto Raptors,37.21,6.2,13.0,0.49660000000000004,2.0,4.8,0.3388,1.4,2.0,0.6,1.8,5.0,6.8,5.0,1.0,0.2,3.6,2.8,15.8,-3.4
2021-10-25T19:30:00,Washington Wizards,26.026666666666664,4.6,13.0,0.3646,1.2,5.6,0.1628,1.4,1.4,0.4,1.2,4.4,5.6,2.4,0.2,0.4,1.6,1.6,11.8,-6.0
2021-10-25T20:00:00,Minnesota Timberwolves,30.70333333333333,4.8,13.6,0.2532,2.0,6.8,0.2278,3.0,3.6,0.65,1.8,4.8,6.6,3.0,1.4,1.0,1.8,1.8,14.6,-1.2
2021-10-25T20:00:00,New Orleans Pelicans,35.17666666666666,6.4,14.4,0.35760000000000003,1.4,4.4,0.192,3.2,3.2,0.8,2.2,6.6,8.8,3.0,0.8,0.6,2.6,2.8,17.4,6.4
2021-10-25T21:00:00,Cleveland Cavaliers,29.28,5.2,10.2,0.51,1.2,3.2,0.23659999999999998,1.6,2.2,0.6166,1.8,5.0,6.8,3.0,1.0,0.4,1.6,1.8,13.2,10.6
2021-10-25T21:00:00,Denver Nuggets,29.889999999999997,4.8,11.2,0.4098,1.2,4.6,0.20659999999999998,1.4,2.0,0.3666,1.8,5.6,7.4,2.8,1.2,0.6,3.0,1.8,12.2,-9.0
2021-10-25T22:30:00,Los Angeles Clippers,24.4,4.0,10.4,0.4516,1.0,5.6,0.09,1.2,1.6,0.3,0.2,4.6,4.8,4.2,2.6,0.2,2.2,1.6,10.2,17.8
2021-10-25T22:30:00,Portland Trail Blazers,27.65333333333333,3.4,9.4,0.3218,1.2,5.0,0.1728,1.2,1.2,0.4,0.6,4.8,5.4,2.0,1.4,0.6,3.6,2.0,9.2,-19.6
2021-10-26T19:30:00,New York Knicks,31.51666666666667,5.4,11.2,0.5711999999999999,2.6,5.2,0.40440000000000004,0.6,0.8,0.3,1.6,4.2,5.8,3.6,0.6,0.4,1.4,2.2,14.0,2.6
2021-10-26T19:30:00,Philadelphia 76ers,29.48333333333333,4.2,9.6,0.4016,1.2,4.6,0.1666,2.4,2.6,0.5818,0.8,3.4,4.2,3.2,0.8,0.4,2.2,1.2,12.0,-9.0
2021-10-26T20:00:00,Golden State Warriors,28.669999999999998,5.0,10.8,0.493,1.0,4.4,0.2888,2.4,3.2,0.52,1.0,4.8,5.8,4.6,1.4,1.0,2.2,1.8,13.4,0.2
2021-10-26T20:00:00,Oklahoma City Thunder,28.46666666666667,5.2,11.4,0.44820000000000004,1.6,4.0,0.3666,1.4,1.8,0.45999999999999996,1.6,3.2,4.8,2.6,0.8,0.4,1.8,2.4,13.4,-1.2
2021-10-26T20:30:00,Dallas Mavericks,28.059999999999995,4.6,11.8,0.3972,0.8,4.6,0.1406,2.8,3.8,0.7333999999999999,1.6,4.2,5.8,2.0,1.2,1.0,1.4,2.2,12.8,6.8
2021-10-26T20:30:00,Houston Rockets,31.923333333333336,4.4,12.4,0.36260000000000003,1.8,5.4,0.3276,1.4,2.0,0.45,2.0,6.0,8.0,2.8,0.4,0.4,3.0,3.6,12.0,-16.4
2021-10-26T20:30:00,Los Angeles Lakers,33.55,8.2,16.6,0.5045999999999999,1.2,4.2,0.19660000000000002,1.8,2.8,0.4666,1.8,6.2,8.0,3.2,1.2,1.4,1.2,2.6,19.4,9.0
2021-10-26T20:30:00,San Antonio Spurs,30.093333333333334,5.8,13.8,0.378,0.6,3.4,0.13340000000000002,1.8,3.4,0.265,2.4,5.2,7.6,4.4,0.8,1.2,1.8,2.6,14.0,-12.2
2021-10-26T22:00:00,Denver Nuggets,32.126666666666665,7.8,13.8,0.6073999999999999,2.0,4.6,0.5212,1.8,3.0,0.3428,0.6,4.6,5.2,3.2,1.0,0.4,2.2,2.6,19.4,1.6
2021-10-26T22:00:00,Utah Jazz,31.51666666666667,5.8,11.2,0.5498000000000001,1.2,4.6,0.23220000000000002,3.2,4.6,0.5126,1.0,4.0,5.0,2.6,0.8,0.6,2.2,2.2,16.0,2.0
2021-10-27T19:00:00,Charlotte Hornets,31.51666666666667,6.0,12.6,0.4646,1.6,4.6,0.2734,2.4,2.8,0.6934,1.8,4.0,5.8,2.4,1.2,0.6,2.6,2.0,16.0,-7.2
2021-10-27T19:00:00,Orlando Magic,33.34666666666667,6.4,12.4,0.5252000000000001,1.8,5.0,0.3872,1.6,2.0,0.7,1.4,4.8,6.2,3.2,1.0,0.4,2.0,2.6,16.2,3.6
2021-10-27T19:30:00,Atlanta Hawks,30.5,6.4,13.6,0.4582,1.0,2.8,0.3332,1.6,1.8,0.7,3.0,3.8,6.8,3.0,0.4,0.8,1.6,2.0,15.4,-2.2
2021-10-27T19:30:00,Boston Celtics,33.14333333333334,5.6,13.0,0.4396,1.0,4.2,0.215,2.2,3.2,0.6,1.8,5.2,7.0,2.2,1.0,1.0,2.0,2.8,14.4,-4.8
2021-10-27T19:30:00,Brooklyn Nets,31.923333333333336,5.0,11.8,0.42479999999999996,2.6,6.0,0.44939999999999997,1.8,2.0,0.5666,0.2,5.8,6.0,2.4,1.2,0.8,2.2,3.0,14.4,-9.6
2021-10-27T19:30:00,Indiana Pacers,27.65333333333333,4.0,9.4,0.4484,1.0,3.6,0.23040000000000002,1.8,2.2,0.5,1.2,3.8,5.0,2.0,0.8,1.0,2.0,1.4,10.8,-6.8
2021-10-27T19:30:00,Miami Heat,33.14333333333333,4.8,12.0,0.39299999999999996,1.2,3.4,0.21719999999999998,3.4,4.0,0.6778000000000001,1.8,6.4,8.2,3.8,0.8,0.4,1.8,2.8,14.2,11.4
2021-10-27T19:30:00,New Orleans Pelicans,31.72,5.6,14.0,0.449,1.8,5.0,0.38580000000000003,1.2,1.4,0.5,1.6,4.8,6.4,3.4,0.6,1.0,1.0,2.4,14.2,-0.4
2021-10-27T19:30:00,Toronto Raptors,33.95666666666666,7.0,15.8,0.4372,2.2,4.8,0.2848,2.0,3.0,0.5700000000000001,2.2,3.8,6.0,3.6,2.4,0.8,1.2,2.6,18.2,16.0
2021-10-27T19:30:00,Washington Wizards,27.45,4.8,11.8,0.5622,1.2,4.0,0.26999999999999996,2.2,3.2,0.5666,1.4,4.0,5.4,1.8,1.4,0.6,1.8,2.4,13.0,-1.0
2021-10-27T20:00:00,Los Angeles Lakers,28.669999999999998,6.2,11.8,0.6224,1.2,3.8,0.21000000000000002,1.6,2.0,0.3048,1.8,4.4,6.2,4.4,0.8,0.4,3.0,2.6,15.2,-3.8
2021-10-27T20:00:00,Milwaukee Bucks,31.92333333333333,6.2,13.6,0.41859999999999997,2.0,6.8,0.311,2.4,3.0,0.5056,1.6,4.2,5.8,3.4,1.6,0.6,0.8,2.2,16.8,1.2
2021-10-27T20:00:00,Minnesota Timberwolves,34.160000000000004,7.0,14.2,0.5094,1.8,5.8,0.2812,2.6,3.2,0.6599999999999999,1.8,6.0,7.8,3.8,0.6,0.8,3.0,2.6,18.4,2.2
