date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2020-12-23T20:00:00,Detroit Pistons,28.060000000000002,4.4,8.6,0.5202,0.6,3.0,0.20659999999999998,0.6,1.0,0.12,0.2,3.6,3.8,3.6,0.4,0.2,1.4,1.6,10.0,-7.6
2020-12-23T20:00:00,Memphis Grizzlies,30.70333333333333,7.2,13.4,0.4746,1.2,3.0,0.4997999999999999,2.0,3.0,0.44160000000000005,0.8,5.4,6.2,4.8,1.0,0.6,1.2,3.0,17.6,-2.6
2020-12-23T20:00:00,Minnesota Timberwolves,26.23,4.2,8.8,0.37,1.2,3.8,0.2166,2.4,2.6,0.5,1.0,3.2,4.2,2.8,0.8,0.4,1.6,2.6,12.0,8.4
2020-12-23T20:00:00,San Antonio Spurs,32.126666666666665,7.2,13.0,0.5591999999999999,1.2,2.8,0.3332,4.6,5.2,0.9294,0.6,5.2,5.8,4.8,1.4,0.6,1.8,2.2,20.2,1.2
2020-12-23T21:00:00,Denver Nuggets,36.80333333333333,6.4,12.8,0.4608,1.2,4.6,0.2658,3.6,4.2,0.7333999999999999,1.2,5.4,6.6,4.4,0.8,1.2,2.2,3.4,17.6,1.4
2020-12-23T21:00:00,Sacramento Kings,34.36333333333333,6.2,14.2,0.4466,1.2,4.0,0.191,3.0,3.8,0.6528,2.4,4.8,7.2,3.2,0.8,0.6,1.8,4.0,16.6,0.4
2020-12-23T22:00:00,Portland Trail Blazers,27.24666666666667,3.8,10.4,0.31799999999999995,1.6,5.0,0.3236,1.8,2.2,0.5,0.6,3.2,3.8,3.2,0.6,0.4,0.8,2.4,11.0,-15.2
2020-12-23T22:00:00,Utah Jazz,30.093333333333327,5.0,12.0,0.3864,2.4,6.4,0.267,2.2,2.8,0.6668000000000001,1.6,5.6,7.2,2.2,0.4,0.2,1.8,2.4,14.6,13.6
2020-12-23T22:30:00,Dallas Mavericks,30.29666666666667,4.8,12.2,0.37500000000000006,1.2,5.4,0.16560000000000002,3.0,4.0,0.4666,1.0,4.8,5.8,2.0,1.0,0.0,1.0,2.6,13.8,-2.8
2020-12-23T22:30:00,Phoenix Suns,29.48333333333333,4.4,10.0,0.4088000000000001,1.4,4.0,0.22080000000000002,2.8,4.0,0.7333999999999999,0.8,5.8,6.6,2.6,1.0,0.8,2.8,2.6,13.0,-2.0
2020-12-25T12:00:00,Miami Heat,25.823333333333334,4.2,9.0,0.4626,2.4,4.6,0.3276,2.0,2.2,0.375,0.6,3.2,3.8,2.2,0.8,0.2,1.8,2.2,12.8,1.4
2020-12-25T12:00:00,New Orleans Pelicans,35.17666666666666,5.0,11.6,0.4824,1.4,4.6,0.1834,4.0,5.2,0.31520000000000004,1.6,4.2,5.8,3.4,1.2,0.4,3.4,1.8,15.4,-2.4
2020-12-25T14:30:00,Golden State Warriors,24.4,4.2,12.8,0.3232,1.0,5.2,0.19,2.4,2.8,0.6666000000000001,1.6,3.4,5.0,1.6,0.8,0.6,1.6,2.8,11.8,-19.4
2020-12-25T14:30:00,Milwaukee Bucks,23.18,5.6,10.2,0.5656000000000001,1.8,3.6,0.27,2.8,4.4,0.4934,1.6,4.2,5.8,3.0,0.8,0.4,2.2,1.4,15.8,17.8
2020-12-25T17:00:00,Boston Celtics,28.670000000000005,5.6,14.0,0.378,1.0,3.8,0.1524,1.8,2.6,0.5112,2.8,3.6,6.4,2.8,0.6,0.8,1.6,3.8,14.0,-20.6
2020-12-25T17:00:00,Brooklyn Nets,28.46666666666666,5.8,10.2,0.603,2.4,4.0,0.39,3.0,3.8,0.6778000000000001,0.6,3.8,4.4,3.0,1.0,0.6,1.2,3.2,17.0,21.2
2020-12-25T20:00:00,Dallas Mavericks,28.669999999999998,5.4,11.2,0.5502,1.6,4.4,0.46659999999999996,2.6,3.4,0.575,0.4,2.6,3.0,2.4,1.6,0.2,1.0,2.2,15.0,-12.6
2020-12-25T20:00:00,Los Angeles Lakers,26.229999999999997,5.6,10.6,0.42679999999999996,1.8,4.6,0.3282,2.6,3.4,0.6428,1.0,4.2,5.2,4.6,0.8,0.4,2.2,2.6,15.6,12.4
2020-12-25T22:30:00,Denver Nuggets,28.669999999999998,4.8,10.4,0.4464,1.6,5.0,0.2894,2.2,3.0,0.36360000000000003,1.0,2.8,3.8,3.4,1.0,0.0,2.0,2.8,13.4,-11.8
2020-12-25T22:30:00,Los Angeles Clippers,29.279999999999994,6.0,10.2,0.5868,2.6,5.0,0.5711999999999999,1.6,1.8,0.9,1.4,3.4,4.8,4.4,1.6,0.6,2.4,3.8,16.2,11.0
2020-12-26T17:00:00,Atlanta Hawks,32.736666666666665,4.6,12.4,0.3532,1.0,4.8,0.3508,5.0,5.4,0.7764,1.6,5.6,7.2,3.2,0.6,1.0,1.8,2.2,15.2,8.0
2020-12-26T17:00:00,Memphis Grizzlies,31.71999999999999,6.0,14.2,0.4046,1.8,6.4,0.28500000000000003,4.2,5.0,0.71,1.4,5.6,7.0,3.2,0.6,0.8,1.6,3.4,18.0,0.2
2020-12-26T19:00:00,Charlotte Hornets,31.923333333333336,4.6,13.2,0.3442,1.2,4.4,0.2096,3.2,5.0,0.6090000000000001,1.4,4.2,5.6,4.8,1.4,1.2,1.4,2.4,13.6,-3.6
2020-12-26T19:00:00,Cleveland Cavaliers,42.49666666666667,7.0,14.8,0.3922,1.6,3.8,0.4084,2.6,4.0,0.2886,1.0,6.0,7.0,4.6,2.0,0.8,3.0,3.0,18.2,13.6
2020-12-26T19:00:00,Detroit Pistons,36.39666666666667,5.4,11.4,0.4542,2.8,6.2,0.33340000000000003,2.8,3.8,0.4056,1.2,5.6,6.8,3.4,1.2,0.8,2.0,2.6,16.4,-8.8
2020-12-26T19:00:00,Oklahoma City Thunder,30.906666666666666,5.8,11.6,0.49779999999999996,1.4,4.2,0.3234,2.6,3.4,0.64,1.2,6.6,7.8,3.6,0.6,1.0,1.6,2.0,15.6,10.4
2020-12-26T19:00:00,Orlando Magic,28.263333333333332,5.4,11.2,0.521,1.2,3.6,0.3972,3.4,4.2,0.635,1.4,5.8,7.2,2.8,1.2,0.0,1.6,2.4,15.4,4.8
2020-12-26T19:00:00,Washington Wizards,27.653333333333336,6.8,12.2,0.6852,1.6,3.6,0.5334,2.4,3.6,0.2884,0.8,5.2,6.0,4.4,0.8,0.4,2.0,2.8,17.6,-3.8
2020-12-26T19:30:00,New York Knicks,28.46666666666666,4.0,10.2,0.3554,0.6,3.0,0.25,1.8,2.8,0.45,1.8,3.8,5.6,2.0,0.4,0.4,1.6,2.4,10.4,-16.6
2020-12-26T19:30:00,Philadelphia 76ers,30.296666666666663,6.0,11.4,0.5278,1.8,3.8,0.3966,2.6,3.8,0.5678,1.6,5.0,6.6,3.2,1.4,1.0,1.0,2.2,16.4,22.8
2020-12-26T20:00:00,Chicago Bulls,26.026666666666664,4.0,10.6,0.36479999999999996,2.0,4.6,0.46419999999999995,2.6,3.0,0.7,1.4,2.6,4.0,1.6,0.2,0.8,2.8,2.2,12.6,-17.0
2020-12-26T20:00:00,Indiana Pacers,27.856666666666666,7.6,12.2,0.618,1.4,3.2,0.3,2.2,3.4,0.659,0.6,5.4,6.0,4.4,1.2,0.8,1.8,3.2,18.8,11.2
2020-12-26T20:30:00,San Antonio Spurs,29.48333333333333,6.2,15.0,0.40800000000000003,1.2,4.4,0.24,1.6,2.2,0.6599999999999999,1.4,5.4,6.8,4.8,0.6,0.4,1.6,2.4,15.2,-6.0
2020-12-26T20:30:00,Toronto Raptors,33.95666666666666,6.2,13.6,0.46399999999999997,2.0,6.4,0.27999999999999997,2.0,2.6,0.6334,1.2,5.0,6.2,5.8,1.2,0.4,1.8,3.2,16.4,0.6
2020-12-26T21:00:00,Minnesota Timberwolves,29.48333333333333,5.2,13.0,0.33140000000000003,1.0,3.2,0.19,2.0,2.8,0.5,1.6,3.6,5.2,2.4,0.8,1.0,1.4,3.0,13.4,2.2
2020-12-26T21:00:00,Utah Jazz,33.95666666666666,4.8,13.2,0.42219999999999996,1.2,4.6,0.24159999999999998,3.8,5.0,0.639,2.8,6.0,8.8,2.6,0.8,0.8,2.6,2.4,14.6,-2.4
2020-12-26T22:00:00,Houston Rockets,39.04,7.2,14.2,0.45640000000000003,1.6,5.2,0.1924,4.6,6.0,0.6584,1.6,5.0,6.6,4.4,0.8,0.8,2.6,2.2,20.6,-5.8
2020-12-26T22:00:00,Phoenix Suns,31.92333333333333,6.4,13.2,0.507,1.8,5.2,0.26739999999999997,2.0,2.6,0.48,1.4,4.8,6.2,4.0,1.0,1.0,1.8,3.4,16.6,2.0
2020-12-26T22:00:00,Portland Trail Blazers,39.04,7.6,16.0,0.46880000000000005,3.0,7.0,0.23959999999999998,2.4,3.8,0.6666000000000001,1.4,5.2,6.6,4.8,1.0,0.4,2.0,2.6,20.6,9.6
2020-12-26T22:00:00,Sacramento Kings,29.686666666666667,4.8,11.4,0.4486,1.0,3.4,0.143,4.0,5.4,0.7942,2.4,5.4,7.8,2.2,0.6,0.6,3.0,2.4,14.6,-0.8
2020-12-27T15:30:00,Dallas Mavericks,21.96,5.2,10.0,0.6118,2.0,5.0,0.3,2.6,2.8,0.7778,0.6,3.8,4.4,2.6,1.0,0.0,0.6,1.6,15.0,23.0
2020-12-27T15:30:00,Los Angeles Clippers,23.18,3.0,8.2,0.32520000000000004,0.2,3.8,0.0334,2.0,2.4,0.475,0.4,3.8,4.2,1.4,0.2,0.2,1.6,2.2,8.2,-21.0
2020-12-27T19:00:00,Brooklyn Nets,27.856666666666666,5.2,10.0,0.421,2.4,4.8,0.40359999999999996,1.8,2.6,0.43339999999999995,0.2,4.6,4.8,3.2,0.2,0.4,2.4,1.8,14.6,4.0
2020-12-27T19:00:00,Charlotte Hornets,33.14333333333333,7.0,14.2,0.5282,1.2,4.2,0.2286,2.0,3.4,0.5266,2.2,5.0,7.2,4.2,1.0,0.2,1.2,3.0,17.2,2.2
2020-12-27T19:00:00,New Orleans Pelicans,34.16,6.0,15.4,0.41059999999999997,0.8,3.2,0.16,2.6,4.2,0.3742,2.4,5.8,8.2,2.8,2.2,0.8,1.4,1.6,15.4,7.2
2020-12-27T19:00:00,Orlando Magic,24.4,4.6,10.0,0.4258,1.0,2.8,0.2634,3.8,4.0,0.9800000000000001,0.2,3.8,4.0,1.6,0.6,0.2,0.8,1.2,14.0,-12.8
2020-12-27T19:00:00,San Antonio Spurs,29.686666666666667,4.4,10.4,0.4264,1.4,4.2,0.26080000000000003,0.8,0.8,0.4,0.6,4.8,5.4,4.0,0.6,1.2,2.4,3.2,11.0,-10.0
2020-12-27T19:00:00,Washington Wizards,31.92333333333333,6.8,14.8,0.5660000000000001,1.0,4.8,0.29,1.8,1.8,0.2,1.8,4.6,6.4,4.2,1.2,0.6,1.0,2.2,16.4,6.8
2020-12-27T19:30:00,Cleveland Cavaliers,25.416666666666664,6.6,12.0,0.5554,0.8,2.0,0.25,1.4,2.0,0.2666,1.6,3.2,4.8,4.0,1.8,0.4,1.6,1.4,15.4,16.0
2020-12-27T19:30:00,Milwaukee Bucks,27.04333333333333,5.4,11.4,0.46020000000000005,0.8,4.6,0.1734,3.0,4.2,0.523,1.4,3.6,5.0,3.2,1.2,0.4,1.4,1.4,14.6,-16.2
2020-12-27T19:30:00,New York Knicks,31.313333333333333,6.6,12.2,0.54,1.4,2.8,0.42000000000000004,3.2,4.0,0.7318,1.2,5.6,6.8,4.0,0.8,0.4,1.8,2.8,17.8,13.0
2020-12-27T19:30:00,Philadelphia 76ers,22.773333333333333,3.4,6.2,0.5822,1.2,2.4,0.21340000000000003,2.4,3.0,0.8428000000000001,0.4,4.0,4.4,2.8,1.0,0.6,3.0,2.0,10.4,-12.4
2020-12-27T20:00:00,Boston Celtics,27.45,5.2,10.8,0.4746,1.0,3.2,0.1666,1.6,2.0,0.6,0.4,5.2,5.6,3.0,1.0,1.0,2.4,1.4,13.0,-2.6
2020-12-27T20:00:00,Chicago Bulls,31.51666666666667,7.2,13.8,0.5451999999999999,2.6,6.2,0.3696,3.8,5.2,0.6234,1.0,6.6,7.6,3.0,0.6,1.2,3.4,1.8,20.8,0.6
2020-12-27T20:00:00,Golden State Warriors,29.076666666666664,5.0,13.4,0.41400000000000003,1.8,5.4,0.5,3.2,3.4,0.5666,1.0,5.0,6.0,2.2,1.6,0.8,1.8,2.2,15.0,1.6
2020-12-27T20:00:00,Indiana Pacers,33.14333333333333,6.6,13.4,0.493,0.8,3.6,0.1572,1.4,2.0,0.5666,1.2,4.6,5.8,2.4,1.6,1.4,2.4,2.4,15.4,2.8
2020-12-27T21:00:00,Phoenix Suns,30.906666666666666,5.4,12.2,0.40859999999999996,1.2,4.4,0.2334,0.6,0.8,0.15,1.2,5.6,6.8,5.0,0.4,0.4,1.6,2.2,12.6,4.6
2020-12-27T21:00:00,Sacramento Kings,28.060000000000002,4.4,10.4,0.472,0.8,2.8,0.1666,2.0,2.6,0.6668000000000001,0.4,4.8,5.2,1.6,0.8,0.4,2.4,3.4,11.6,-7.4
2020-12-27T22:00:00,Los Angeles Lakers,25.009999999999998,5.2,8.4,0.7258,1.6,3.4,0.3734,1.8,2.4,0.6761999999999999,0.6,4.4,5.0,4.4,0.6,1.4,2.2,1.6,13.8,28.4
2020-12-27T22:00:00,Minnesota Timberwolves,19.52,3.2,8.2,0.4008,0.2,2.0,0.05,0.8,1.0,0.33340000000000003,0.2,2.4,2.6,2.0,0.8,0.2,1.6,2.0,7.4,-20.8
2020-12-28T19:30:00,Atlanta Hawks,27.45,4.2,9.2,0.47940000000000005,1.6,3.8,0.4324,4.6,5.4,0.6,1.0,5.0,6.0,3.0,0.6,0.6,1.6,2.8,14.6,-2.8
2020-12-28T19:30:00,Brooklyn Nets,33.55,5.6,13.8,0.49219999999999997,1.6,5.4,0.2544,2.4,2.4,0.8,1.6,4.8,6.4,4.2,1.8,1.0,2.4,2.8,15.2,-3.8
2020-12-28T19:30:00,Detroit Pistons,31.92333333333333,6.2,13.2,0.527,2.0,5.6,0.2846,2.2,2.6,0.7,1.8,4.4,6.2,3.6,1.2,0.4,0.8,3.2,16.6,-2.0
2020-12-28T19:30:00,Memphis Grizzlies,29.483333333333338,5.2,11.8,0.3668,1.2,3.4,0.2,3.6,4.2,0.9,1.6,5.2,6.8,2.6,1.0,0.6,3.2,2.4,15.2,8.4
2020-12-28T20:00:00,Oklahoma City Thunder,31.313333333333333,6.0,12.6,0.4814,2.2,5.8,0.3572,2.4,3.0,0.61,0.8,4.4,5.2,3.2,1.2,0.4,2.2,1.8,16.6,3.0
2020-12-28T20:00:00,Utah Jazz,34.36333333333333,6.6,13.2,0.6204,2.2,5.4,0.4178,1.4,2.0,0.6,1.0,5.2,6.2,3.8,1.2,1.2,1.8,2.2,16.8,0.0
2020-12-28T21:00:00,Denver Nuggets,28.46666666666667,6.6,10.8,0.6314,2.4,4.6,0.6166,1.8,3.4,0.48600000000000004,1.4,5.0,6.4,5.0,1.2,0.6,1.8,1.2,17.4,10.2
2020-12-28T21:00:00,Houston Rockets,30.906666666666666,5.6,12.0,0.47820000000000007,2.6,5.2,0.4878,2.8,3.6,0.52,0.2,4.0,4.2,4.0,1.4,0.4,1.2,2.4,16.6,-4.0
2020-12-28T22:00:00,Los Angeles Lakers,31.516666666666662,6.4,12.6,0.507,1.6,3.0,0.3458,2.4,3.0,0.45999999999999996,0.8,5.4,6.2,3.0,1.0,0.6,2.2,1.6,16.8,7.6
2020-12-28T22:00:00,Portland Trail Blazers,34.56666666666667,5.0,12.6,0.398,1.6,6.6,0.15460000000000002,2.4,2.6,0.55,0.8,4.6,5.4,4.4,1.4,1.2,1.6,1.8,14.0,-1.8
2020-12-29T19:00:00,Boston Celtics,31.313333333333333,5.2,11.0,0.4661999999999999,1.0,2.6,0.2666,5.0,6.8,0.6199999999999999,1.8,3.8,5.6,2.6,1.6,0.4,1.4,2.0,16.4,2.0
2020-12-29T19:00:00,Chicago Bulls,29.889999999999997,5.0,11.0,0.46579999999999994,1.6,3.6,0.3992,2.8,3.6,0.5112,0.8,4.6,5.4,3.4,0.8,0.0,1.8,2.4,14.4,6.8
2020-12-29T19:00:00,Cleveland Cavaliers,36.599999999999994,5.0,14.2,0.35100000000000003,1.0,4.8,0.1584,3.0,4.4,0.655,1.8,4.4,6.2,3.6,2.0,1.6,1.8,3.0,14.0,-6.0
2020-12-29T19:00:00,Detroit Pistons,24.806666666666665,3.4,9.4,0.30500000000000005,1.0,3.8,0.2666,3.0,4.2,0.5964,2.0,3.6,5.6,2.0,1.0,0.8,2.0,2.6,10.8,-12.4
2020-12-29T19:00:00,Golden State Warriors,29.483333333333338,5.8,11.4,0.5871999999999999,2.4,4.8,0.4862,2.6,3.4,0.4666,0.4,4.8,5.2,2.8,1.2,1.4,3.4,4.0,16.6,13.6
2020-12-29T19:00:00,Indiana Pacers,33.346666666666664,6.8,13.4,0.5067999999999999,1.8,5.0,0.3332,2.6,3.2,0.85,0.6,5.0,5.6,4.2,1.0,1.0,2.0,3.8,18.0,-3.2
2020-12-29T19:00:00,New York Knicks,38.22666666666667,5.8,13.6,0.4272,2.2,4.0,0.4112,2.2,3.6,0.42000000000000004,2.0,6.8,8.8,4.0,1.0,0.6,4.0,3.0,16.0,5.4
2020-12-29T19:00:00,Philadelphia 76ers,34.56666666666667,5.8,13.2,0.42379999999999995,1.4,4.2,0.2634,5.0,6.0,0.7,1.6,8.0,9.6,3.6,1.6,1.6,3.0,1.6,18.0,10.4
2020-12-29T19:00:00,Toronto Raptors,33.550000000000004,5.0,13.8,0.3518,2.6,7.0,0.32799999999999996,2.2,2.2,0.4,1.6,4.8,6.4,3.6,1.8,0.8,2.4,3.8,14.8,-5.0
2020-12-29T19:00:00,Washington Wizards,29.889999999999997,5.2,10.8,0.40700000000000003,1.2,3.6,0.31,2.8,3.4,0.48,1.2,5.4,6.6,4.0,1.0,0.8,3.4,3.6,14.4,-5.8
2020-12-29T19:30:00,Miami Heat,17.689999999999998,3.0,5.8,0.3054,0.8,2.8,0.125,1.0,1.2,0.5334,0.0,2.4,2.4,2.4,0.6,0.4,2.2,1.4,7.8,-24.0
2020-12-29T19:30:00,Milwaukee Bucks,22.773333333333333,6.4,10.0,0.6504000000000001,3.6,5.4,0.5965999999999999,1.4,1.8,0.52,0.4,2.8,3.2,4.0,2.0,0.2,1.8,1.8,17.8,25.6
2020-12-29T20:00:00,Oklahoma City Thunder,29.68666666666666,5.8,11.2,0.5386,1.4,4.0,0.375,1.2,2.4,0.36,1.4,3.8,5.2,2.4,0.2,0.8,2.4,1.4,14.2,-10.6
2020-12-29T20:00:00,Orlando Magic,28.669999999999998,7.0,13.0,0.5544,1.2,3.0,0.3166,1.4,1.4,0.8,1.4,4.2,5.6,3.8,1.0,0.2,1.6,2.2,16.6,9.2
2020-12-29T22:00:00,Denver Nuggets,34.97333333333332,7.4,12.4,0.5364,1.6,4.2,0.2874,2.8,3.2,0.72,1.0,4.2,5.2,3.8,1.0,0.6,2.6,2.2,19.2,-0.4
2020-12-29T22:00:00,Los Angeles Clippers,24.603333333333335,5.0,9.2,0.5307999999999999,2.4,4.2,0.4934,1.2,1.2,0.6,0.2,4.8,5.0,3.4,0.4,0.8,1.8,2.4,13.6,16.0
2020-12-29T22:00:00,Minnesota Timberwolves,26.026666666666664,4.8,11.8,0.44079999999999997,1.8,5.2,0.45620000000000005,2.4,2.6,0.575,1.4,2.6,4.0,2.0,0.8,0.2,1.6,1.8,13.8,-15.6
2020-12-29T22:00:00,New Orleans Pelicans,25.619999999999997,5.2,9.2,0.6174000000000001,0.4,2.8,0.0686,0.8,1.8,0.3666,0.8,2.4,3.2,2.0,0.6,0.2,2.4,0.8,11.6,-21.4
2020-12-29T22:00:00,Phoenix Suns,25.213333333333335,4.2,8.4,0.49879999999999997,1.8,3.8,0.3822,2.6,2.6,0.8,1.8,4.0,5.8,2.6,1.0,0.2,0.8,1.8,12.8,21.0
2020-12-29T22:00:00,Sacramento Kings,31.923333333333336,6.6,13.2,0.5029999999999999,2.0,4.4,0.3658,2.2,3.0,0.5048,1.8,3.0,4.8,4.8,1.0,0.4,1.4,1.6,17.4,7.6
2020-12-30T19:30:00,Atlanta Hawks,29.279999999999994,6.4,13.8,0.44720000000000004,1.4,5.0,0.20380000000000004,5.4,6.6,0.595,2.6,5.2,7.8,3.2,0.4,0.4,1.6,2.6,19.6,3.4
2020-12-30T19:30:00,Boston Celtics,23.79,6.6,11.4,0.5432,2.8,5.4,0.34879999999999994,1.6,2.0,0.5,0.6,3.6,4.2,3.4,2.0,0.6,1.8,1.4,17.6,15.8
2020-12-30T19:30:00,Brooklyn Nets,28.263333333333332,6.4,13.4,0.5594,2.4,5.8,0.32120000000000004,2.6,3.0,0.6,0.2,3.2,3.4,3.8,0.8,0.6,1.0,3.0,17.8,-5.0
2020-12-30T19:30:00,Memphis Grizzlies,22.773333333333333,3.8,9.6,0.33419999999999994,0.6,3.4,0.2444,2.0,2.6,0.4928,1.4,3.2,4.6,3.2,0.6,0.4,3.6,1.2,10.2,-15.6
2020-12-30T19:30:00,Miami Heat,29.279999999999994,4.6,8.8,0.4396,1.2,3.8,0.2332,3.2,3.8,0.71,0.4,6.0,6.4,3.2,0.8,0.6,2.2,1.6,13.6,4.8
2020-12-30T19:30:00,Milwaukee Bucks,33.14333333333333,5.0,14.6,0.33060000000000006,1.8,5.4,0.3048,2.0,2.0,0.8,2.6,4.8,7.4,5.0,2.2,0.8,1.8,3.6,13.8,-4.8
2020-12-30T20:30:00,Charlotte Hornets,27.45,4.4,10.6,0.4526,1.2,4.0,0.2706,1.6,2.0,0.72,1.4,2.6,4.0,3.6,0.6,0.4,2.2,4.0,11.6,14.0
2020-12-30T20:30:00,Dallas Mavericks,25.416666666666668,3.2,8.8,0.3566,0.8,4.4,0.13340000000000002,2.4,3.4,0.6569999999999999,1.6,1.6,3.2,2.0,1.0,0.6,1.6,2.0,9.6,-24.0
2020-12-30T20:30:00,Los Angeles Lakers,29.48333333333333,6.8,12.0,0.6556,1.2,2.6,0.32,1.6,2.0,0.72,0.6,4.2,4.8,3.8,0.6,0.6,2.4,2.6,16.4,8.6
2020-12-30T20:30:00,San Antonio Spurs,30.5,6.0,11.4,0.5362,1.0,2.0,0.48339999999999994,2.6,3.8,0.45999999999999996,0.8,4.4,5.2,4.0,0.8,0.2,2.0,2.4,15.6,-4.6
2020-12-30T22:00:00,Los Angeles Clippers,25.823333333333334,5.6,11.0,0.5186,2.6,4.6,0.6288,2.2,2.8,0.425,1.4,4.6,6.0,4.0,1.8,0.4,0.8,2.6,16.0,23.4
2020-12-30T22:00:00,Portland Trail Blazers,27.856666666666666,3.6,9.0,0.45359999999999995,2.0,5.0,0.32720000000000005,3.4,3.8,0.4866,0.2,3.6,3.8,1.8,0.8,0.6,2.2,1.8,12.6,-17.8
2020-12-31T15:00:00,Cleveland Cavaliers,32.94,6.0,11.6,0.4822,2.0,3.2,0.5262,1.4,2.0,0.55,0.8,4.2,5.0,4.0,0.8,0.8,3.0,2.4,15.4,-7.0
