date,team,Reserve_MP,Reserve_FG,Reserve_FGA,Reserve_FG_PCT,Reserve_FG3,Reserve_FG3A,Reserve_FG3_PCT,Reserve_FT,Reserve_FTA,Reserve_FT_PCT,Reserve_ORB,Reserve_DRB,Reserve_TRB,Reserve_AST,Reserve_STL,Reserve_BLK,Reserve_TOV,Reserve_PF,Reserve_PTS,Reserve_PLUS_MINUS
2022-10-18T19:30:00,Boston Celtics,15.656666666666663,2.6,4.0,0.4272,0.6,1.2,0.2,1.0,1.4,0.43339999999999995,0.6,1.4,2.0,1.2,0.6,0.2,0.2,2.6,6.8,2.2
2022-10-18T19:30:00,Philadelphia 76ers,11.793333333333331,0.8,2.6,0.2166,0.4,1.2,0.1666,0.2,0.4,0.1,0.0,0.2,0.2,0.4,0.6,0.2,0.4,1.6,2.2,-4.0
2022-10-18T22:00:00,Golden State Warriors,15.830952380952379,2.2857142857142856,5.857142857142857,0.34771428571428575,0.8571428571428571,2.7142857142857144,0.246,0.42857142857142855,1.1428571428571428,0.21428571428571427,1.0,2.2857142857142856,3.2857142857142856,1.4285714285714286,0.5714285714285714,0.2857142857142857,1.4285714285714286,1.5714285714285714,5.857142857142857,-4.0
2022-10-18T22:00:00,Los Angeles Lakers,10.166666666666666,1.0,2.75,0.26737500000000003,0.625,2.0,0.229125,0.375,0.625,0.25,0.125,1.25,1.375,0.625,0.25,0.0,0.75,1.0,3.0,-1.875
2022-10-19T19:00:00,Detroit Pistons,16.063333333333333,2.6,7.2,0.42140000000000005,0.6,2.4,0.2334,0.2,1.0,0.2,1.4,2.8,4.2,1.8,0.6,0.8,1.0,1.8,6.0,2.0
2022-10-19T19:00:00,Indiana Pacers,17.62222222222222,2.3333333333333335,6.666666666666667,0.2698333333333333,0.8333333333333334,2.3333333333333335,0.18816666666666668,0.5,1.1666666666666667,0.15,0.6666666666666666,2.1666666666666665,2.8333333333333335,1.5,0.6666666666666666,0.5,1.5,2.3333333333333335,6.0,-1.5
2022-10-19T19:00:00,Orlando Magic,15.86,1.0,3.8,0.2334,0.2,1.6,0.2,1.2,1.6,0.6,1.0,2.8,3.8,0.8,0.2,0.4,0.4,1.0,3.4,-5.6
2022-10-19T19:00:00,Washington Wizards,21.35,3.4,7.0,0.46819999999999995,0.8,1.6,0.4,1.0,1.2,0.3,1.4,2.4,3.8,0.8,0.6,1.0,1.6,2.0,8.6,-3.6
2022-10-19T19:30:00,Atlanta Hawks,18.045833333333334,2.5,4.75,0.5875,0.5,1.5,0.1875,1.0,1.75,0.27075,0.25,2.5,2.75,1.0,1.0,0.25,0.75,2.25,6.5,1.0
2022-10-19T19:30:00,Brooklyn Nets,12.635714285714286,1.5714285714285714,4.571428571428571,0.3725714285714285,0.8571428571428571,2.5714285714285716,0.2777142857142857,0.8571428571428571,1.1428571428571428,0.42857142857142855,0.7142857142857143,1.0,1.7142857142857142,1.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7142857142857143,4.857142857142857,-0.14285714285714285
2022-10-19T19:30:00,Chicago Bulls,18.808333333333334,2.75,7.0,0.4125,1.5,3.5,0.2715,2.25,2.75,0.5,0.75,1.75,2.5,1.0,1.25,0.25,1.25,3.75,9.25,-2.25
2022-10-19T19:30:00,Cleveland Cavaliers,17.28333333333333,2.4,4.8,0.35,1.0,2.8,0.25,0.8,1.0,0.5,0.2,2.6,2.8,1.0,0.0,0.2,0.8,2.0,6.6,-1.6
2022-10-19T19:30:00,Houston Rockets,17.28333333333333,2.6,6.0,0.37320000000000003,0.2,1.6,0.1,1.6,1.6,0.4,1.4,3.6,5.0,0.6,0.2,0.0,1.4,1.8,7.0,-3.8
