date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2019-10-22T20:00:00,New Orleans Pelicans,29.889999999999997,5.0,11.2,0.4548,1.8,4.0,0.38020000000000004,1.2,1.6,0.4,0.6,4.0,4.6,3.8,0.2,1.0,2.4,3.2,13.0,-13.2
2019-10-22T20:00:00,Toronto Raptors,39.03999999999999,6.8,16.0,0.3992,2.4,6.2,0.3774,5.4,6.4,0.7176,2.2,5.6,7.8,3.8,0.8,0.6,2.2,3.6,21.4,6.4
2019-10-22T22:30:00,Los Angeles Clippers,23.18,3.8,8.2,0.47539999999999993,0.8,3.4,0.20659999999999998,2.0,2.4,0.27999999999999997,1.0,3.6,4.6,2.6,0.4,0.4,1.6,2.8,10.4,2.0
2019-10-22T22:30:00,Los Angeles Lakers,29.686666666666667,6.0,12.8,0.5118,2.0,4.2,0.27559999999999996,2.6,3.8,0.47859999999999997,1.2,5.0,6.2,2.6,0.8,1.2,2.2,2.4,16.6,0.2
2019-10-23T19:00:00,Charlotte Hornets,33.75333333333333,5.8,13.2,0.4452,2.2,5.8,0.24380000000000002,2.0,2.6,0.6834,1.4,4.6,6.0,2.8,0.6,0.8,2.8,1.8,15.8,-1.6
2019-10-23T19:00:00,Chicago Bulls,29.28,5.8,13.6,0.3774,0.6,3.2,0.1186,2.6,3.0,0.76,2.6,4.2,6.8,2.6,1.0,0.8,1.4,2.4,14.8,0.8
2019-10-23T19:00:00,Cleveland Cavaliers,31.720000000000006,5.0,10.6,0.4786,1.6,3.8,0.275,1.2,1.6,0.3,1.0,6.2,7.2,2.6,0.8,0.2,2.2,1.2,12.8,-4.0
2019-10-23T19:00:00,Detroit Pistons,28.669999999999995,4.8,9.0,0.5356,0.8,2.2,0.25,2.0,2.8,0.36,1.6,5.0,6.6,3.0,0.8,0.8,1.8,2.6,12.4,3.8
2019-10-23T19:00:00,Indiana Pacers,33.75333333333333,6.8,13.2,0.4997999999999999,1.2,3.2,0.2142,4.0,4.8,0.7152000000000001,1.8,4.2,6.0,3.2,0.6,1.0,2.2,3.4,18.8,-1.4
2019-10-23T19:00:00,Orlando Magic,27.856666666666666,4.4,9.8,0.413,1.0,2.8,0.33999999999999997,1.8,3.0,0.3934,0.6,4.6,5.2,3.4,1.0,0.8,1.4,2.2,11.6,-0.2
2019-10-23T19:30:00,Boston Celtics,30.5,5.6,13.8,0.4488,1.2,3.4,0.2334,3.2,5.6,0.504,1.2,4.8,6.0,1.6,0.6,0.0,1.8,3.6,15.6,-11.0
