date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks,Home_Starter_MP,Home_Starter_FG,Home_Starter_FGA,Home_Starter_FG_PCT,Home_Starter_FG3,Home_Starter_FG3A,Home_Starter_FG3_PCT,Home_Starter_FT,Home_Starter_FTA,Home_Starter_FT_PCT,Home_Starter_ORB,Home_Starter_DRB,Home_Starter_TRB,Home_Starter_AST,Home_Starter_STL,Home_Starter_BLK,Home_Starter_TOV,Home_Starter_PF,Home_Starter_PTS,Home_Starter_PLUS_MINUS,Home_Reserve_MP,Home_Reserve_FG,Home_Reserve_FGA,Home_Reserve_FG_PCT,Home_Reserve_FG3,Home_Reserve_FG3A,Home_Reserve_FG3_PCT,Home_Reserve_FT,Home_Reserve_FTA,Home_Reserve_FT_PCT,Home_Reserve_ORB,Home_Reserve_DRB,Home_Reserve_TRB,Home_Reserve_AST,Home_Reserve_STL,Home_Reserve_BLK,Home_Reserve_TOV,Home_Reserve_PF,Home_Reserve_PTS,Home_Reserve_PLUS_MINUS,Away_Starter_MP,Away_Starter_FG,Away_Starter_FGA,Away_Starter_FG_PCT,Away_Starter_FG3,Away_Starter_FG3A,Away_Starter_FG3_PCT,Away_Starter_FT,Away_Starter_FTA,Away_Starter_FT_PCT,Away_Starter_ORB,Away_Starter_DRB,Away_Starter_TRB,Away_Starter_AST,Away_Starter_STL,Away_Starter_BLK,Away_Starter_TOV,Away_Starter_PF,Away_Starter_PTS,Away_Starter_PLUS_MINUS,Away_Reserve_MP,Away_Reserve_FG,Away_Reserve_FGA,Away_Reserve_FG_PCT,Away_Reserve_FG3,Away_Reserve_FG3A,Away_Reserve_FG3_PCT,Away_Reserve_FT,Away_Reserve_FTA,Away_Reserve_FT_PCT,Away_Reserve_ORB,Away_Reserve_DRB,Away_Reserve_TRB,Away_Reserve_AST,Away_Reserve_STL,Away_Reserve_BLK,Away_Reserve_TOV,Away_Reserve_PF,Away_Reserve_PTS,Away_Reserve_PLUS_MINUS
2021-10-19T19:30:00,Tuesday,Milwaukee Bucks,127,Brooklyn Nets,104,17341,,,26.84,6.2,13.6,0.4596,1.8,5.2,0.36,2.2,2.8,0.5056,1.6,5.0,6.6,3.4,1.2,1.0,1.0,2.0,16.4,17.0,14.814285714285717,2.4285714285714284,5.285714285714286,0.3205714285714285,1.1428571428571428,2.7142857142857144,0.2062857142857142,0.4285714285714285,0.5714285714285714,0.2142857142857142,0.7142857142857143,2.2857142857142856,3.0,1.1428571428571428,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.2857142857142858,6.428571428571429,4.285714285714286,27.653333333333336,6.0,12.8,0.4589999999999999,2.0,4.2,0.3057999999999999,1.8,3.0,0.5,0.8,5.8,6.6,2.8,0.4,0.8,1.6,2.0,15.8,-12.2,12.199999999999998,0.875,2.5,0.0795,0.875,1.375,0.125,0.5,1.0,0.21875,0.125,1.25,1.375,0.625,0.125,0.625,0.5,0.875,3.125,-6.75
2021-10-19T22:00:00,Tuesday,Los Angeles Lakers,114,Golden State Warriors,121,17341,,,30.70333333333333,7.2,14.4,0.5566,1.6,5.6,0.181,1.0,2.6,0.1572,0.8,5.4,6.2,2.4,0.6,0.8,1.8,3.2,17.0,-3.0,16.876666666666665,1.8,4.6,0.43,1.4,2.8,0.4,0.8,1.2,0.25,0.2,2.6,2.8,1.8,0.8,0.0,1.6,1.8,5.8,-4.0,26.433333333333337,4.6,11.8,0.4364,1.6,4.8,0.2028,2.4,3.2,0.4,1.4,4.8,6.2,4.2,1.4,0.2,2.8,1.8,13.2,-1.8,15.104761904761904,2.571428571428572,4.857142857142857,0.4515714285714285,0.8571428571428571,2.142857142857143,0.3714285714285714,1.8571428571428568,2.0,0.6428571428571429,0.2857142857142857,2.4285714285714284,2.7142857142857144,1.2857142857142858,0.2857142857142857,0.1428571428571428,0.4285714285714285,1.2857142857142858,7.857142857142857,6.285714285714286
2021-10-20T19:00:00,Wednesday,Charlotte Hornets,123,Indiana Pacers,122,17341,,,32.736666666666665,6.8,16.0,0.4253999999999999,2.4,5.2,0.35,2.6,3.8,0.725,1.4,5.6,7.0,4.0,1.2,0.4,1.6,3.4,18.6,6.4,18.554166666666667,3.0,6.75,0.36075,0.25,1.25,0.08325,1.25,2.0,0.625,1.25,1.5,2.75,2.25,0.75,0.75,0.0,1.0,7.5,-6.75,32.736666666666665,7.4,14.0,0.5168,3.0,7.0,0.422,3.8,4.4,0.85,1.0,6.6,7.6,3.8,0.2,1.0,2.4,3.4,21.6,0.2,25.416666666666668,1.6666666666666667,6.666666666666667,0.2633333333333333,0.6666666666666666,4.0,0.139,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,3.333333333333333,4.333333333333333,3.333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.333333333333333,4.666666666666667,-2.0
2021-10-20T19:00:00,Wednesday,Detroit Pistons,88,Chicago Bulls,94,17341,,,27.856666666666666,4.6,11.6,0.3684,0.8,3.0,0.16,1.2,1.4,0.3,1.6,4.4,6.0,1.6,0.2,0.4,1.6,2.6,11.2,-9.4,19.926666666666662,2.6,6.4,0.3992,0.4,2.6,0.1166,0.8,1.2,0.2,0.6,2.8,3.4,1.8,1.2,0.6,1.6,0.6,6.4,3.4,34.160000000000004,6.6,14.0,0.507,1.0,3.2,0.3566,2.6,3.0,0.4,1.6,5.6,7.2,2.8,0.8,0.4,2.4,1.4,16.8,11.0,13.623333333333331,0.8,3.2,0.1149999999999999,0.4,1.4,0.1332,0.0,0.0,0.0,0.2,2.2,2.4,0.8,0.8,0.6,1.0,2.4,2.0,-5.0
2021-10-20T19:30:00,Wednesday,New York Knicks,138,Boston Celtics,134,17341,2OT,,41.88666666666667,7.8,15.2,0.5768,3.0,6.4,0.4032,2.8,4.0,0.4833999999999999,1.0,7.8,8.8,4.0,1.0,1.6,2.6,3.8,21.4,6.2,13.555555555555552,2.0,4.833333333333333,0.265,0.3333333333333333,2.1666666666666665,0.0971666666666666,0.8333333333333334,1.1666666666666667,0.3611666666666666,0.3333333333333333,1.5,1.8333333333333333,1.1666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,5.166666666666667,-1.5,42.49666666666666,7.8,17.6,0.558,3.6,9.0,0.3518,3.2,4.2,0.4599999999999999,1.4,7.2,8.6,4.6,2.0,1.6,2.6,3.2,22.4,4.0,19.316666666666663,2.25,7.25,0.245,0.75,3.0,0.22925,0.25,0.5,0.125,2.0,1.25,3.25,2.75,0.75,0.25,1.25,2.0,5.5,-10.0
2021-10-20T19:30:00,Wednesday,Toronto Raptors,83,Washington Wizards,98,17341,,,28.06,3.8,13.0,0.323,0.8,4.2,0.1666,1.6,2.4,0.6834,2.2,4.2,6.4,2.4,1.2,0.4,2.6,2.4,10.0,-15.2,19.723333333333333,2.2,6.4,0.3944,0.6,2.6,0.3,1.6,2.0,0.4666,1.6,2.8,4.4,0.4,0.8,0.4,1.2,1.8,6.6,0.2,29.076666666666664,4.0,10.4,0.4723999999999999,0.8,4.0,0.1177999999999999,3.2,3.6,0.6334,0.4,5.4,5.8,2.8,1.6,1.0,2.8,1.6,12.0,12.0,18.70666666666667,3.2,5.8,0.4636,0.2,1.4,0.2,1.0,1.6,0.2334,1.0,3.4,4.4,1.2,1.2,0.6,1.4,1.8,7.6,3.0
2021-10-20T20:00:00,Wednesday,Memphis Grizzlies,132,Cleveland Cavaliers,121,17341,,,31.110000000000003,8.0,15.6,0.4955999999999999,2.0,4.8,0.325,2.0,2.0,0.6,2.0,4.6,6.6,3.4,0.6,1.4,1.8,1.2,20.0,4.2,16.470000000000002,2.6,4.4,0.6334,0.8,1.8,0.38,0.4,0.4,0.2,0.6,3.4,4.0,2.2,1.0,0.2,0.2,1.8,6.4,6.8,31.92333333333333,6.8,13.2,0.539,1.6,5.0,0.2837999999999999,1.2,2.0,0.35,0.8,4.0,4.8,4.4,1.0,0.8,1.0,1.8,16.4,-6.2,19.825,3.25,6.75,0.5,1.5,3.25,0.35725,1.75,2.0,0.91675,0.75,2.25,3.0,4.0,0.25,0.25,1.25,2.0,9.75,-6.0
2021-10-20T20:00:00,Wednesday,Minnesota Timberwolves,124,Houston Rockets,106,17341,,,26.43333333333333,6.2,12.0,0.5302,2.6,5.2,0.35,3.2,3.8,0.7,1.8,3.8,5.6,2.6,2.0,1.4,2.2,2.4,18.2,23.0,11.748148148148148,1.2222222222222223,3.0,0.3591111111111111,0.3333333333333333,1.3333333333333333,0.1758888888888888,0.8888888888888888,1.3333333333333333,0.4444444444444444,0.4444444444444444,1.5555555555555556,2.0,1.4444444444444444,0.8888888888888888,0.5555555555555556,0.7777777777777778,1.1111111111111112,3.6666666666666665,-2.7777777777777777,26.23,3.8,10.2,0.3872,1.2,4.2,0.2572,1.0,1.6,0.4,1.2,3.6,4.8,2.4,0.4,0.2,2.6,2.4,9.8,-23.6,13.470833333333331,2.625,4.625,0.553625,0.625,1.5,0.260375,1.25,1.75,0.46875,0.75,1.375,2.125,1.125,1.375,0.25,1.375,1.625,7.125,3.5
2021-10-20T20:00:00,Wednesday,New Orleans Pelicans,97,Philadelphia 76ers,117,17341,,,28.059999999999995,6.4,14.4,0.5700000000000001,2.0,4.0,0.3666,1.2,1.8,0.5334,1.0,4.4,5.4,3.2,0.4,0.8,1.8,1.6,16.0,-18.0,14.233333333333333,1.0,3.0,0.2312857142857143,0.4285714285714285,1.4285714285714286,0.1285714285714286,0.0,0.0,0.0,0.7142857142857143,1.7142857142857142,2.4285714285714284,1.7142857142857142,0.4285714285714285,0.2857142857142857,0.5714285714285714,1.1428571428571428,2.4285714285714284,-1.4285714285714286,26.433333333333337,5.6,10.6,0.4683999999999999,1.2,2.4,0.4002,2.0,2.6,0.4934,0.6,4.8,5.4,2.8,0.4,0.2,0.8,1.6,14.4,10.8,11.861111111111107,1.7777777777777777,3.555555555555556,0.3446666666666667,0.7777777777777778,1.4444444444444444,0.1944444444444444,0.6666666666666666,0.7777777777777778,0.1852222222222222,0.3333333333333333,1.8888888888888888,2.2222222222222223,1.1111111111111112,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.3333333333333333,5.0,5.111111111111111
2021-10-20T20:30:00,Wednesday,San Antonio Spurs,123,Orlando Magic,97,17341,,,27.856666666666666,5.6,11.0,0.5438,1.0,2.4,0.2834,1.8,2.8,0.5666,2.0,3.4,5.4,4.0,1.0,0.0,1.2,2.4,14.0,8.8,12.2,2.625,5.375,0.523375,1.0,2.25,0.385375,0.375,0.5,0.1875,0.375,1.625,2.0,1.5,0.375,0.375,0.25,1.25,6.625,10.75,27.856666666666666,4.6,10.6,0.4762,1.2,4.0,0.412,2.2,2.6,0.7,1.4,3.0,4.4,2.4,0.8,1.2,1.8,2.8,12.6,-3.2,20.333333333333336,2.4,6.6,0.3634,0.6,1.8,0.3666,1.4,2.0,0.4,1.2,3.2,4.4,1.0,0.4,0.0,1.4,1.2,6.8,-22.8
