Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks,Home_Starter_MP,Home_Starter_FG,Home_Starter_FGA,Home_Starter_FG_PCT,Home_Starter_FG3,Home_Starter_FG3A,Home_Starter_FG3_PCT,Home_Starter_FT,Home_Starter_FTA,Home_Starter_FT_PCT,Home_Starter_ORB,Home_Starter_DRB,Home_Starter_TRB,Home_Starter_AST,Home_Starter_STL,Home_Starter_BLK,Home_Starter_TOV,Home_Starter_PF,Home_Starter_PTS,Home_Starter_PLUS_MINUS,Home_Reserve_MP,Home_Reserve_FG,Home_Reserve_FGA,Home_Reserve_FG_PCT,Home_Reserve_FG3,Home_Reserve_FG3A,Home_Reserve_FG3_PCT,Home_Reserve_FT,Home_Reserve_FTA,Home_Reserve_FT_PCT,Home_Reserve_ORB,Home_Reserve_DRB,Home_Reserve_TRB,Home_Reserve_AST,Home_Reserve_STL,Home_Reserve_BLK,Home_Reserve_TOV,Home_Reserve_PF,Home_Reserve_PTS,Home_Reserve_PLUS_MINUS,Away_Starter_MP,Away_Starter_FG,Away_Starter_FGA,Away_Starter_FG_PCT,Away_Starter_FG3,Away_Starter_FG3A,Away_Starter_FG3_PCT,Away_Starter_FT,Away_Starter_FTA,Away_Starter_FT_PCT,Away_Starter_ORB,Away_Starter_DRB,Away_Starter_TRB,Away_Starter_AST,Away_Starter_STL,Away_Starter_BLK,Away_Starter_TOV,Away_Starter_PF,Away_Starter_PTS,Away_Starter_PLUS_MINUS,Away_Reserve_MP,Away_Reserve_FG,Away_Reserve_FGA,Away_Reserve_FG_PCT,Away_Reserve_FG3,Away_Reserve_FG3A,Away_Reserve_FG3_PCT,Away_Reserve_FT,Away_Reserve_FTA,Away_Reserve_FT_PCT,Away_Reserve_ORB,Away_Reserve_DRB,Away_Reserve_TRB,Away_Reserve_AST,Away_Reserve_STL,Away_Reserve_BLK,Away_Reserve_TOV,Away_Reserve_PF,Away_Reserve_PTS,Away_Reserve_PLUS_MINUS
0,05-03,Boston Celtics,Milwaukee Bucks,219.5,1.5,-124,106,239,-7,3,3,0.8064516129032259,0.9433962264150942,1.24,1.06,Friday,116,123,19520,,,35.17666666666667,6.2,12.8,0.5227999999999999,2.4,6.0,0.4158,5.2,5.6,0.7333999999999999,1.2,5.8,7.0,3.6,1.6,0.6,2.6,4.2,20.0,-3.6,12.606666666666666,0.8,3.4,0.15,0.8,2.0,0.2334,0.8,0.8,0.2,0.0,1.8,1.8,1.2,0.2,0.0,0.8,1.2,3.2,-3.4,32.94,5.2,11.0,0.4875999999999999,1.6,4.8,0.2692,4.2,6.4,0.312,0.2,5.2,5.4,3.6,1.2,1.0,3.0,3.2,16.2,2.4,15.25,3.2,5.6,0.4076000000000001,1.4,2.6,0.4221999999999999,0.6,0.8,0.3,1.2,2.2,3.4,1.0,0.4,0.4,0.0,2.0,8.4,4.6
0,05-04,Houston Rockets,Golden State Warriors,221.5,3.0,-150,128,247,5,4,4,0.6666666666666666,0.78125,1.5,1.28,Saturday,126,121,19520,OT,,40.66666666666666,7.6,15.6,0.4976000000000001,2.6,6.2,0.227,3.2,4.2,0.7166,2.6,5.8,8.4,3.8,0.8,1.0,2.2,3.2,21.0,-0.8,14.995833333333332,1.75,3.75,0.525,1.25,2.75,0.275,0.5,1.25,0.20825,1.0,2.25,3.25,0.25,0.0,0.25,0.5,2.0,5.25,7.25,45.13999999999999,7.8,17.8,0.4796,2.8,6.2,0.481,4.4,5.4,0.7166,1.2,4.8,6.0,5.0,1.2,1.0,1.4,2.8,22.8,-1.0,7.523333333333333,0.6,1.2,0.4666,0.0,0.4,0.0,0.2,0.4,0.1,0.2,0.8,1.0,0.4,0.0,0.2,0.2,1.6,1.4,-4.0
0,05-05,Philadelphia 76ers,Toronto Raptors,214.5,2.0,-128,110,197,-5,3,3,0.78125,0.9090909090909092,1.28,1.1,Sunday,96,101,19520,,,38.42999999999999,5.8,13.4,0.4514,1.8,5.6,0.2307999999999999,3.6,5.0,0.5,1.4,5.2,6.6,4.2,1.4,0.8,2.0,2.8,17.0,0.2,12.454166666666666,1.0,3.75,0.15625,0.75,2.5,0.10725,0.0,0.0,0.0,1.0,1.5,2.5,0.25,0.25,0.5,0.5,2.25,2.75,-6.5,38.633333333333326,5.8,12.0,0.42,2.0,5.4,0.3332,4.2,5.2,0.5,1.0,5.4,6.4,3.4,1.0,0.0,2.6,4.0,17.8,7.0,11.691666666666666,1.5,4.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.75,2.0,2.75,0.5,0.25,0.75,0.0,1.0,3.0,-2.5
0,05-05,Portland Trail Blazers,Denver Nuggets,210.0,3.0,-148,126,228,-4,2,2,0.6756756756756757,0.7936507936507936,1.48,1.26,Sunday,112,116,19520,,,31.516666666666666,5.6,12.4,0.4218,1.4,4.2,0.2072,4.4,5.6,0.7834,2.0,4.2,6.2,2.0,0.8,0.6,2.0,3.0,17.0,-11.2,20.33333333333333,2.75,5.0,0.45425,1.25,1.75,0.41675,0.0,0.0,0.0,0.5,2.5,3.0,2.0,0.0,0.5,1.0,3.0,6.75,9.0,34.36333333333333,6.2,12.6,0.4624,1.4,3.0,0.5192,4.8,5.0,0.775,2.4,4.2,6.6,3.0,0.8,0.6,1.4,3.4,18.6,11.0,17.02916666666667,2.25,7.25,0.36325,1.0,2.5,0.21875,0.25,0.75,0.25,1.25,1.75,3.0,1.5,0.75,0.25,0.25,1.25,5.75,-8.75
0,05-06,Boston Celtics,Milwaukee Bucks,219.5,1.5,-120,102,214,-12,3,3,0.8333333333333334,0.9803921568627452,1.2,1.02,Monday,101,113,19520,,,36.39666666666667,6.2,14.6,0.4404,1.6,5.8,0.2736,4.8,6.0,0.865,1.6,7.0,8.6,4.6,0.6,0.6,1.4,3.6,18.8,-5.6,11.386666666666668,0.6,3.4,0.1086,0.2,2.4,0.0285999999999999,0.0,0.0,0.0,0.2,1.4,1.6,0.4,0.2,0.4,0.8,0.4,1.4,-6.4,30.906666666666663,6.2,14.0,0.4244,1.2,5.6,0.21,2.6,4.0,0.5065999999999999,1.8,5.2,7.0,2.8,0.6,0.8,1.6,3.4,16.2,1.6,14.233333333333334,2.1666666666666665,5.0,0.2733333333333334,0.3333333333333333,1.5,0.1388333333333333,0.6666666666666666,0.8333333333333334,0.2778333333333333,0.3333333333333333,3.1666666666666665,3.5,1.8333333333333333,0.3333333333333333,0.1666666666666666,0.0,1.3333333333333333,5.333333333333333,8.666666666666666
0,05-06,Houston Rockets,Golden State Warriors,220.0,1.0,-108,-108,220,4,2,2,0.9259259259259258,0.9259259259259258,1.08,1.08,Monday,112,108,19520,,,35.583333333333336,6.4,14.6,0.483,2.6,8.2,0.2706,3.4,4.4,0.7,2.6,5.6,8.2,3.0,0.8,1.0,2.0,3.2,18.8,5.4,14.995833333333334,1.75,4.0,0.35,1.0,2.25,0.35,0.0,0.5,0.0,0.0,2.25,2.25,0.75,0.5,0.25,0.75,1.75,4.5,-1.75,38.836666666666666,7.6,16.4,0.4472,1.6,6.2,0.2072,2.6,3.8,0.48,1.2,6.0,7.2,4.4,1.0,0.4,2.0,3.6,19.4,-4.0,9.353333333333332,0.8,1.6,0.35,0.0,0.4,0.0,0.6,0.8,0.15,0.4,1.0,1.4,0.4,0.2,0.0,0.2,0.6,2.2,0.0
0,05-07,Toronto Raptors,Philadelphia 76ers,211.5,6.0,-250,210,214,36,2,2,0.4,0.4761904761904761,2.5,2.1,Tuesday,125,89,19520,,,33.14333333333334,5.6,11.6,0.5308,2.4,5.6,0.4,5.0,5.6,0.73,0.8,6.6,7.4,3.0,2.0,0.4,1.2,2.4,18.6,23.0,9.15,1.5,3.0,0.496375,0.5,1.5,0.3125,0.5,0.625,0.208375,0.25,0.375,0.625,0.875,0.25,0.0,0.5,0.75,4.0,8.125,30.5,4.2,9.8,0.4284,0.8,2.8,0.1998,2.8,3.2,0.6818,0.2,4.6,4.8,3.2,0.8,1.0,3.2,2.8,12.0,-19.2,10.547916666666666,1.5,3.75,0.391625,0.25,1.25,0.125,0.375,0.5,0.1875,0.5,1.125,1.625,0.375,0.25,0.0,0.375,1.5,3.625,-10.5
0,05-07,Denver Nuggets,Portland Trail Blazers,212.5,5.0,-215,178,222,26,2,2,0.4651162790697674,0.5617977528089888,2.15,1.7799999999999998,Tuesday,124,98,19520,,,32.33,6.8,13.8,0.4879999999999999,0.8,3.0,0.2734,3.8,4.4,0.9,1.8,7.4,9.2,4.0,0.8,0.6,0.8,2.6,18.2,22.6,12.708333333333334,1.6666666666666667,3.5,0.4305,0.6666666666666666,1.5,0.2333333333333333,1.5,1.5,0.6666666666666666,0.1666666666666666,2.5,2.6666666666666665,1.0,0.0,0.1666666666666666,0.5,1.5,5.5,2.833333333333333,24.60333333333333,3.8,11.4,0.3512,1.0,3.6,0.191,1.2,2.4,0.38,1.2,3.4,4.6,2.4,0.6,0.8,1.0,2.4,9.8,-20.6,14.4875,2.125,5.125,0.29425,0.625,2.375,0.129125,1.25,2.25,0.38125,0.875,1.75,2.625,0.875,0.25,0.25,0.125,1.375,6.125,-3.375
0,05-08,Milwaukee Bucks,Boston Celtics,220.0,9.0,-410,320,207,25,2,2,0.2439024390243902,0.3125,4.1,3.2,Wednesday,116,91,19520,,,27.856666666666666,4.6,12.0,0.3408,1.2,5.6,0.1966,3.0,3.2,0.76,1.2,5.4,6.6,3.8,1.2,0.8,2.0,2.4,13.4,21.0,14.233333333333334,2.7142857142857144,4.857142857142857,0.4565714285714285,1.2857142857142858,2.7142857142857144,0.3928571428571428,0.2857142857142857,0.8571428571428571,0.1428571428571428,0.5714285714285714,2.7142857142857144,3.2857142857142856,1.1428571428571428,0.2857142857142857,0.4285714285714285,0.5714285714285714,1.5714285714285714,7.0,2.857142857142857,26.636666666666667,3.2,10.8,0.2454,0.6,4.2,0.1352,3.0,3.4,0.5556,0.4,4.2,4.6,1.8,0.8,0.2,2.0,1.8,10.0,-17.8,13.343749999999998,1.625,4.875,0.3123749999999999,0.5,2.25,0.129125,1.375,2.125,0.308375,1.25,2.125,3.375,1.25,0.375,0.0,0.5,1.125,5.125,-4.5
0,05-08,Golden State Warriors,Houston Rockets,219.5,6.0,-270,225,203,5,2,2,0.3703703703703703,0.4444444444444444,2.7,2.25,Wednesday,104,99,19520,,,38.83666666666666,7.2,15.6,0.4631999999999999,2.4,6.8,0.3117999999999999,1.8,2.4,0.42,1.2,5.0,6.2,5.2,1.0,0.0,2.6,2.8,18.6,4.4,9.15,0.6,1.4,0.2666,0.2,0.6,0.0666,0.8,1.2,0.25,1.2,1.0,2.2,0.4,0.2,0.2,0.4,1.0,2.2,0.6,38.63333333333333,5.2,12.6,0.4104,1.8,6.0,0.2466,3.8,4.4,0.5266,1.6,5.6,7.2,3.4,1.8,0.6,2.8,3.0,16.0,2.4,11.691666666666666,1.75,4.0,0.4345,0.75,2.75,0.125,0.5,0.5,0.25,0.0,0.75,0.75,0.5,0.25,0.0,0.25,1.25,4.75,-9.25
