Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks,Home_Starter_MP,Home_Starter_FG,Home_Starter_FGA,Home_Starter_FG_PCT,Home_Starter_FG3,Home_Starter_FG3A,Home_Starter_FG3_PCT,Home_Starter_FT,Home_Starter_FTA,Home_Starter_FT_PCT,Home_Starter_ORB,Home_Starter_DRB,Home_Starter_TRB,Home_Starter_AST,Home_Starter_STL,Home_Starter_BLK,Home_Starter_TOV,Home_Starter_PF,Home_Starter_PTS,Home_Starter_PLUS_MINUS,Home_Reserve_MP,Home_Reserve_FG,Home_Reserve_FGA,Home_Reserve_FG_PCT,Home_Reserve_FG3,Home_Reserve_FG3A,Home_Reserve_FG3_PCT,Home_Reserve_FT,Home_Reserve_FTA,Home_Reserve_FT_PCT,Home_Reserve_ORB,Home_Reserve_DRB,Home_Reserve_TRB,Home_Reserve_AST,Home_Reserve_STL,Home_Reserve_BLK,Home_Reserve_TOV,Home_Reserve_PF,Home_Reserve_PTS,Home_Reserve_PLUS_MINUS,Away_Starter_MP,Away_Starter_FG,Away_Starter_FGA,Away_Starter_FG_PCT,Away_Starter_FG3,Away_Starter_FG3A,Away_Starter_FG3_PCT,Away_Starter_FT,Away_Starter_FTA,Away_Starter_FT_PCT,Away_Starter_ORB,Away_Starter_DRB,Away_Starter_TRB,Away_Starter_AST,Away_Starter_STL,Away_Starter_BLK,Away_Starter_TOV,Away_Starter_PF,Away_Starter_PTS,Away_Starter_PLUS_MINUS,Away_Reserve_MP,Away_Reserve_FG,Away_Reserve_FGA,Away_Reserve_FG_PCT,Away_Reserve_FG3,Away_Reserve_FG3A,Away_Reserve_FG3_PCT,Away_Reserve_FT,Away_Reserve_FTA,Away_Reserve_FT_PCT,Away_Reserve_ORB,Away_Reserve_DRB,Away_Reserve_TRB,Away_Reserve_AST,Away_Reserve_STL,Away_Reserve_BLK,Away_Reserve_TOV,Away_Reserve_PF,Away_Reserve_PTS,Away_Reserve_PLUS_MINUS
0,10-24,Philadelphia 76ers,Indiana Pacers,228.5,12.5,-950,640,226,14,7,7,0.1052631578947368,0.15625,9.5,6.4,Monday,120,106,19156,,,29.890000000000004,5.8,11.4,0.5888000000000001,2.6,5.8,0.5266,2.6,2.6,0.4,1.0,4.4,5.4,3.8,1.0,0.8,1.2,2.4,16.8,7.0,9.94074074074074,1.0,2.555555555555556,0.1745555555555555,0.6666666666666666,1.5555555555555556,0.1481111111111111,1.3333333333333333,1.6666666666666667,0.4258888888888889,0.2222222222222222,1.1111111111111112,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.8888888888888888,4.0,3.888888888888889,23.79,4.8,9.6,0.5018,1.8,5.0,0.29,2.2,3.0,0.65,1.2,3.8,5.0,3.6,0.4,0.2,1.4,2.6,13.6,-2.2,16.847619047619048,2.0,6.0,0.2478571428571428,0.4285714285714285,2.7142857142857144,0.0965714285714285,1.0,1.1428571428571428,0.25,1.1428571428571428,2.0,3.142857142857143,1.2857142857142858,0.1428571428571428,0.4285714285714285,0.8571428571428571,1.4285714285714286,5.428571428571429,-8.428571428571429
0,10-24,Miami Heat,Toronto Raptors,216.5,3.5,-174,136,188,-8,7,7,0.5747126436781609,0.7352941176470588,1.7400000000000002,1.36,Monday,90,98,19156,,,35.78666666666667,4.8,13.8,0.3203999999999999,1.0,5.2,0.2112,4.4,4.8,0.7378,1.6,6.8,8.4,3.0,0.4,0.4,1.6,1.6,15.0,0.2,15.25,1.25,3.5,0.20825,0.75,2.0,0.125,0.5,0.75,0.375,0.0,1.0,1.0,1.0,0.75,0.25,1.0,1.75,3.75,-10.25,34.97333333333333,4.6,12.6,0.4122,2.2,5.4,0.3332,3.2,3.8,0.4528,0.6,4.0,4.6,3.8,1.2,0.8,2.2,2.6,14.6,6.8,12.606666666666667,2.2,4.6,0.4434,0.6,1.0,0.4,0.0,0.2,0.0,1.4,4.4,5.8,0.6,0.0,0.4,0.2,1.8,5.0,1.2
0,10-24,New York Knicks,Orlando Magic,223.0,7.5,-300,245,217,13,7,7,0.3333333333333333,0.4081632653061224,3.0,2.45,Monday,115,102,19156,,,32.33,6.6,13.8,0.5002000000000001,1.8,5.6,0.2802,2.6,3.8,0.75,2.0,3.8,5.8,2.6,0.8,0.6,1.6,3.4,17.6,11.6,15.453333333333337,2.0,4.8,0.4134,0.4,1.8,0.2666,1.0,1.2,0.35,1.6,2.6,4.2,2.2,0.6,0.0,1.0,1.4,5.4,1.4,32.940000000000005,5.0,12.6,0.4114,1.0,4.8,0.1934,3.8,4.6,0.6801999999999999,1.8,3.8,5.6,2.4,1.0,0.0,1.2,2.8,14.8,-4.6,15.046666666666669,2.2,4.6,0.3266,0.4,2.2,0.2,0.8,0.8,0.4,0.8,1.8,2.6,0.4,0.2,0.8,1.2,1.8,5.6,-8.4
0,10-24,Houston Rockets,Utah Jazz,234.0,-2.5,120,-142,222,6,7,7,0.8333333333333334,0.7042253521126761,1.2,1.42,Monday,114,108,19156,,,33.95666666666666,5.8,13.0,0.43,2.0,5.4,0.3534,4.0,4.0,0.8,1.4,4.2,5.6,2.8,0.8,1.0,2.2,2.2,17.6,1.6,11.35277777777778,1.5,4.166666666666667,0.3388333333333333,0.1666666666666666,1.3333333333333333,0.0333333333333333,1.1666666666666667,2.0,0.3333333333333333,1.6666666666666667,1.5,3.1666666666666665,0.5,0.5,0.3333333333333333,0.6666666666666666,1.5,4.333333333333333,3.6666666666666665,29.076666666666664,5.4,10.8,0.5536000000000001,0.8,3.6,0.2666,1.2,2.6,0.5166000000000001,2.4,4.0,6.4,3.6,0.8,0.8,2.6,1.8,12.8,0.4,13.361904761904762,2.4285714285714284,5.571428571428571,0.3017142857142857,1.0,2.0,0.2761428571428571,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.8571428571428571,1.5714285714285714,2.4285714285714284,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,2.571428571428572,6.285714285714286,-4.571428571428571
0,10-24,Memphis Grizzlies,Brooklyn Nets,235.5,1.5,-112,-104,258,10,7,7,0.8928571428571428,0.9615384615384616,1.12,1.04,Monday,134,124,19156,,,31.110000000000003,7.4,13.8,0.5431999999999999,2.8,5.2,0.3787999999999999,3.6,4.6,0.6152,1.6,3.6,5.2,3.4,1.0,0.6,1.0,2.4,21.2,16.4,17.08,2.0,5.0,0.3734,0.4,1.6,0.1334,1.2,1.6,0.2666,0.8,1.6,2.4,0.8,0.4,0.0,0.6,2.0,5.6,-6.4,35.17666666666666,8.0,14.2,0.5266,1.0,3.4,0.1903999999999999,4.0,4.8,0.6728,1.2,4.0,5.2,4.2,0.8,1.2,1.8,4.0,21.0,-9.2,12.81,1.4,3.2,0.3666,0.8,2.4,0.1572,0.2,0.4,0.1,0.6,1.2,1.8,1.2,0.0,0.2,0.4,2.0,3.8,-0.8
0,10-24,Minnesota Timberwolves,San Antonio Spurs,233.5,7.5,-350,255,221,-9,7,7,0.2857142857142857,0.3921568627450981,3.5,2.55,Monday,106,115,19156,,,32.33,5.0,11.2,0.4958,1.2,4.2,0.1916,4.0,4.4,0.8834,1.2,6.0,7.2,3.2,0.4,0.8,2.6,2.6,15.2,-9.6,12.708333333333334,2.1666666666666665,5.0,0.4673333333333334,0.3333333333333333,1.6666666666666667,0.1905,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.6666666666666666,1.6666666666666667,2.333333333333333,1.3333333333333333,0.8333333333333334,0.1666666666666666,0.5,0.8333333333333334,5.0,0.5,30.093333333333327,6.6,14.6,0.485,1.4,4.4,0.1834,0.8,1.4,0.45,2.0,5.4,7.4,4.8,1.6,0.0,1.2,2.2,15.4,8.8,12.49047619047619,2.142857142857143,4.571428571428571,0.3228571428571428,0.7142857142857143,2.142857142857143,0.2142857142857142,0.4285714285714285,0.8571428571428571,0.2381428571428571,0.5714285714285714,1.2857142857142858,1.8571428571428568,1.8571428571428568,0.4285714285714285,0.0,1.0,1.4285714285714286,5.428571428571429,0.1428571428571428
0,10-24,Chicago Bulls,Boston Celtics,223.5,-10.5,400,-620,222,18,7,7,0.25,0.1612903225806451,4.0,6.2,Monday,120,102,19156,,,28.67,6.6,13.6,0.4949999999999999,1.4,2.8,0.32,3.0,3.4,0.5314,2.2,5.6,7.8,2.8,0.6,0.4,2.0,1.6,17.6,-0.2,10.505555555555556,1.0,2.111111111111111,0.3651111111111111,0.3333333333333333,0.7777777777777778,0.2222222222222222,1.2222222222222223,1.3333333333333333,0.3055555555555556,0.3333333333333333,2.0,2.333333333333333,1.6666666666666667,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.1111111111111112,3.555555555555556,10.11111111111111,30.90666666666668,5.0,12.4,0.4276,2.4,6.2,0.3838,1.8,2.0,0.35,0.8,3.4,4.2,3.8,0.4,1.0,0.8,2.8,14.2,-5.0,10.547916666666667,1.5,4.75,0.298125,0.75,2.125,0.260375,0.125,0.25,0.0625,1.25,1.75,3.0,0.875,0.375,0.25,0.75,1.25,3.875,-8.125
0,10-24,Portland Trail Blazers,Denver Nuggets,223.5,-4.5,152,-196,245,25,7,7,0.6578947368421053,0.5102040816326531,1.5199999999999998,1.96,Monday,135,110,19156,,,35.17666666666667,7.0,13.0,0.5144,2.4,5.6,0.2642,3.6,4.6,0.4891999999999999,1.4,5.4,6.8,4.2,0.4,0.6,0.8,1.8,20.0,20.6,10.675,2.1666666666666665,3.0,0.8056666666666666,0.6666666666666666,1.1666666666666667,0.2778333333333333,0.8333333333333334,1.3333333333333333,0.3888333333333333,0.3333333333333333,1.5,1.8333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.6666666666666666,1.0,5.833333333333333,3.6666666666666665,27.24666666666667,5.4,10.4,0.5166000000000001,1.4,3.4,0.2666,1.2,1.6,0.6,1.0,3.6,4.6,3.6,0.2,0.0,0.8,3.6,13.4,-11.8,11.183333333333332,2.0,4.333333333333333,0.4028888888888889,0.5555555555555556,1.5555555555555556,0.1004444444444444,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.5555555555555556,1.1111111111111112,1.6666666666666667,1.1111111111111112,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.1111111111111112,4.777777777777778,-7.333333333333333
0,10-25,Washington Wizards,Detroit Pistons,215.5,4.5,-205,158,219,21,7,7,0.4878048780487805,0.6329113924050632,2.05,1.58,Tuesday,120,99,19156,,,26.026666666666664,5.4,10.6,0.4926,1.0,4.0,0.2666,3.4,4.0,0.875,1.2,4.8,6.0,3.4,0.2,0.6,1.6,3.4,15.2,12.0,11.748148148148143,1.8888888888888888,3.555555555555556,0.3704444444444444,0.5555555555555556,1.4444444444444444,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.2777777777777778,0.3333333333333333,1.5555555555555556,1.8888888888888888,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.4444444444444444,4.888888888888889,5.0,29.076666666666664,5.2,11.6,0.4476000000000001,1.4,3.8,0.2974,3.0,3.6,0.8666,0.8,3.2,4.0,2.0,0.6,0.2,1.2,2.8,14.8,-16.8,15.758333333333333,1.6666666666666667,5.0,0.3611666666666666,0.1666666666666666,1.5,0.0833333333333333,0.6666666666666666,1.1666666666666667,0.2221666666666666,1.1666666666666667,2.333333333333333,3.5,0.3333333333333333,0.5,0.0,1.1666666666666667,2.0,4.166666666666667,-3.5
0,10-25,New Orleans Pelicans,Dallas Mavericks,225.5,-2.5,120,-154,224,2,7,7,0.8333333333333334,0.6493506493506493,1.2,1.54,Tuesday,113,111,19156,,,30.703333333333337,6.2,10.8,0.6546,1.2,3.2,0.3066,1.8,2.0,0.75,0.6,3.0,3.6,3.6,0.8,0.4,2.2,2.2,15.4,7.8,21.604166666666668,3.25,5.5,0.50825,1.5,2.75,0.625,1.0,2.0,0.375,0.25,1.75,2.0,1.75,0.75,0.25,0.75,2.5,9.0,-7.25,31.313333333333333,6.0,12.6,0.4382,1.4,5.8,0.1641999999999999,1.8,2.8,0.38,1.4,3.4,4.8,3.2,1.0,0.6,1.2,2.4,15.2,-3.0,20.5875,2.75,4.75,0.47075,1.25,2.5,0.4165,2.0,2.5,0.41675,1.0,2.25,3.25,0.5,0.75,0.5,1.25,1.0,8.75,1.25
