date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Dario Šarić,Reserve,20.33333333333333,3,11,0.273,1,3,0.333,0,0,,4,3,7,1,0,2,0,3,7,7.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Jonathan Kuminga,Reserve,20.33333333333333,4,8,0.5,0,0,,4,6,0.667,3,3,6,1,2,1,2,5,12,4.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Gary Payton II,Reserve,21.35,0,5,0.0,0,2,0.0,1,2,0.5,0,2,2,2,3,0,0,1,1,15.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Andrew Wiggins,Starter,27.45,4,12,0.333,0,3,0.0,2,3,0.667,1,0,1,0,0,1,0,3,10,-22.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Kevon Looney,Starter,27.45,3,6,0.5,0,0,,1,1,1.0,5,6,11,1,0,0,2,2,7,-11.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Stephen Curry,Starter,30.5,8,20,0.4,4,14,0.286,7,7,1.0,1,4,5,1,1,0,2,5,27,-9.0
2023-10-24T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Klay Thompson,Starter,36.6,6,18,0.333,3,11,0.273,0,0,,1,6,7,3,0,1,3,3,15,9.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Jordan Goodwin,Reserve,14.233333333333333,1,4,0.25,0,1,0.0,0,0,,1,3,4,3,1,0,2,0,2,7.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Yuta Watanabe,Reserve,17.283333333333335,3,5,0.6,2,4,0.5,0,0,,0,4,4,0,0,1,1,2,8,7.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Drew Eubanks,Reserve,19.316666666666663,1,3,0.333,0,0,,2,4,0.5,2,5,7,2,0,3,3,3,4,-2.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Eric Gordon,Reserve,31.516666666666666,4,16,0.25,2,9,0.222,0,0,,1,3,4,1,1,1,1,2,10,6.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Grayson Allen,Starter,20.33333333333333,0,6,0.0,0,5,0.0,0,0,,3,1,4,2,0,0,1,2,0,-4.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Jusuf Nurkić,Starter,27.45,5,8,0.625,1,2,0.5,3,3,1.0,3,11,14,3,0,1,1,5,14,2.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Josh Okogie,Starter,31.516666666666666,7,9,0.778,1,1,1.0,2,2,1.0,4,1,5,1,1,0,2,2,17,2.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Kevin Durant,Starter,36.6,7,22,0.318,1,2,0.5,3,5,0.6,2,9,11,3,0,1,2,1,18,0.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Devin Booker,Starter,36.6,13,21,0.619,3,8,0.375,3,3,1.0,1,5,6,8,1,0,6,4,32,5.0
2023-10-24T22:00:00,Phoenix Suns Basic and Advanced Stats Table,Nassir Little,Reserve,2.033333333333333,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,0,1,3,-3.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Jalen Smith,Reserve,13.216666666666669,5,6,0.833,2,2,1.0,1,1,1.0,3,5,8,0,1,0,0,4,13,6.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Tyrese Haliburton,Starter,26.433333333333334,9,16,0.563,2,6,0.333,0,0,,0,3,3,11,1,2,3,1,20,6.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Bennedict Mathurin,Starter,25.416666666666668,6,15,0.4,2,6,0.333,4,4,1.0,0,4,4,5,2,0,2,1,18,14.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Myles Turner,Starter,23.383333333333333,5,8,0.625,0,2,0.0,1,2,0.5,0,8,8,1,0,3,2,4,11,14.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Andrew Nembhard,Reserve,21.35,6,9,0.667,0,1,0.0,0,0,,1,3,4,10,0,0,2,4,12,12.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Buddy Hield,Reserve,25.416666666666668,5,9,0.556,4,7,0.571,0,0,,0,2,2,5,1,1,1,0,14,15.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Aaron Nesmith,Reserve,23.383333333333333,2,5,0.4,1,3,0.333,2,2,1.0,1,4,5,1,0,1,1,3,7,13.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Bruce Brown,Starter,27.45,8,11,0.727,6,8,0.75,2,2,1.0,1,2,3,1,1,0,1,3,24,15.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Obi Toppin,Starter,19.316666666666663,4,9,0.444,2,5,0.4,1,1,1.0,1,3,4,1,1,0,0,0,11,7.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Patrick Baldwin Jr.,Reserve,3.05,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Danilo Gallinari,Reserve,17.283333333333335,4,7,0.571,2,2,1.0,6,6,1.0,2,1,3,0,0,0,0,1,16,5.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Ryan Rollins,Reserve,6.1,0,3,0.0,0,0,,1,2,0.5,0,3,3,1,0,0,1,0,1,-1.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Eugene Omoruyi,Reserve,7.116666666666666,2,3,0.667,0,0,,0,0,,1,1,2,1,0,0,1,0,4,-2.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Mike Muscala,Reserve,8.133333333333333,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-8.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Bilal Coulibaly,Reserve,23.383333333333333,1,3,0.333,1,1,1.0,0,0,,0,4,4,3,0,3,3,1,3,-13.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Corey Kispert,Reserve,24.4,4,11,0.364,1,5,0.2,2,2,1.0,2,3,5,1,0,0,1,1,11,-8.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Delon Wright,Reserve,25.416666666666668,3,8,0.375,1,1,1.0,1,1,1.0,1,5,6,6,3,0,0,1,8,-15.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Deni Avdija,Starter,20.33333333333333,4,8,0.5,0,0,,1,2,0.5,2,5,7,5,1,0,2,0,9,-15.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Daniel Gafford,Starter,21.35,2,2,1.0,0,0,,2,4,0.5,1,4,5,0,0,2,0,5,6,-23.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Kyle Kuzma,Starter,24.4,9,18,0.5,1,4,0.25,6,6,1.0,1,1,2,0,0,2,0,0,25,-10.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Jared Butler,Reserve,3.05,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Isaiah Jackson,Reserve,11.183333333333334,2,4,0.5,0,0,,0,0,,1,3,4,0,0,0,0,2,4,3.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Théo Maledon,Reserve,16.266666666666666,2,5,0.4,0,2,0.0,0,0,,0,3,3,4,0,0,1,3,4,-5.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Jordan Nwora,Reserve,5.083333333333333,2,7,0.286,1,2,0.5,0,0,,1,0,1,1,0,1,0,0,5,3.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Nick Smith Jr.,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Jordan Poole,Starter,26.433333333333334,7,18,0.389,0,6,0.0,4,5,0.8,0,2,2,5,1,1,4,1,18,-12.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Nick Richards,Reserve,18.3,2,2,1.0,0,0,,3,4,0.75,1,3,4,1,0,1,2,3,7,-14.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,JT Thor,Reserve,20.33333333333333,2,7,0.286,1,3,0.333,0,0,,1,1,2,1,0,0,0,0,5,2.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Brandon Miller,Reserve,24.4,5,9,0.556,3,7,0.429,0,0,,0,3,3,2,0,0,1,3,13,-13.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Mark Williams,Starter,29.48333333333333,5,6,0.833,0,0,,3,3,1.0,4,11,15,1,3,1,2,2,13,19.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,LaMelo Ball,Starter,30.5,4,15,0.267,4,11,0.364,3,4,0.75,1,5,6,10,1,0,3,3,15,7.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,P.J. Washington,Starter,31.516666666666666,12,18,0.667,1,6,0.167,0,0,,1,4,5,2,0,0,1,4,25,5.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Gordon Hayward,Starter,33.55,4,8,0.5,0,1,0.0,2,3,0.667,3,5,8,7,1,1,6,1,10,15.0
2023-10-25T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Terry Rozier,Starter,34.56666666666667,7,16,0.438,2,7,0.286,8,12,0.667,1,4,5,6,0,0,3,2,24,14.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,AJ Griffin,Reserve,9.15,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,1,1,2,2.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Onyeka Okongwu,Reserve,19.316666666666663,3,5,0.6,0,0,,1,1,1.0,1,3,4,2,0,0,1,5,7,14.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Bogdan Bogdanović,Reserve,24.4,3,9,0.333,1,5,0.2,0,0,,0,4,4,4,3,0,0,1,7,6.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Jalen Johnson,Reserve,29.48333333333333,9,13,0.692,1,3,0.333,2,4,0.5,0,7,7,2,2,1,0,1,21,8.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Clint Capela,Starter,28.466666666666665,6,10,0.6,0,0,,3,4,0.75,6,7,13,0,1,0,2,1,15,-19.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Saddiq Bey,Starter,28.466666666666665,6,12,0.5,1,4,0.25,2,2,1.0,3,2,5,0,5,0,2,1,15,-2.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,De'Andre Hunter,Starter,30.5,4,9,0.444,1,4,0.25,0,1,0.0,2,2,4,1,0,0,0,6,9,-13.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Dejounte Murray,Starter,32.53333333333333,3,14,0.214,0,3,0.0,5,6,0.833,0,2,2,6,0,0,1,0,11,-15.0
2023-10-25T19:00:00,Atlanta Hawks Basic and Advanced Stats Table,Trae Young,Starter,36.6,4,19,0.211,1,9,0.111,14,15,0.933,0,1,1,9,1,0,5,3,23,-11.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Jarace Walker,Reserve,5.083333333333333,0,5,0.0,0,1,0.0,0,0,,1,3,4,0,1,0,0,1,0,3.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,Ben Sheppard,Reserve,5.083333333333333,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3.0
2023-10-25T19:00:00,Indiana Pacers Basic and Advanced Stats Table,T.J. McConnell,Reserve,6.1,2,2,1.0,0,0,,0,0,,0,1,1,2,2,0,0,0,4,1.0
2023-10-25T19:00:00,Washington Wizards Basic and Advanced Stats Table,Tyus Jones,Starter,28.466666666666665,7,12,0.583,2,4,0.5,0,1,0.0,1,2,3,6,1,1,2,1,16,-17.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,RJ Barrett,Starter,36.6,8,20,0.4,2,5,0.4,6,7,0.857,1,2,3,2,1,0,2,0,24,6.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Josh Hart,Reserve,22.366666666666667,2,4,0.5,2,4,0.5,1,2,0.5,1,5,6,0,0,0,1,1,7,-1.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Cole Anthony,Reserve,24.4,8,12,0.667,1,2,0.5,3,3,1.0,1,7,8,2,0,0,0,2,20,17.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Jalen Suggs,Starter,20.33333333333333,3,12,0.25,2,7,0.286,0,0,,1,3,4,0,0,0,0,2,8,5.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Markelle Fultz,Starter,24.4,5,9,0.556,0,0,,0,0,,3,1,4,2,3,0,1,0,10,12.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Wendell Carter Jr.,Starter,26.433333333333334,4,10,0.4,0,2,0.0,0,0,,4,4,8,1,2,0,2,3,8,8.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Franz Wagner,Starter,27.45,5,12,0.417,3,7,0.429,6,6,1.0,3,1,4,2,1,0,3,1,19,10.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Paolo Banchero,Starter,27.45,3,6,0.5,0,1,0.0,6,7,0.857,0,5,5,5,1,0,1,2,12,13.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Aaron Holiday,Reserve,4.066666666666666,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-9.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jeenathan Williams,Reserve,4.066666666666666,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,4,-9.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jermaine Samuels,Reserve,6.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-10.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Joe Ingles,Reserve,18.3,0,3,0.0,0,3,0.0,0,0,,0,4,4,5,0,0,1,3,0,9.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jock Landale,Reserve,8.133333333333333,1,2,0.5,1,2,0.5,0,0,,0,0,0,2,0,0,1,1,3,-9.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Reggie Bullock,Reserve,11.183333333333334,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,1,1,0,1,3,-5.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jeff Green,Reserve,13.216666666666669,2,4,0.5,0,1,0.0,0,1,0.0,3,0,3,1,0,0,1,2,4,-11.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jae'Sean Tate,Reserve,15.25,2,2,1.0,1,1,1.0,0,0,,0,2,2,0,1,1,0,1,5,-11.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Amen Thompson,Reserve,21.35,3,10,0.3,1,7,0.143,1,2,0.5,1,4,5,2,0,0,4,2,8,-34.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Dillon Brooks,Starter,26.433333333333334,5,7,0.714,4,6,0.667,0,0,,0,4,4,2,1,0,2,4,14,-15.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jabari Smith Jr.,Starter,26.433333333333334,3,9,0.333,0,4,0.0,1,2,0.5,1,4,5,1,1,0,1,6,7,-8.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Alperen Şengün,Starter,28.466666666666665,6,11,0.545,0,1,0.0,2,4,0.5,2,6,8,6,0,0,1,4,14,-2.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Jalen Green,Starter,29.48333333333333,2,10,0.2,0,1,0.0,6,7,0.857,0,1,1,0,1,1,4,2,10,-12.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Fred VanVleet,Starter,33.55,5,13,0.385,4,6,0.667,0,0,,0,1,1,5,1,0,3,0,14,-3.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Donte DiVincenzo,Reserve,15.25,0,4,0.0,0,3,0.0,0,0,,0,3,3,2,0,0,0,1,0,5.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Gary Harris,Reserve,16.266666666666666,5,8,0.625,1,4,0.25,0,0,,3,2,5,0,0,1,0,0,11,8.0
2023-10-25T19:00:00,Houston Rockets Basic and Advanced Stats Table,Cam Whitmore,Reserve,9.15,0,4,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,1,0,0,-12.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Jonathan Isaac,Reserve,14.233333333333333,4,6,0.667,1,3,0.333,2,3,0.667,1,3,4,0,0,2,2,2,11,10.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Moritz Wagner,Reserve,15.25,0,1,0.0,0,1,0.0,2,2,1.0,0,4,4,0,0,1,3,4,2,13.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Isaiah Hartenstein,Reserve,25.416666666666668,3,4,0.75,0,0,,1,2,0.5,5,3,8,2,0,0,1,5,7,-5.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Immanuel Quickley,Reserve,28.466666666666665,7,11,0.636,5,7,0.714,5,6,0.833,2,4,6,4,1,0,2,3,24,-3.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Mitchell Robinson,Starter,22.366666666666667,1,4,0.25,0,0,,0,2,0.0,3,3,6,1,2,0,1,4,2,1.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Quentin Grimes,Starter,23.383333333333333,4,7,0.571,3,6,0.5,0,1,0.0,0,1,1,0,0,0,0,2,11,-1.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Julius Randle,Starter,34.56666666666667,5,22,0.227,3,8,0.375,1,5,0.2,4,7,11,7,2,0,0,3,14,-13.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Luke Kornet,Reserve,7.116666666666666,0,1,0.0,0,0,,0,0,,1,0,1,2,0,1,0,0,0,-1.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Payton Pritchard,Reserve,11.183333333333334,1,4,0.25,0,3,0.0,2,2,1.0,0,1,1,1,0,0,0,1,4,-8.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Sam Hauser,Reserve,13.216666666666669,0,4,0.0,0,4,0.0,0,0,,0,2,2,0,1,1,0,1,0,5.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Al Horford,Reserve,25.416666666666668,3,4,0.75,2,3,0.667,0,0,,3,4,7,2,0,0,3,2,8,-7.0
2023-10-25T19:00:00,New York Knicks Basic and Advanced Stats Table,Jalen Brunson,Starter,32.53333333333333,6,21,0.286,3,8,0.375,0,1,0.0,1,2,3,6,3,0,2,3,15,-9.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Jrue Holiday,Starter,34.56666666666667,4,10,0.4,1,5,0.2,0,0,,2,2,4,2,0,3,2,3,9,3.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Kristaps Porziņģis,Starter,37.61666666666667,8,15,0.533,5,9,0.556,9,10,0.9,1,7,8,0,0,4,1,4,30,13.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Jaylen Brown,Starter,38.63333333333333,4,11,0.364,0,4,0.0,3,4,0.75,0,6,6,5,1,0,2,5,11,8.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Jayson Tatum,Starter,38.63333333333333,13,22,0.591,3,8,0.375,5,6,0.833,0,11,11,4,2,1,4,3,34,0.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Chuma Okeke,Reserve,4.066666666666666,0,1,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,0,9.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Jett Howard,Reserve,4.066666666666666,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,9.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Caleb Houstan,Reserve,4.066666666666666,1,2,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,0,0,3,9.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Anthony Black,Reserve,4.066666666666666,2,2,1.0,0,0,,1,1,1.0,0,0,0,1,0,2,0,0,5,9.0
2023-10-25T19:00:00,Boston Celtics Basic and Advanced Stats Table,Derrick White,Starter,31.516666666666666,4,6,0.667,1,3,0.333,3,4,0.75,0,6,6,2,2,1,1,3,12,7.0
2023-10-25T19:00:00,Orlando Magic Basic and Advanced Stats Table,Goga Bitadze,Reserve,4.066666666666666,2,2,1.0,0,0,,3,4,0.75,1,2,3,0,1,0,1,1,7,9.0
2023-10-25T19:30:00,Cleveland Cavaliers Basic and Advanced Stats Table,Darius Garland,Starter,32.53333333333333,6,12,0.5,1,5,0.2,2,2,1.0,1,1,2,5,2,0,6,2,15,6.0
