date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2021-02-03T19:30:00,Wednesday,Atlanta Hawks,116,Dallas Mavericks,122,1341,,
2021-02-03T20:00:00,Wednesday,Chicago Bulls,103,New York Knicks,107,1341,,
2021-02-03T20:00:00,Wednesday,Cleveland Cavaliers,99,Los Angeles Clippers,121,1341,,
2021-02-03T20:00:00,Wednesday,Miami Heat,100,Washington Wizards,103,1341,,
2021-02-03T20:00:00,Wednesday,Oklahoma City Thunder,104,Houston Rockets,87,1341,,
2021-02-03T20:30:00,Wednesday,San Antonio Spurs,111,Minnesota Timberwolves,108,1341,,
2021-02-03T21:30:00,Wednesday,New Orleans Pelicans,123,Phoenix Suns,101,1341,,
2021-02-03T22:00:00,Wednesday,Sacramento Kings,116,Boston Celtics,111,1341,,
2021-02-04T19:30:00,Thursday,Atlanta Hawks,91,Utah Jazz,112,1341,,
2021-02-04T19:30:00,Thursday,Dallas Mavericks,116,Golden State Warriors,147,1341,,
2021-02-04T20:00:00,Thursday,Philadelphia 76ers,105,Portland Trail Blazers,121,1341,,
2021-02-04T21:00:00,Thursday,Memphis Grizzlies,103,Houston Rockets,115,1341,,
2021-02-04T22:00:00,Thursday,Los Angeles Lakers,114,Denver Nuggets,93,1341,,
2021-02-05T19:00:00,Friday,Orlando Magic,123,Chicago Bulls,119,1341,,
2021-02-05T19:00:00,Friday,Indiana Pacers,113,New Orleans Pelicans,114,1341,,
2021-02-05T19:30:00,Friday,Brooklyn Nets,117,Toronto Raptors,123,1341,,
2021-02-05T19:30:00,Friday,Cleveland Cavaliers,105,Milwaukee Bucks,123,1341,,
2021-02-05T20:00:00,Friday,Charlotte Hornets,121,Utah Jazz,138,1341,,
2021-02-05T20:00:00,Friday,Miami Heat,122,Washington Wizards,95,1341,,
2021-02-05T20:00:00,Friday,Oklahoma City Thunder,103,Minnesota Timberwolves,106,1341,,
2021-02-05T21:00:00,Friday,Phoenix Suns,109,Detroit Pistons,92,1341,,
2021-02-05T22:00:00,Friday,Los Angeles Clippers,115,Boston Celtics,119,1341,,
2021-02-06T13:00:00,Saturday,New York Knicks,110,Portland Trail Blazers,99,1341,,
2021-02-06T17:00:00,Saturday,Sacramento Kings,119,Denver Nuggets,114,1341,,
2021-02-06T19:00:00,Saturday,Orlando Magic,92,Chicago Bulls,118,1341,,
2021-02-06T20:00:00,Saturday,Atlanta Hawks,132,Toronto Raptors,121,1341,,
2021-02-06T20:00:00,Saturday,Cleveland Cavaliers,99,Milwaukee Bucks,124,1341,,
2021-02-06T20:00:00,Saturday,Houston Rockets,106,San Antonio Spurs,111,1341,,
2021-02-06T20:00:00,Saturday,Oklahoma City Thunder,120,Minnesota Timberwolves,118,1341,,
2021-02-06T20:00:00,Saturday,Philadelphia 76ers,124,Brooklyn Nets,108,1341,,
2021-02-06T20:30:00,Saturday,Dallas Mavericks,134,Golden State Warriors,132,1341,,
2021-02-06T21:00:00,Saturday,New Orleans Pelicans,118,Memphis Grizzlies,109,1341,,
2021-02-06T22:00:00,Saturday,Los Angeles Lakers,135,Detroit Pistons,129,1341,2OT,
2021-02-07T13:00:00,Sunday,Charlotte Hornets,119,Washington Wizards,97,1341,,
2021-02-07T13:00:00,Sunday,Indiana Pacers,95,Utah Jazz,103,1341,,
2021-02-07T13:00:00,Sunday,New York Knicks,103,Miami Heat,109,1341,,
2021-02-07T14:00:00,Sunday,Phoenix Suns,100,Boston Celtics,91,1341,,
2021-02-07T15:00:00,Sunday,Los Angeles Clippers,110,Sacramento Kings,113,1341,,
2021-02-08T19:00:00,Monday,Charlotte Hornets,119,Houston Rockets,94,1341,,
2021-02-08T20:00:00,Monday,Chicago Bulls,101,Washington Wizards,105,1341,,
2021-02-08T20:00:00,Monday,Memphis Grizzlies,113,Toronto Raptors,128,1341,,
2021-02-08T20:30:00,Monday,San Antonio Spurs,105,Golden State Warriors,100,1341,,
2021-02-08T20:30:00,Monday,Dallas Mavericks,127,Minnesota Timberwolves,122,1341,,
2021-02-08T21:00:00,Monday,Phoenix Suns,119,Cleveland Cavaliers,113,1341,,
2021-02-08T21:30:00,Monday,Denver Nuggets,112,Milwaukee Bucks,125,1341,,
2021-02-08T22:00:00,Monday,Los Angeles Lakers,119,Oklahoma City Thunder,112,1341,OT,
2021-02-09T19:00:00,Tuesday,Detroit Pistons,122,Brooklyn Nets,111,1341,,
2021-02-09T19:30:00,Tuesday,Miami Heat,98,New York Knicks,96,1341,,
2021-02-09T19:30:00,Tuesday,New Orleans Pelicans,130,Houston Rockets,101,1341,,
2021-02-09T20:30:00,Tuesday,San Antonio Spurs,91,Golden State Warriors,114,1341,,
2021-02-09T22:00:00,Tuesday,Utah Jazz,122,Boston Celtics,108,1341,,
2021-02-09T22:00:00,Tuesday,Sacramento Kings,111,Philadelphia 76ers,119,1341,,
2021-02-09T22:00:00,Tuesday,Portland Trail Blazers,106,Orlando Magic,97,1341,,
2021-02-10T19:00:00,Wednesday,Washington Wizards,115,Toronto Raptors,137,1341,,
2021-02-10T19:30:00,Wednesday,Dallas Mavericks,118,Atlanta Hawks,117,1341,,
2021-02-10T20:00:00,Wednesday,Brooklyn Nets,104,Indiana Pacers,94,1341,,
2021-02-10T20:00:00,Wednesday,Memphis Grizzlies,130,Charlotte Hornets,114,1341,,
2021-02-10T20:00:00,Wednesday,Minnesota Timberwolves,112,Los Angeles Clippers,119,1341,,
2021-02-10T21:00:00,Wednesday,Chicago Bulls,129,New Orleans Pelicans,116,1341,,
2021-02-10T21:00:00,Wednesday,Denver Nuggets,133,Cleveland Cavaliers,95,1341,,
2021-02-10T22:00:00,Wednesday,Phoenix Suns,125,Milwaukee Bucks,124,1341,,
2021-02-10T22:00:00,Wednesday,Los Angeles Lakers,114,Oklahoma City Thunder,113,1341,OT,
2021-02-11T19:30:00,Thursday,Boston Celtics,120,Toronto Raptors,106,1341,,
2021-02-11T19:30:00,Thursday,Houston Rockets,94,Miami Heat,101,1341,,
2021-02-11T20:00:00,Thursday,Detroit Pistons,95,Indiana Pacers,111,1341,,
2021-02-11T22:00:00,Thursday,Golden State Warriors,111,Orlando Magic,105,1341,,
2021-02-11T22:00:00,Thursday,Portland Trail Blazers,118,Philadelphia 76ers,114,1341,,
2021-02-12T19:00:00,Friday,Charlotte Hornets,120,Minnesota Timberwolves,114,1341,,
2021-02-12T19:00:00,Friday,Washington Wizards,91,New York Knicks,109,1341,,
2021-02-12T19:30:00,Friday,Dallas Mavericks,143,New Orleans Pelicans,130,1341,,
2021-02-12T19:30:00,Friday,Atlanta Hawks,114,San Antonio Spurs,125,1341,,
2021-02-12T20:00:00,Friday,Boston Celtics,102,Detroit Pistons,108,1341,,
2021-02-12T20:00:00,Friday,Chicago Bulls,106,Los Angeles Clippers,125,1341,,
2021-02-12T21:00:00,Friday,Denver Nuggets,97,Oklahoma City Thunder,95,1341,,
2021-02-12T21:00:00,Friday,Utah Jazz,129,Milwaukee Bucks,115,1341,,
2021-02-12T22:00:00,Friday,Los Angeles Lakers,115,Memphis Grizzlies,105,1341,,
2021-02-12T22:00:00,Friday,Portland Trail Blazers,129,Cleveland Cavaliers,110,1341,,
2021-02-12T22:00:00,Friday,Sacramento Kings,112,Orlando Magic,123,1341,,
2021-02-13T15:00:00,Saturday,Phoenix Suns,120,Philadelphia 76ers,111,1341,,
2021-02-13T19:30:00,Saturday,Atlanta Hawks,113,Indiana Pacers,125,1341,,
2021-02-13T20:00:00,Saturday,New York Knicks,121,Houston Rockets,99,1341,,
2021-02-13T20:30:00,Saturday,Golden State Warriors,117,Brooklyn Nets,134,1341,,
2021-02-13T21:00:00,Saturday,Utah Jazz,112,Miami Heat,94,1341,,
2021-02-14T13:00:00,Sunday,Washington Wizards,104,Boston Celtics,91,1341,,
2021-02-14T19:00:00,Sunday,Charlotte Hornets,110,San Antonio Spurs,122,1341,,
2021-02-14T19:00:00,Sunday,Detroit Pistons,123,New Orleans Pelicans,112,1341,,
2021-02-14T19:00:00,Sunday,Toronto Raptors,112,Minnesota Timberwolves,116,1341,,
2021-02-14T19:30:00,Sunday,Dallas Mavericks,118,Portland Trail Blazers,121,1341,,
2021-02-14T20:00:00,Sunday,Oklahoma City Thunder,114,Milwaukee Bucks,109,1341,,
2021-02-14T21:00:00,Sunday,Phoenix Suns,109,Orlando Magic,90,1341,,
2021-02-14T22:00:00,Sunday,Denver Nuggets,122,Los Angeles Lakers,105,1341,,
2021-02-14T22:00:00,Sunday,Los Angeles Clippers,128,Cleveland Cavaliers,111,1341,,
2021-02-14T22:00:00,Sunday,Sacramento Kings,110,Memphis Grizzlies,124,1341,,
2021-02-15T19:00:00,Monday,Indiana Pacers,112,Chicago Bulls,120,1341,OT,
2021-02-15T19:00:00,Monday,Washington Wizards,131,Houston Rockets,119,1341,,
2021-02-15T19:30:00,Monday,New York Knicks,123,Atlanta Hawks,112,1341,,
2021-02-15T21:00:00,Monday,Utah Jazz,134,Philadelphia 76ers,123,1341,,
2021-02-15T22:00:00,Monday,Sacramento Kings,125,Brooklyn Nets,136,1341,,
2021-02-15T22:00:00,Monday,Los Angeles Clippers,125,Miami Heat,118,1341,,
2021-02-15T22:00:00,Monday,Golden State Warriors,129,Cleveland Cavaliers,98,1341,,
2021-02-16T19:00:00,Tuesday,Boston Celtics,112,Denver Nuggets,99,1341,,
2021-02-16T20:00:00,Tuesday,Memphis Grizzlies,113,New Orleans Pelicans,144,1341,,
2021-02-16T20:00:00,Tuesday,Milwaukee Bucks,113,Toronto Raptors,124,1341,,
2021-02-16T20:00:00,Tuesday,Minnesota Timberwolves,104,Los Angeles Lakers,112,1341,,
2021-02-16T20:00:00,Tuesday,Oklahoma City Thunder,104,Portland Trail Blazers,115,1341,,
2021-02-16T22:30:00,Tuesday,Phoenix Suns,124,Brooklyn Nets,128,1341,,
2021-02-17T19:00:00,Wednesday,Orlando Magic,107,New York Knicks,89,1341,,
2021-02-17T19:30:00,Wednesday,Boston Celtics,114,Atlanta Hawks,122,1341,,
2021-02-17T19:30:00,Wednesday,Philadelphia 76ers,118,Houston Rockets,113,1341,,
2021-02-17T20:00:00,Wednesday,Chicago Bulls,105,Detroit Pistons,102,1341,,
2021-02-17T20:00:00,Wednesday,Minnesota Timberwolves,128,Indiana Pacers,134,1341,OT,
2021-02-17T20:00:00,Wednesday,Washington Wizards,130,Denver Nuggets,128,1341,,
2021-02-17T21:00:00,Wednesday,Memphis Grizzlies,122,Oklahoma City Thunder,113,1341,,
2021-02-17T21:00:00,Wednesday,New Orleans Pelicans,124,Portland Trail Blazers,126,1341,,
2021-02-17T22:00:00,Wednesday,Golden State Warriors,120,Miami Heat,112,1341,OT,
2021-02-17T22:00:00,Wednesday,Los Angeles Clippers,96,Utah Jazz,114,1341,,
2021-02-18T19:30:00,Thursday,Milwaukee Bucks,96,Toronto Raptors,110,1341,,
2021-02-18T22:00:00,Thursday,Los Angeles Lakers,98,Brooklyn Nets,109,1341,,
2021-02-18T22:00:00,Thursday,Sacramento Kings,110,Miami Heat,118,1341,,
2021-02-19T19:00:00,Friday,Cleveland Cavaliers,103,Denver Nuggets,120,1341,,
2021-02-19T19:00:00,Friday,Orlando Magic,124,Golden State Warriors,120,1341,,
2021-02-19T19:30:00,Friday,Boston Celtics,121,Atlanta Hawks,109,1341,,
2021-02-19T19:30:00,Friday,Philadelphia 76ers,112,Chicago Bulls,105,1341,,
2021-02-19T20:00:00,Friday,Milwaukee Bucks,98,Oklahoma City Thunder,85,1341,,
2021-02-19T20:00:00,Friday,New Orleans Pelicans,114,Phoenix Suns,132,1341,,
2021-02-19T20:00:00,Friday,Memphis Grizzlies,109,Detroit Pistons,95,1341,,
2021-02-19T21:00:00,Friday,Minnesota Timberwolves,81,Toronto Raptors,86,1341,,
2021-02-19T22:00:00,Friday,Los Angeles Clippers,116,Utah Jazz,112,1341,,
2021-02-20T20:00:00,Saturday,Charlotte Hornets,102,Golden State Warriors,100,1341,,
2021-02-20T20:30:00,Saturday,Los Angeles Lakers,94,Miami Heat,96,1341,,
2021-02-20T21:00:00,Saturday,Chicago Bulls,122,Sacramento Kings,114,1341,,
2021-02-20T21:00:00,Saturday,Memphis Grizzlies,97,Phoenix Suns,128,1341,,
2021-02-20T22:00:00,Saturday,Portland Trail Blazers,111,Washington Wizards,118,1341,,
2021-02-21T15:30:00,Sunday,New Orleans Pelicans,120,Boston Celtics,115,1341,OT,
2021-02-21T19:00:00,Sunday,Toronto Raptors,110,Philadelphia 76ers,103,1341,,
2021-02-21T19:00:00,Sunday,Orlando Magic,105,Detroit Pistons,96,1341,,
2021-02-21T19:00:00,Sunday,Cleveland Cavaliers,101,Oklahoma City Thunder,117,1341,,
2021-02-21T19:00:00,Sunday,New York Knicks,103,Minnesota Timberwolves,99,1341,,
2021-02-21T19:30:00,Sunday,Atlanta Hawks,123,Denver Nuggets,115,1341,,
2021-02-21T20:00:00,Sunday,Los Angeles Clippers,108,Brooklyn Nets,112,1341,,
2021-02-21T21:00:00,Sunday,Milwaukee Bucks,128,Sacramento Kings,115,1341,,
2021-02-22T20:00:00,Monday,Houston Rockets,100,Chicago Bulls,120,1341,,
2021-02-22T20:30:00,Monday,Dallas Mavericks,102,Memphis Grizzlies,92,1341,,
2021-02-22T21:00:00,Monday,Oklahoma City Thunder,94,Miami Heat,108,1341,,
2021-02-22T21:00:00,Monday,Phoenix Suns,132,Portland Trail Blazers,100,1341,,
2021-02-22T21:00:00,Monday,Utah Jazz,132,Charlotte Hornets,110,1341,,
2021-02-22T22:00:00,Monday,Los Angeles Lakers,124,Washington Wizards,127,1341,OT,
2021-02-23T19:00:00,Tuesday,Cleveland Cavaliers,112,Atlanta Hawks,111,1341,,
2021-02-23T19:00:00,Tuesday,Orlando Magic,93,Detroit Pistons,105,1341,,
2021-02-23T19:30:00,Tuesday,Brooklyn Nets,127,Sacramento Kings,118,1341,,
2021-02-23T19:30:00,Tuesday,Dallas Mavericks,110,Boston Celtics,107,1341,,
2021-02-23T19:30:00,Tuesday,New York Knicks,106,Golden State Warriors,114,1341,,
2021-02-23T19:30:00,Tuesday,Toronto Raptors,102,Philadelphia 76ers,109,1341,,
2021-02-23T20:00:00,Tuesday,Milwaukee Bucks,139,Minnesota Timberwolves,112,1341,,
2021-02-23T22:00:00,Tuesday,Denver Nuggets,111,Portland Trail Blazers,106,1341,,
2021-02-23T22:00:00,Tuesday,Los Angeles Clippers,135,Washington Wizards,116,1341,,
2021-02-24T19:30:00,Wednesday,Atlanta Hawks,127,Boston Celtics,112,1341,,
2021-02-24T19:30:00,Wednesday,Cleveland Cavaliers,112,Houston Rockets,96,1341,,
2021-02-24T19:30:00,Wednesday,Indiana Pacers,107,Golden State Warriors,111,1341,,
2021-02-24T20:00:00,Wednesday,New Orleans Pelicans,128,Detroit Pistons,118,1341,,
2021-02-24T20:00:00,Wednesday,Oklahoma City Thunder,102,San Antonio Spurs,99,1341,,
2021-02-24T20:00:00,Wednesday,Chicago Bulls,133,Minnesota Timberwolves,126,1341,OT,
2021-02-24T20:00:00,Wednesday,Miami Heat,116,Toronto Raptors,108,1341,,
2021-02-24T21:00:00,Wednesday,Phoenix Suns,121,Charlotte Hornets,124,1341,,
2021-02-24T22:00:00,Wednesday,Utah Jazz,114,Los Angeles Lakers,89,1341,,
2021-02-25T19:00:00,Thursday,Philadelphia 76ers,111,Dallas Mavericks,97,1341,,
2021-02-25T19:30:00,Thursday,Brooklyn Nets,129,Orlando Magic,92,1341,,
2021-02-25T19:30:00,Thursday,New York Knicks,140,Sacramento Kings,121,1341,,
2021-02-25T20:00:00,Thursday,Memphis Grizzlies,122,Los Angeles Clippers,94,1341,,
2021-02-25T21:00:00,Thursday,Denver Nuggets,110,Washington Wizards,112,1341,,
2021-02-25T21:30:00,Thursday,Milwaukee Bucks,129,New Orleans Pelicans,125,1341,,
2021-02-26T19:30:00,Friday,Toronto Raptors,122,Houston Rockets,111,1341,,
2021-02-26T19:30:00,Friday,Boston Celtics,118,Indiana Pacers,112,1341,,
2021-02-26T20:00:00,Friday,Chicago Bulls,97,Phoenix Suns,106,1341,,
2021-02-26T20:00:00,Friday,Detroit Pistons,107,Sacramento Kings,110,1341,,
2021-02-26T20:00:00,Friday,Memphis Grizzlies,99,Los Angeles Clippers,119,1341,,
2021-02-26T20:00:00,Friday,Miami Heat,124,Utah Jazz,116,1341,,
2021-02-26T20:00:00,Friday,Oklahoma City Thunder,118,Atlanta Hawks,109,1341,,
2021-02-26T22:00:00,Friday,Golden State Warriors,130,Charlotte Hornets,121,1341,,
2021-02-26T22:00:00,Friday,Los Angeles Lakers,102,Portland Trail Blazers,93,1341,,
2021-02-27T19:00:00,Saturday,Washington Wizards,128,Minnesota Timberwolves,112,1341,,
2021-02-27T19:00:00,Saturday,Philadelphia 76ers,109,Cleveland Cavaliers,112,1341,OT,
2021-02-27T20:00:00,Saturday,New York Knicks,110,Indiana Pacers,107,1341,,
2021-02-27T20:00:00,Saturday,Oklahoma City Thunder,96,Denver Nuggets,126,1341,,
2021-02-27T20:00:00,Saturday,Orlando Magic,109,Utah Jazz,124,1341,,
2021-02-27T20:00:00,Saturday,San Antonio Spurs,117,New Orleans Pelicans,114,1341,,
2021-02-27T20:30:00,Saturday,Brooklyn Nets,98,Dallas Mavericks,115,1341,,
2021-02-28T15:30:00,Sunday,Milwaukee Bucks,105,Los Angeles Clippers,100,1341,,
2021-02-28T19:00:00,Sunday,Boston Celtics,111,Washington Wizards,110,1341,,
2021-02-28T20:00:00,Sunday,Miami Heat,109,Atlanta Hawks,99,1341,,
2021-02-28T20:00:00,Sunday,Houston Rockets,84,Memphis Grizzlies,133,1341,,
2021-02-28T20:00:00,Sunday,Detroit Pistons,90,New York Knicks,109,1341,,
2021-02-28T20:00:00,Sunday,Los Angeles Lakers,117,Golden State Warriors,91,1341,,
2021-02-28T21:00:00,Sunday,Minnesota Timberwolves,99,Phoenix Suns,118,1341,,
2021-02-28T22:00:00,Sunday,Sacramento Kings,126,Charlotte Hornets,127,1341,,
2021-03-01T19:00:00,Monday,Orlando Magic,124,Dallas Mavericks,130,3766,,
2021-03-01T19:00:00,Monday,Philadelphia 76ers,130,Indiana Pacers,114,3766,,
2021-03-01T20:00:00,Monday,Chicago Bulls,112,Denver Nuggets,118,3766,,
2021-03-01T20:00:00,Monday,New Orleans Pelicans,129,Utah Jazz,124,3766,,
2021-03-01T20:30:00,Monday,San Antonio Spurs,113,Brooklyn Nets,124,3766,OT,
2021-03-01T21:00:00,Monday,Houston Rockets,90,Cleveland Cavaliers,101,3766,,
2021-03-01T22:30:00,Monday,Portland Trail Blazers,123,Charlotte Hornets,111,3766,,
2021-03-02T19:00:00,Tuesday,Washington Wizards,111,Memphis Grizzlies,125,3766,,
2021-03-02T19:30:00,Tuesday,Boston Celtics,117,Los Angeles Clippers,112,3766,,
2021-03-02T19:30:00,Tuesday,Miami Heat,80,Atlanta Hawks,94,3766,,
2021-03-02T20:30:00,Tuesday,San Antonio Spurs,119,New York Knicks,93,3766,,
2021-03-02T21:00:00,Tuesday,Milwaukee Bucks,97,Denver Nuggets,128,3766,,
2021-03-02T22:00:00,Tuesday,Los Angeles Lakers,104,Phoenix Suns,114,3766,,
2021-03-03T19:00:00,Wednesday,Toronto Raptors,105,Detroit Pistons,129,3766,,
2021-03-03T19:00:00,Wednesday,Cleveland Cavaliers,111,Indiana Pacers,114,3766,,
2021-03-03T19:00:00,Wednesday,Philadelphia 76ers,131,Utah Jazz,123,3766,OT,
2021-03-03T19:30:00,Wednesday,Houston Rockets,114,Brooklyn Nets,132,3766,,
2021-03-03T20:00:00,Wednesday,Minnesota Timberwolves,102,Charlotte Hornets,135,3766,,
2021-03-03T20:00:00,Wednesday,New Orleans Pelicans,124,Chicago Bulls,128,3766,,
2021-03-03T20:00:00,Wednesday,Orlando Magic,112,Atlanta Hawks,115,3766,,
2021-03-03T20:30:00,Wednesday,Dallas Mavericks,87,Oklahoma City Thunder,78,3766,,
2021-03-03T22:00:00,Wednesday,Portland Trail Blazers,108,Golden State Warriors,106,3766,,
2021-03-03T22:00:00,Wednesday,Sacramento Kings,123,Los Angeles Lakers,120,3766,,
2021-03-04T19:00:00,Thursday,Boston Celtics,132,Toronto Raptors,125,3766,,
2021-03-04T19:00:00,Thursday,Washington Wizards,119,Los Angeles Clippers,117,3766,,
2021-03-04T19:30:00,Thursday,New York Knicks,114,Detroit Pistons,104,3766,,
2021-03-04T20:00:00,Thursday,Indiana Pacers,103,Denver Nuggets,113,3766,,
2021-03-04T20:00:00,Thursday,Memphis Grizzlies,111,Milwaukee Bucks,112,3766,,
2021-03-04T20:30:00,Thursday,New Orleans Pelicans,93,Miami Heat,103,3766,,
2021-03-04T21:00:00,Thursday,San Antonio Spurs,102,Oklahoma City Thunder,107,3766,,
2021-03-04T22:00:00,Thursday,Portland Trail Blazers,123,Sacramento Kings,119,3766,,
2021-03-04T22:00:00,Thursday,Phoenix Suns,120,Golden State Warriors,98,3766,,
2021-03-10T20:00:00,Wednesday,Memphis Grizzlies,127,Washington Wizards,112,3766,,
2021-03-10T20:30:00,Wednesday,Dallas Mavericks,115,San Antonio Spurs,104,3766,,
2021-03-11T19:00:00,Thursday,Charlotte Hornets,105,Detroit Pistons,102,3766,,
2021-03-11T19:30:00,Thursday,Brooklyn Nets,121,Boston Celtics,109,3766,,
2021-03-11T19:30:00,Thursday,Toronto Raptors,120,Atlanta Hawks,121,3766,,
2021-03-11T20:00:00,Thursday,Milwaukee Bucks,134,New York Knicks,101,3766,,
2021-03-11T20:00:00,Thursday,Chicago Bulls,105,Philadelphia 76ers,127,3766,,
2021-03-11T20:00:00,Thursday,Miami Heat,111,Orlando Magic,103,3766,,
2021-03-11T20:00:00,Thursday,New Orleans Pelicans,105,Minnesota Timberwolves,135,3766,,
2021-03-11T21:00:00,Thursday,Oklahoma City Thunder,116,Dallas Mavericks,108,3766,,
2021-03-11T22:00:00,Thursday,Los Angeles Clippers,130,Golden State Warriors,104,3766,,
2021-03-11T22:00:00,Thursday,Portland Trail Blazers,121,Phoenix Suns,127,3766,,
2021-03-11T22:00:00,Thursday,Sacramento Kings,125,Houston Rockets,105,3766,,
2021-03-12T20:00:00,Friday,New Orleans Pelicans,116,Cleveland Cavaliers,82,3766,,
2021-03-12T20:00:00,Friday,Washington Wizards,101,Philadelphia 76ers,127,3766,,
2021-03-12T20:00:00,Friday,Memphis Grizzlies,102,Denver Nuggets,103,3766,,
2021-03-12T21:00:00,Friday,San Antonio Spurs,104,Orlando Magic,77,3766,,
2021-03-12T21:00:00,Friday,Chicago Bulls,90,Miami Heat,101,3766,,
2021-03-12T22:00:00,Friday,Utah Jazz,114,Houston Rockets,99,3766,,
2021-03-12T22:30:00,Friday,Los Angeles Lakers,105,Indiana Pacers,100,3766,,
2021-03-13T14:00:00,Saturday,Oklahoma City Thunder,97,New York Knicks,119,3766,,
2021-03-13T19:00:00,Saturday,Brooklyn Nets,100,Detroit Pistons,95,3766,,
2021-03-13T19:00:00,Saturday,Charlotte Hornets,114,Toronto Raptors,104,3766,,
2021-03-13T19:00:00,Saturday,Washington Wizards,119,Milwaukee Bucks,125,3766,,
2021-03-13T19:30:00,Saturday,Atlanta Hawks,121,Sacramento Kings,106,3766,,
2021-03-13T20:00:00,Saturday,Minnesota Timberwolves,121,Portland Trail Blazers,125,3766,,
2021-03-13T22:00:00,Saturday,Denver Nuggets,103,Dallas Mavericks,116,3766,,
2021-03-13T22:00:00,Saturday,Phoenix Suns,111,Indiana Pacers,122,3766,,
2021-03-14T14:00:00,Sunday,Oklahoma City Thunder,128,Memphis Grizzlies,122,3766,,
2021-03-14T16:00:00,Sunday,Golden State Warriors,131,Utah Jazz,119,3766,,
2021-03-14T18:30:00,Sunday,Philadelphia 76ers,134,San Antonio Spurs,99,3766,,
2021-03-14T19:00:00,Sunday,Orlando Magic,97,Miami Heat,102,3766,,
2021-03-14T19:30:00,Sunday,Atlanta Hawks,100,Cleveland Cavaliers,82,3766,,
2021-03-14T20:00:00,Sunday,Minnesota Timberwolves,114,Portland Trail Blazers,112,3766,,
2021-03-14T20:00:00,Sunday,Houston Rockets,107,Boston Celtics,134,3766,,
2021-03-14T21:00:00,Sunday,Chicago Bulls,118,Toronto Raptors,95,3766,,
2021-03-14T21:00:00,Sunday,New Orleans Pelicans,135,Los Angeles Clippers,115,3766,,
2021-03-15T19:00:00,Monday,Charlotte Hornets,122,Sacramento Kings,116,3766,,
2021-03-15T19:00:00,Monday,Washington Wizards,122,Milwaukee Bucks,133,3766,,
2021-03-15T20:00:00,Monday,Brooklyn Nets,117,New York Knicks,112,3766,,
2021-03-15T20:00:00,Monday,Detroit Pistons,99,San Antonio Spurs,109,3766,,
2021-03-15T21:00:00,Monday,Dallas Mavericks,99,Los Angeles Clippers,109,3766,,
2021-03-15T22:00:00,Monday,Denver Nuggets,121,Indiana Pacers,106,3766,,
2021-03-15T22:00:00,Monday,Phoenix Suns,122,Memphis Grizzlies,99,3766,,
2021-03-15T22:30:00,Monday,Golden State Warriors,97,Los Angeles Lakers,128,3766,,
2021-03-16T19:30:00,Tuesday,Boston Celtics,109,Utah Jazz,117,3766,,
2021-03-16T20:00:00,Tuesday,Chicago Bulls,123,Oklahoma City Thunder,102,3766,,
2021-03-16T20:00:00,Tuesday,Houston Rockets,107,Atlanta Hawks,119,3766,,
2021-03-16T20:00:00,Tuesday,Miami Heat,113,Cleveland Cavaliers,98,3766,,
2021-03-16T20:00:00,Tuesday,Philadelphia 76ers,99,New York Knicks,96,3766,,
2021-03-16T22:00:00,Tuesday,Portland Trail Blazers,125,New Orleans Pelicans,124,3766,,
2021-03-16T22:30:00,Tuesday,Los Angeles Lakers,137,Minnesota Timberwolves,121,3766,,
2021-03-17T19:00:00,Wednesday,Washington Wizards,119,Sacramento Kings,121,3766,,
2021-03-17T19:00:00,Wednesday,Philadelphia 76ers,105,Milwaukee Bucks,109,3766,OT,
2021-03-17T19:00:00,Wednesday,Detroit Pistons,116,Toronto Raptors,112,3766,,
2021-03-17T19:00:00,Wednesday,Indiana Pacers,115,Brooklyn Nets,124,3766,,
2021-03-17T20:00:00,Wednesday,Chicago Bulls,99,San Antonio Spurs,106,3766,,
2021-03-17T20:00:00,Wednesday,Cleveland Cavaliers,117,Boston Celtics,110,3766,,
2021-03-17T20:00:00,Wednesday,Houston Rockets,94,Golden State Warriors,108,3766,,
2021-03-17T21:00:00,Wednesday,Denver Nuggets,129,Charlotte Hornets,104,3766,,
2021-03-17T21:00:00,Wednesday,Memphis Grizzlies,89,Miami Heat,85,3766,,
2021-03-17T21:30:00,Wednesday,Dallas Mavericks,105,Los Angeles Clippers,89,3766,,
2021-03-18T19:00:00,Thursday,Washington Wizards,131,Utah Jazz,122,3766,,
2021-03-18T19:30:00,Thursday,New York Knicks,94,Orlando Magic,93,3766,,
2021-03-18T19:30:00,Thursday,Atlanta Hawks,116,Oklahoma City Thunder,93,3766,,
2021-03-18T22:00:00,Thursday,Phoenix Suns,119,Minnesota Timberwolves,123,3766,,
2021-03-18T22:00:00,Thursday,Portland Trail Blazers,101,New Orleans Pelicans,93,3766,,
2021-03-18T22:30:00,Thursday,Los Angeles Lakers,116,Charlotte Hornets,105,3766,,
2021-03-19T19:30:00,Friday,Boston Celtics,96,Sacramento Kings,107,3766,,
2021-03-19T19:30:00,Friday,Cleveland Cavaliers,110,San Antonio Spurs,116,3766,,
2021-03-19T20:00:00,Friday,Toronto Raptors,112,Utah Jazz,115,3766,,
2021-03-19T20:00:00,Friday,Miami Heat,110,Indiana Pacers,137,3766,,
2021-03-19T20:00:00,Friday,Orlando Magic,121,Brooklyn Nets,113,3766,,
2021-03-19T20:00:00,Friday,Houston Rockets,100,Detroit Pistons,113,3766,,
