date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2019-12-01T16:00:00,Sunday,Los Angeles Lakers,100,Dallas Mavericks,114,17026.0,,
2019-12-01T17:00:00,Sunday,Detroit Pistons,132,San Antonio Spurs,98,17026.0,,
2019-12-01T17:00:00,Sunday,New Orleans Pelicans,104,Oklahoma City Thunder,107,17026.0,,
2019-12-01T18:00:00,Sunday,Orlando Magic,100,Golden State Warriors,96,17026.0,,
2019-12-01T18:00:00,Sunday,Toronto Raptors,130,Utah Jazz,110,17026.0,,
2019-12-01T22:30:00,Sunday,Los Angeles Clippers,150,Washington Wizards,125,17026.0,,
2019-12-02T19:00:00,Monday,Philadelphia 76ers,103,Utah Jazz,94,17026.0,,
2019-12-02T19:00:00,Monday,Charlotte Hornets,104,Phoenix Suns,109,17026.0,,
2019-12-02T19:30:00,Monday,Atlanta Hawks,104,Golden State Warriors,79,17026.0,,
2019-12-02T20:00:00,Monday,Memphis Grizzlies,104,Indiana Pacers,117,17026.0,,
2019-12-02T20:00:00,Monday,Milwaukee Bucks,132,New York Knicks,88,17026.0,,
2019-12-02T22:00:00,Monday,Sacramento Kings,106,Chicago Bulls,113,17026.0,,
2019-12-03T19:00:00,Tuesday,Cleveland Cavaliers,94,Detroit Pistons,127,17026.0,,
2019-12-03T19:00:00,Tuesday,Washington Wizards,120,Orlando Magic,127,17026.0,,
2019-12-03T19:30:00,Tuesday,New Orleans Pelicans,97,Dallas Mavericks,118,17026.0,,
2019-12-03T19:30:00,Tuesday,Toronto Raptors,110,Miami Heat,121,17026.0,OT,
2019-12-03T20:30:00,Tuesday,San Antonio Spurs,135,Houston Rockets,133,17026.0,2OT,
2019-12-03T21:00:00,Tuesday,Denver Nuggets,96,Los Angeles Lakers,105,17026.0,,
2019-12-03T22:00:00,Tuesday,Los Angeles Clippers,117,Portland Trail Blazers,97,17026.0,,
2019-12-04T19:00:00,Wednesday,Charlotte Hornets,106,Golden State Warriors,91,17026.0,,
2019-12-04T19:00:00,Wednesday,Detroit Pistons,103,Milwaukee Bucks,127,17026.0,,
2019-12-04T19:00:00,Wednesday,Orlando Magic,128,Phoenix Suns,114,17026.0,,
2019-12-04T19:30:00,Wednesday,Atlanta Hawks,118,Brooklyn Nets,130,17026.0,,
2019-12-04T19:30:00,Wednesday,Boston Celtics,112,Miami Heat,93,17026.0,,
2019-12-04T20:00:00,Wednesday,Oklahoma City Thunder,100,Indiana Pacers,107,17026.0,,
2019-12-04T20:00:00,Wednesday,Chicago Bulls,106,Memphis Grizzlies,99,17026.0,,
2019-12-04T20:30:00,Wednesday,Dallas Mavericks,121,Minnesota Timberwolves,114,17026.0,,
2019-12-04T21:00:00,Wednesday,Utah Jazz,96,Los Angeles Lakers,121,17026.0,,
2019-12-04T22:00:00,Wednesday,Portland Trail Blazers,127,Sacramento Kings,116,17026.0,,
2019-12-05T19:00:00,Thursday,Washington Wizards,119,Philadelphia 76ers,113,17026.0,,
2019-12-05T19:30:00,Thursday,New York Knicks,92,Denver Nuggets,129,17026.0,,
2019-12-05T19:30:00,Thursday,Toronto Raptors,109,Houston Rockets,119,17026.0,,
2019-12-05T20:00:00,Thursday,New Orleans Pelicans,132,Phoenix Suns,139,17026.0,OT,
2019-12-06T19:00:00,Friday,Detroit Pistons,108,Indiana Pacers,101,17026.0,,
2019-12-06T19:00:00,Friday,Cleveland Cavaliers,87,Orlando Magic,93,17026.0,,
2019-12-06T19:00:00,Friday,Charlotte Hornets,104,Brooklyn Nets,111,17026.0,,
2019-12-06T20:00:00,Friday,Boston Celtics,108,Denver Nuggets,95,17026.0,,
2019-12-06T20:00:00,Friday,Chicago Bulls,98,Golden State Warriors,100,17026.0,,
2019-12-06T20:00:00,Friday,Miami Heat,112,Washington Wizards,103,17026.0,,
2019-12-06T20:00:00,Friday,Oklahoma City Thunder,139,Minnesota Timberwolves,127,17026.0,OT,
2019-12-06T20:30:00,Friday,Milwaukee Bucks,119,Los Angeles Clippers,91,17026.0,,
2019-12-06T20:30:00,Friday,San Antonio Spurs,105,Sacramento Kings,104,17026.0,OT,
2019-12-06T22:30:00,Friday,Portland Trail Blazers,113,Los Angeles Lakers,136,17026.0,,
2019-12-07T14:00:00,Saturday,Dallas Mavericks,130,New Orleans Pelicans,84,17026.0,,
2019-12-07T19:30:00,Saturday,New York Knicks,103,Indiana Pacers,104,17026.0,,
2019-12-07T19:30:00,Saturday,Philadelphia 76ers,141,Cleveland Cavaliers,94,17026.0,,
2019-12-07T20:00:00,Saturday,Houston Rockets,115,Phoenix Suns,109,17026.0,,
2019-12-07T22:00:00,Saturday,Utah Jazz,126,Memphis Grizzlies,112,17026.0,,
2019-12-08T15:00:00,Sunday,Brooklyn Nets,105,Denver Nuggets,102,17026.0,,
2019-12-08T17:00:00,Sunday,Charlotte Hornets,107,Atlanta Hawks,122,17026.0,,
2019-12-08T18:00:00,Sunday,Philadelphia 76ers,110,Toronto Raptors,104,17026.0,,
2019-12-08T18:00:00,Sunday,Washington Wizards,119,Los Angeles Clippers,135,17026.0,,
2019-12-08T18:00:00,Sunday,Miami Heat,110,Chicago Bulls,105,17026.0,OT,
2019-12-08T19:00:00,Sunday,Dallas Mavericks,106,Sacramento Kings,110,17026.0,,
2019-12-08T21:00:00,Sunday,Portland Trail Blazers,96,Oklahoma City Thunder,108,17026.0,,
2019-12-08T21:30:00,Sunday,Los Angeles Lakers,142,Minnesota Timberwolves,125,17026.0,,
2019-12-09T19:00:00,Monday,Indiana Pacers,99,Los Angeles Clippers,110,17026.0,,
2019-12-09T19:30:00,Monday,Boston Celtics,110,Cleveland Cavaliers,88,17026.0,,
2019-12-09T20:00:00,Monday,New Orleans Pelicans,103,Detroit Pistons,105,17026.0,,
2019-12-09T20:00:00,Monday,Milwaukee Bucks,110,Orlando Magic,101,17026.0,,
2019-12-09T20:00:00,Monday,Chicago Bulls,92,Toronto Raptors,93,17026.0,,
2019-12-09T20:00:00,Monday,Houston Rockets,118,Sacramento Kings,119,17026.0,,
2019-12-09T21:00:00,Monday,Phoenix Suns,125,Minnesota Timberwolves,109,17026.0,,
2019-12-09T21:00:00,Monday,Utah Jazz,90,Oklahoma City Thunder,104,17026.0,,
2019-12-09T22:30:00,Monday,Golden State Warriors,102,Memphis Grizzlies,110,17026.0,,
2019-12-10T19:00:00,Tuesday,Charlotte Hornets,114,Washington Wizards,107,17026.0,,
2019-12-10T20:00:00,Tuesday,Philadelphia 76ers,97,Denver Nuggets,92,17026.0,,
2019-12-10T20:00:00,Tuesday,Miami Heat,135,Atlanta Hawks,121,17026.0,OT,
2019-12-10T22:00:00,Tuesday,Portland Trail Blazers,115,New York Knicks,87,17026.0,,
2019-12-11T19:00:00,Wednesday,Toronto Raptors,92,Los Angeles Clippers,112,17026.0,,
2019-12-11T19:00:00,Wednesday,Indiana Pacers,122,Boston Celtics,117,17026.0,,
2019-12-11T19:00:00,Wednesday,Cleveland Cavaliers,110,Houston Rockets,116,17026.0,,
2019-12-11T19:00:00,Wednesday,Orlando Magic,87,Los Angeles Lakers,96,17026.0,,
2019-12-11T19:30:00,Wednesday,Brooklyn Nets,108,Charlotte Hornets,113,17026.0,,
2019-12-11T20:00:00,Wednesday,Chicago Bulls,136,Atlanta Hawks,102,17026.0,,
2019-12-11T20:00:00,Wednesday,Minnesota Timberwolves,116,Utah Jazz,127,17026.0,,
2019-12-11T21:00:00,Wednesday,Phoenix Suns,108,Memphis Grizzlies,115,17026.0,,
2019-12-11T21:30:00,Wednesday,Milwaukee Bucks,127,New Orleans Pelicans,112,17026.0,,
2019-12-11T22:00:00,Wednesday,Sacramento Kings,94,Oklahoma City Thunder,93,17026.0,,
2019-12-11T22:30:00,Wednesday,Golden State Warriors,122,New York Knicks,124,17026.0,OT,
2019-12-12T20:00:00,Thursday,Boston Celtics,109,Philadelphia 76ers,115,17026.0,,
2019-12-12T20:30:00,Thursday,San Antonio Spurs,109,Cleveland Cavaliers,117,17026.0,OT,
2019-12-12T21:00:00,Thursday,Detroit Pistons,111,Dallas Mavericks,122,17026.0,,"at Mexico City, Mexico"
2019-12-12T22:30:00,Thursday,Denver Nuggets,114,Portland Trail Blazers,99,17026.0,,
2019-12-13T19:00:00,Friday,Miami Heat,110,Los Angeles Lakers,113,17026.0,,
2019-12-13T19:00:00,Friday,Orlando Magic,107,Houston Rockets,130,17026.0,,
2019-12-13T19:00:00,Friday,Philadelphia 76ers,116,New Orleans Pelicans,109,17026.0,,
2019-12-13T19:30:00,Friday,Atlanta Hawks,100,Indiana Pacers,110,17026.0,,
2019-12-13T20:00:00,Friday,Memphis Grizzlies,114,Milwaukee Bucks,127,17026.0,,
2019-12-13T20:00:00,Friday,Chicago Bulls,73,Charlotte Hornets,83,17026.0,,
2019-12-13T21:00:00,Friday,Utah Jazz,114,Golden State Warriors,106,17026.0,,
2019-12-13T21:30:00,Friday,Minnesota Timberwolves,117,Los Angeles Clippers,124,17026.0,,
2019-12-13T22:00:00,Friday,Sacramento Kings,101,New York Knicks,103,17026.0,,
2019-12-14T17:00:00,Saturday,Phoenix Suns,119,San Antonio Spurs,121,17026.0,OT,"at Mexico City, Mexico"
2019-12-14T19:30:00,Saturday,Toronto Raptors,110,Brooklyn Nets,102,17026.0,,
2019-12-14T20:00:00,Saturday,Chicago Bulls,109,Los Angeles Clippers,106,17026.0,,
2019-12-14T20:00:00,Saturday,Memphis Grizzlies,128,Washington Wizards,111,17026.0,,
2019-12-14T20:30:00,Saturday,Dallas Mavericks,118,Miami Heat,122,17026.0,OT,
2019-12-14T20:30:00,Saturday,Milwaukee Bucks,125,Cleveland Cavaliers,108,17026.0,,
2019-12-14T21:00:00,Saturday,Denver Nuggets,110,Oklahoma City Thunder,102,17026.0,,
2019-12-14T21:00:00,Saturday,Houston Rockets,107,Detroit Pistons,115,17026.0,,
2019-12-15T15:30:00,Sunday,New Orleans Pelicans,119,Orlando Magic,130,17026.0,,
2019-12-15T17:00:00,Sunday,Indiana Pacers,107,Charlotte Hornets,85,17026.0,,
2019-12-15T18:00:00,Sunday,Atlanta Hawks,96,Los Angeles Lakers,101,17026.0,,
2019-12-15T18:00:00,Sunday,Brooklyn Nets,109,Philadelphia 76ers,89,17026.0,,
2019-12-15T20:00:00,Sunday,Denver Nuggets,111,New York Knicks,105,17026.0,,
2019-12-15T20:30:00,Sunday,Golden State Warriors,79,Sacramento Kings,100,17026.0,,
2019-12-16T19:00:00,Monday,Detroit Pistons,119,Washington Wizards,133,17026.0,,
2019-12-16T19:30:00,Monday,Toronto Raptors,133,Cleveland Cavaliers,113,17026.0,,
2019-12-16T20:00:00,Monday,Houston Rockets,109,San Antonio Spurs,107,17026.0,,
2019-12-16T20:00:00,Monday,Memphis Grizzlies,118,Miami Heat,111,17026.0,,
2019-12-16T20:00:00,Monday,Milwaukee Bucks,116,Dallas Mavericks,120,17026.0,,
2019-12-16T20:00:00,Monday,Oklahoma City Thunder,109,Chicago Bulls,106,17026.0,,
2019-12-16T21:00:00,Monday,Phoenix Suns,110,Portland Trail Blazers,111,17026.0,,
2019-12-17T19:00:00,Tuesday,Charlotte Hornets,110,Sacramento Kings,102,17026.0,,
2019-12-17T19:00:00,Tuesday,Indiana Pacers,105,Los Angeles Lakers,102,17026.0,,
2019-12-17T19:30:00,Tuesday,New York Knicks,143,Atlanta Hawks,120,17026.0,,
2019-12-17T20:00:00,Tuesday,New Orleans Pelicans,101,Brooklyn Nets,108,17026.0,OT,
2019-12-17T21:00:00,Tuesday,Utah Jazz,109,Orlando Magic,102,17026.0,,
2019-12-17T22:30:00,Tuesday,Los Angeles Clippers,120,Phoenix Suns,99,17026.0,,
2019-12-18T19:00:00,Wednesday,Washington Wizards,109,Chicago Bulls,110,17026.0,OT,
2019-12-18T19:00:00,Wednesday,Philadelphia 76ers,104,Miami Heat,108,17026.0,,
2019-12-18T19:00:00,Wednesday,Detroit Pistons,99,Toronto Raptors,112,17026.0,,
2019-12-18T19:00:00,Wednesday,Cleveland Cavaliers,100,Charlotte Hornets,98,17026.0,,
2019-12-18T20:00:00,Wednesday,Minnesota Timberwolves,99,New Orleans Pelicans,107,17026.0,,
2019-12-18T20:00:00,Wednesday,Oklahoma City Thunder,126,Memphis Grizzlies,122,17026.0,,
2019-12-18T21:00:00,Wednesday,Denver Nuggets,113,Orlando Magic,104,17026.0,,
2019-12-18T21:30:00,Wednesday,Dallas Mavericks,103,Boston Celtics,109,17026.0,,
2019-12-18T22:00:00,Wednesday,Portland Trail Blazers,122,Golden State Warriors,112,17026.0,,
2019-12-19T19:30:00,Thursday,Atlanta Hawks,106,Utah Jazz,111,17026.0,,
2019-12-19T20:00:00,Thursday,Milwaukee Bucks,111,Los Angeles Lakers,104,17026.0,,
2019-12-19T20:30:00,Thursday,San Antonio Spurs,118,Brooklyn Nets,105,17026.0,,
2019-12-19T22:30:00,Thursday,Los Angeles Clippers,117,Houston Rockets,122,17026.0,,
2019-12-20T19:00:00,Friday,Cleveland Cavaliers,114,Memphis Grizzlies,107,17026.0,,
2019-12-20T19:00:00,Friday,Indiana Pacers,119,Sacramento Kings,105,17026.0,,
2019-12-20T19:30:00,Friday,Boston Celtics,114,Detroit Pistons,93,17026.0,,
2019-12-20T19:30:00,Friday,Toronto Raptors,122,Washington Wizards,118,17026.0,,
2019-12-20T20:00:00,Friday,Oklahoma City Thunder,126,Phoenix Suns,108,17026.0,,
2019-12-20T20:00:00,Friday,Miami Heat,129,New York Knicks,114,17026.0,,
2019-12-20T20:00:00,Friday,Philadelphia 76ers,98,Dallas Mavericks,117,17026.0,,
2019-12-20T21:00:00,Friday,Denver Nuggets,109,Minnesota Timberwolves,100,17026.0,,
2019-12-20T22:00:00,Friday,Portland Trail Blazers,118,Orlando Magic,103,17026.0,,
2019-12-20T22:30:00,Friday,Golden State Warriors,106,New Orleans Pelicans,102,17026.0,,
2019-12-21T17:00:00,Saturday,Charlotte Hornets,107,Utah Jazz,114,17026.0,,
2019-12-21T18:00:00,Saturday,Brooklyn Nets,122,Atlanta Hawks,112,17026.0,,
2019-12-21T19:00:00,Saturday,Detroit Pistons,107,Chicago Bulls,119,17026.0,,
2019-12-21T19:00:00,Saturday,Philadelphia 76ers,125,Washington Wizards,108,17026.0,,
2019-12-21T19:30:00,Saturday,New York Knicks,102,Milwaukee Bucks,123,17026.0,,
2019-12-21T20:00:00,Saturday,Memphis Grizzlies,119,Sacramento Kings,115,17026.0,,
2019-12-21T20:30:00,Saturday,San Antonio Spurs,109,Los Angeles Clippers,134,17026.0,,
2019-12-21T21:00:00,Saturday,Phoenix Suns,125,Houston Rockets,139,17026.0,,
2019-12-21T22:00:00,Saturday,Portland Trail Blazers,113,Minnesota Timberwolves,106,17026.0,,
2019-12-22T15:30:00,Sunday,Toronto Raptors,110,Dallas Mavericks,107,17026.0,,
2019-12-22T18:00:00,Sunday,Boston Celtics,119,Charlotte Hornets,93,17026.0,,
2019-12-22T19:00:00,Sunday,Milwaukee Bucks,117,Indiana Pacers,89,17026.0,,
2019-12-22T19:00:00,Sunday,Oklahoma City Thunder,118,Los Angeles Clippers,112,17026.0,,
2019-12-22T21:30:00,Sunday,Los Angeles Lakers,104,Denver Nuggets,128,17026.0,,
2019-12-23T19:00:00,Monday,Orlando Magic,103,Chicago Bulls,95,17026.0,,
2019-12-23T19:00:00,Monday,New York Knicks,115,Washington Wizards,121,17026.0,,
2019-12-23T19:00:00,Monday,Indiana Pacers,120,Toronto Raptors,115,17026.0,OT,
2019-12-23T19:00:00,Monday,Detroit Pistons,109,Philadelphia 76ers,125,17026.0,,
2019-12-23T19:00:00,Monday,Cleveland Cavaliers,121,Atlanta Hawks,118,17026.0,,
2019-12-23T19:30:00,Monday,Miami Heat,107,Utah Jazz,104,17026.0,,
2019-12-23T20:00:00,Monday,Memphis Grizzlies,115,San Antonio Spurs,145,17026.0,,
2019-12-23T21:00:00,Monday,Phoenix Suns,111,Denver Nuggets,113,17026.0,,
2019-12-23T22:00:00,Monday,Portland Trail Blazers,94,New Orleans Pelicans,102,17026.0,,
2019-12-23T22:00:00,Monday,Sacramento Kings,104,Houston Rockets,113,17026.0,,
2019-12-23T22:30:00,Monday,Golden State Warriors,113,Minnesota Timberwolves,104,17026.0,,
2019-12-25T12:00:00,Wednesday,Toronto Raptors,102,Boston Celtics,118,17026.0,,
2019-12-25T14:30:00,Wednesday,Philadelphia 76ers,121,Milwaukee Bucks,109,17026.0,,
2019-12-25T17:00:00,Wednesday,Golden State Warriors,116,Houston Rockets,104,17026.0,,
2019-12-25T20:00:00,Wednesday,Los Angeles Lakers,106,Los Angeles Clippers,111,17026.0,,
2019-12-25T22:30:00,Wednesday,Denver Nuggets,100,New Orleans Pelicans,112,17026.0,,
2019-12-26T19:00:00,Thursday,Detroit Pistons,132,Washington Wizards,102,17026.0,,
2019-12-26T19:30:00,Thursday,Brooklyn Nets,82,New York Knicks,94,17026.0,,
2019-12-26T20:00:00,Thursday,Dallas Mavericks,102,San Antonio Spurs,98,17026.0,,
2019-12-26T20:00:00,Thursday,Oklahoma City Thunder,97,Memphis Grizzlies,110,17026.0,,
2019-12-26T22:00:00,Thursday,Sacramento Kings,104,Minnesota Timberwolves,105,17026.0,2OT,
2019-12-26T22:30:00,Thursday,Utah Jazz,121,Portland Trail Blazers,115,17026.0,,
2019-12-27T16:00:00,Friday,Boston Celtics,129,Cleveland Cavaliers,117,17026.0,,
2019-12-27T19:00:00,Friday,Charlotte Hornets,102,Oklahoma City Thunder,104,17026.0,OT,
2019-12-27T19:00:00,Friday,Orlando Magic,98,Philadelphia 76ers,97,17026.0,,
2019-12-27T19:30:00,Friday,Atlanta Hawks,86,Milwaukee Bucks,112,17026.0,,
2019-12-27T20:00:00,Friday,Miami Heat,113,Indiana Pacers,112,17026.0,,
2019-12-27T22:30:00,Friday,Golden State Warriors,105,Phoenix Suns,96,17026.0,,
2019-12-28T17:00:00,Saturday,Denver Nuggets,119,Memphis Grizzlies,110,17026.0,,
2019-12-28T19:00:00,Saturday,Boston Celtics,97,Toronto Raptors,113,17026.0,,
2019-12-28T19:00:00,Saturday,New Orleans Pelicans,120,Indiana Pacers,98,17026.0,,
2019-12-28T20:00:00,Saturday,Chicago Bulls,116,Atlanta Hawks,81,17026.0,,
2019-12-28T20:00:00,Saturday,Houston Rockets,108,Brooklyn Nets,98,17026.0,,
2019-12-28T20:00:00,Saturday,Miami Heat,117,Philadelphia 76ers,116,17026.0,OT,
2019-12-28T20:00:00,Saturday,Minnesota Timberwolves,88,Cleveland Cavaliers,94,17026.0,,
2019-12-28T20:00:00,Saturday,Washington Wizards,100,New York Knicks,107,17026.0,,
2019-12-28T20:30:00,Saturday,San Antonio Spurs,136,Detroit Pistons,109,17026.0,,
2019-12-28T20:30:00,Saturday,Milwaukee Bucks,111,Orlando Magic,100,17026.0,,
2019-12-28T20:30:00,Saturday,Golden State Warriors,121,Dallas Mavericks,141,17026.0,,
2019-12-28T21:00:00,Saturday,Sacramento Kings,110,Phoenix Suns,112,17026.0,,
2019-12-28T22:00:00,Saturday,Portland Trail Blazers,120,Los Angeles Lakers,128,17026.0,,
2019-12-28T22:30:00,Saturday,Los Angeles Clippers,107,Utah Jazz,120,17026.0,,
2019-12-29T18:00:00,Sunday,Toronto Raptors,97,Oklahoma City Thunder,98,17026.0,,
2019-12-29T20:00:00,Sunday,Denver Nuggets,120,Sacramento Kings,115,17026.0,,
2019-12-29T20:00:00,Sunday,Memphis Grizzlies,117,Charlotte Hornets,104,17026.0,,
2019-12-29T20:00:00,Sunday,New Orleans Pelicans,127,Houston Rockets,112,17026.0,,
2019-12-29T21:30:00,Sunday,Los Angeles Lakers,108,Dallas Mavericks,95,17026.0,,
2019-12-30T19:00:00,Monday,Orlando Magic,93,Atlanta Hawks,101,17026.0,,
2019-12-30T19:00:00,Monday,Washington Wizards,123,Miami Heat,105,17026.0,,
2019-12-30T20:00:00,Monday,Chicago Bulls,102,Milwaukee Bucks,123,17026.0,,
2019-12-30T20:00:00,Monday,Minnesota Timberwolves,122,Brooklyn Nets,115,17026.0,OT,
2019-12-30T21:00:00,Monday,Utah Jazz,104,Detroit Pistons,81,17026.0,,
2019-12-30T22:00:00,Monday,Portland Trail Blazers,116,Phoenix Suns,122,17026.0,,
2019-12-31T15:00:00,Tuesday,Charlotte Hornets,92,Boston Celtics,109,17026.0,,
2019-12-31T15:00:00,Tuesday,Indiana Pacers,115,Philadelphia 76ers,97,17026.0,,
2019-12-31T17:00:00,Tuesday,Sacramento Kings,87,Los Angeles Clippers,105,17026.0,,
2019-12-31T19:00:00,Tuesday,Houston Rockets,130,Denver Nuggets,104,17026.0,,
2019-12-31T19:00:00,Tuesday,San Antonio Spurs,117,Golden State Warriors,113,17026.0,OT,
2019-12-31T19:00:00,Tuesday,Toronto Raptors,117,Cleveland Cavaliers,97,17026.0,,
2019-12-31T20:00:00,Tuesday,Oklahoma City Thunder,106,Dallas Mavericks,101,17026.0,,
2020-01-01T18:00:00,Wednesday,Washington Wizards,101,Orlando Magic,122,14921.0,,
2020-01-01T19:30:00,Wednesday,New York Knicks,117,Portland Trail Blazers,93,14921.0,,
2020-01-01T20:00:00,Wednesday,Milwaukee Bucks,106,Minnesota Timberwolves,104,14921.0,,
2020-01-01T22:30:00,Wednesday,Los Angeles Lakers,117,Phoenix Suns,107,14921.0,,
2020-01-02T19:00:00,Thursday,Cleveland Cavaliers,106,Charlotte Hornets,109,14921.0,,
2020-01-02T19:00:00,Thursday,Indiana Pacers,116,Denver Nuggets,124,14921.0,,
2020-01-02T19:30:00,Thursday,Miami Heat,84,Toronto Raptors,76,14921.0,,
2020-01-02T20:00:00,Thursday,Chicago Bulls,98,Utah Jazz,102,14921.0,,
2020-01-02T20:00:00,Thursday,Minnesota Timberwolves,99,Golden State Warriors,84,14921.0,,
2020-01-02T20:30:00,Thursday,Dallas Mavericks,123,Brooklyn Nets,111,14921.0,,
2020-01-02T20:30:00,Thursday,San Antonio Spurs,103,Oklahoma City Thunder,109,14921.0,,
2020-01-02T22:00:00,Thursday,Sacramento Kings,128,Memphis Grizzlies,123,14921.0,,
2020-01-02T22:30:00,Thursday,Los Angeles Clippers,126,Detroit Pistons,112,14921.0,,
2020-01-03T19:00:00,Friday,Boston Celtics,109,Atlanta Hawks,106,14921.0,,
2020-01-03T19:00:00,Friday,Orlando Magic,105,Miami Heat,85,14921.0,,
2020-01-03T19:00:00,Friday,Washington Wizards,103,Portland Trail Blazers,122,14921.0,,
2020-01-03T20:00:00,Friday,Houston Rockets,118,Philadelphia 76ers,108,14921.0,,
2020-01-03T21:00:00,Friday,Phoenix Suns,120,New York Knicks,112,14921.0,,
2020-01-03T22:30:00,Friday,Los Angeles Lakers,123,New Orleans Pelicans,113,14921.0,,
2020-01-04T15:30:00,Saturday,Los Angeles Clippers,114,Memphis Grizzlies,140,14921.0,,
2020-01-04T18:00:00,Saturday,Brooklyn Nets,102,Toronto Raptors,121,14921.0,,
2020-01-04T19:00:00,Saturday,Orlando Magic,96,Utah Jazz,109,14921.0,,
2020-01-04T19:30:00,Saturday,Atlanta Hawks,116,Indiana Pacers,111,14921.0,,
2020-01-04T19:30:00,Saturday,Cleveland Cavaliers,106,Oklahoma City Thunder,121,14921.0,,
2020-01-04T20:00:00,Saturday,Chicago Bulls,104,Boston Celtics,111,14921.0,,
2020-01-04T20:00:00,Saturday,Washington Wizards,128,Denver Nuggets,114,14921.0,,
2020-01-04T20:30:00,Saturday,Dallas Mavericks,120,Charlotte Hornets,123,14921.0,OT,
2020-01-04T20:30:00,Saturday,Golden State Warriors,104,Detroit Pistons,111,14921.0,,
2020-01-04T20:30:00,Saturday,Milwaukee Bucks,127,San Antonio Spurs,118,14921.0,,
2020-01-04T22:00:00,Saturday,Sacramento Kings,115,New Orleans Pelicans,117,14921.0,,
2020-01-05T15:30:00,Sunday,Los Angeles Clippers,135,New York Knicks,132,14921.0,,
2020-01-05T18:00:00,Sunday,Miami Heat,122,Portland Trail Blazers,111,14921.0,,
2020-01-05T19:30:00,Sunday,Cleveland Cavaliers,103,Minnesota Timberwolves,118,14921.0,,
2020-01-05T20:00:00,Sunday,Phoenix Suns,114,Memphis Grizzlies,121,14921.0,,
2020-01-05T22:00:00,Sunday,Los Angeles Lakers,106,Detroit Pistons,99,14921.0,,
2020-01-06T19:00:00,Monday,Charlotte Hornets,104,Indiana Pacers,115,14921.0,,
2020-01-06T19:00:00,Monday,Orlando Magic,101,Brooklyn Nets,89,14921.0,,
2020-01-06T19:00:00,Monday,Philadelphia 76ers,120,Oklahoma City Thunder,113,14921.0,,
2020-01-06T19:00:00,Monday,Washington Wizards,99,Boston Celtics,94,14921.0,,
2020-01-06T19:30:00,Monday,Atlanta Hawks,115,Denver Nuggets,123,14921.0,,
2020-01-06T20:00:00,Monday,New Orleans Pelicans,126,Utah Jazz,128,14921.0,,
2020-01-06T20:30:00,Monday,Dallas Mavericks,118,Chicago Bulls,110,14921.0,,
2020-01-06T20:30:00,Monday,San Antonio Spurs,126,Milwaukee Bucks,104,14921.0,,
2020-01-06T22:00:00,Monday,Sacramento Kings,111,Golden State Warriors,98,14921.0,,
2020-01-07T19:00:00,Tuesday,Cleveland Cavaliers,113,Detroit Pistons,115,14921.0,,
2020-01-07T19:00:00,Tuesday,Toronto Raptors,99,Portland Trail Blazers,101,14921.0,,
2020-01-07T19:30:00,Tuesday,Brooklyn Nets,103,Oklahoma City Thunder,111,14921.0,OT,
2020-01-07T20:00:00,Tuesday,Memphis Grizzlies,119,Minnesota Timberwolves,112,14921.0,,
2020-01-07T21:00:00,Tuesday,Phoenix Suns,103,Sacramento Kings,114,14921.0,,
2020-01-07T22:30:00,Tuesday,Los Angeles Lakers,117,New York Knicks,87,14921.0,,
2020-01-08T19:00:00,Wednesday,Boston Celtics,114,San Antonio Spurs,129,14921.0,,
2020-01-08T19:00:00,Wednesday,Charlotte Hornets,110,Toronto Raptors,112,14921.0,OT,
2020-01-08T19:00:00,Wednesday,Indiana Pacers,108,Miami Heat,122,14921.0,,
2020-01-08T19:00:00,Wednesday,Orlando Magic,123,Washington Wizards,89,14921.0,,
2020-01-08T19:30:00,Wednesday,Atlanta Hawks,115,Houston Rockets,122,14921.0,,
2020-01-08T19:30:00,Wednesday,Dallas Mavericks,106,Denver Nuggets,107,14921.0,,
2020-01-08T20:00:00,Wednesday,New Orleans Pelicans,123,Chicago Bulls,108,14921.0,,
2020-01-08T21:00:00,Wednesday,Utah Jazz,128,New York Knicks,104,14921.0,,
2020-01-08T22:00:00,Wednesday,Golden State Warriors,98,Milwaukee Bucks,107,14921.0,,
2020-01-09T19:00:00,Thursday,Detroit Pistons,112,Cleveland Cavaliers,115,14921.0,OT,
2020-01-09T19:00:00,Thursday,Philadelphia 76ers,109,Boston Celtics,98,14921.0,,
2020-01-09T20:00:00,Thursday,Minnesota Timberwolves,116,Portland Trail Blazers,102,14921.0,,
2020-01-09T21:30:00,Thursday,Oklahoma City Thunder,113,Houston Rockets,92,14921.0,,
2020-01-10T19:00:00,Friday,Washington Wizards,111,Atlanta Hawks,101,14921.0,,
2020-01-10T19:15:00,Friday,New York Knicks,111,New Orleans Pelicans,123,14921.0,,
2020-01-10T19:30:00,Friday,Brooklyn Nets,117,Miami Heat,113,14921.0,,
2020-01-10T20:00:00,Friday,Memphis Grizzlies,134,San Antonio Spurs,121,14921.0,,
2020-01-10T20:00:00,Friday,Chicago Bulls,105,Indiana Pacers,116,14921.0,,
2020-01-10T21:00:00,Friday,Utah Jazz,109,Charlotte Hornets,92,14921.0,,
2020-01-10T21:00:00,Friday,Phoenix Suns,98,Orlando Magic,94,14921.0,,
2020-01-10T21:45:00,Friday,Dallas Mavericks,114,Los Angeles Lakers,129,14921.0,,
