date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2019-11-12T21:00:00,Phoenix Suns Basic and Advanced Stats Table,Ricky Rubio,Starter,38.63333333333333,8,17,0.471,3,6,0.5,2,2,1.0,0,4,4,10,0,0,1,1,21,-6.0
2019-11-12T21:00:00,Phoenix Suns Basic and Advanced Stats Table,Frank Kaminsky,Reserve,22.366666666666667,7,10,0.7,2,3,0.667,0,0,,1,8,9,3,2,0,0,1,16,-4.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,Jarrett Allen,Starter,17.283333333333335,1,2,0.5,0,0,,2,2,1.0,2,5,7,1,0,2,2,6,4,-14.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Donovan Mitchell,Starter,37.61666666666667,13,26,0.5,0,5,0.0,4,4,1.0,3,3,6,2,1,0,2,1,30,16.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,Spencer Dinwiddie,Reserve,23.383333333333333,7,16,0.438,2,6,0.333,5,7,0.714,0,1,1,4,0,0,3,4,21,5.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,Džanan Musa,Reserve,15.25,4,5,0.8,1,2,0.5,0,0,,0,0,0,1,0,0,0,2,9,-9.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,Nic Claxton,Reserve,11.183333333333334,0,2,0.0,0,1,0.0,0,0,,0,2,2,1,1,0,0,1,0,-5.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,David Nwaba,Reserve,5.083333333333333,0,0,,0,0,,2,2,1.0,0,1,1,1,0,2,0,1,2,6.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Rudy Gobert,Starter,37.61666666666667,8,10,0.8,0,0,,2,4,0.5,4,11,15,2,2,2,2,2,18,0.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Mike Conley,Starter,30.5,6,15,0.4,0,5,0.0,6,9,0.667,0,4,4,5,0,0,2,1,18,-3.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Bojan Bogdanović,Starter,30.5,5,13,0.385,1,3,0.333,1,2,0.5,1,3,4,1,1,0,0,2,12,-3.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Royce O'Neale,Starter,22.366666666666667,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,2,1,0,2,3,8,1.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Joe Ingles,Reserve,32.53333333333333,0,6,0.0,0,4,0.0,3,4,0.75,0,5,5,2,0,1,1,3,3,4.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Jeff Green,Reserve,21.35,4,9,0.444,3,5,0.6,2,2,1.0,1,3,4,0,1,1,2,2,13,-3.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Emmanuel Mudiay,Reserve,17.283333333333335,4,8,0.5,0,1,0.0,7,8,0.875,0,3,3,2,1,0,0,1,15,8.0
2019-11-12T21:00:00,Utah Jazz Basic and Advanced Stats Table,Tony Bradley,Reserve,10.166666666666666,1,2,0.5,0,0,,0,0,,2,2,4,0,0,0,0,3,2,5.0
2019-11-12T21:00:00,Phoenix Suns Basic and Advanced Stats Table,Devin Booker,Starter,39.65,9,18,0.5,0,2,0.0,3,3,1.0,1,2,3,9,0,1,5,5,21,-5.0
2019-11-12T21:00:00,Brooklyn Nets Basic and Advanced Stats Table,DeAndre Jordan,Reserve,30.5,6,8,0.75,0,0,,3,4,0.75,5,12,17,4,2,2,2,2,15,9.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Kentavious Caldwell-Pope,Reserve,8.133333333333333,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Jerami Grant,Reserve,18.3,4,9,0.444,1,5,0.2,1,1,1.0,0,1,1,0,0,1,0,4,10,-9.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Rajon Rondo,Reserve,14.233333333333333,2,6,0.333,1,3,0.333,0,0,,0,6,6,7,0,0,0,1,5,4.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Trae Young,Starter,41.68333333333333,13,21,0.619,8,13,0.615,8,11,0.727,0,4,4,11,0,1,6,1,42,7.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,De'Andre Hunter,Starter,40.66666666666666,4,9,0.444,2,3,0.667,2,4,0.5,0,6,6,2,0,1,0,3,12,-1.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Jabari Parker,Starter,33.55,8,18,0.444,1,5,0.2,3,3,1.0,4,5,9,4,0,0,2,5,20,16.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Damian Jones,Starter,19.316666666666663,4,5,0.8,0,0,,0,0,,1,2,3,2,0,1,0,2,8,-7.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Kevin Huerter,Starter,15.25,4,4,1.0,3,3,1.0,0,0,,0,4,4,3,0,0,1,2,11,8.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,DeAndre' Bembry,Reserve,29.48333333333333,2,6,0.333,0,2,0.0,0,0,,1,4,5,3,1,0,0,1,4,5.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Alex Len,Reserve,21.35,6,8,0.75,1,2,0.5,4,8,0.5,2,5,7,1,0,1,2,2,17,18.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Cam Reddish,Reserve,20.33333333333333,2,7,0.286,0,3,0.0,1,2,0.5,1,1,2,4,0,0,1,1,5,-12.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Bruno Fernando,Reserve,9.15,1,2,0.5,0,1,0.0,1,2,0.5,0,1,1,0,0,1,1,0,3,-5.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Gary Harris,Starter,40.66666666666666,4,15,0.267,2,10,0.2,0,0,,0,3,3,4,2,1,1,5,10,-2.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Will Barton,Starter,36.6,8,16,0.5,4,7,0.571,1,2,0.5,5,4,9,4,1,0,0,4,21,-2.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Jamal Murray,Starter,33.55,7,16,0.438,0,4,0.0,4,4,1.0,2,1,3,8,1,1,0,2,18,10.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Nikola Jokić,Starter,30.5,7,19,0.368,1,8,0.125,5,6,0.833,1,5,6,7,3,0,2,2,20,-2.0
2019-11-12T21:00:00,Atlanta Hawks Basic and Advanced Stats Table,Tyrone Wallace,Reserve,8.133333333333333,0,3,0.0,0,2,0.0,3,4,0.75,1,3,4,0,0,0,1,4,3,-9.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Monte Morris,Reserve,21.35,6,11,0.545,1,3,0.333,1,1,1.0,0,3,3,4,0,1,0,0,14,0.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Dwight Howard,Reserve,20.33333333333333,6,9,0.667,0,0,,0,1,0.0,2,7,9,1,0,1,3,5,12,3.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Alex Caruso,Reserve,24.4,1,4,0.25,0,1,0.0,0,0,,0,0,0,3,1,1,0,1,2,15.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Paul Millsap,Starter,29.48333333333333,6,11,0.545,2,3,0.667,5,6,0.833,5,1,6,2,0,1,0,3,19,1.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,JaVale McGee,Starter,10.166666666666666,5,5,1.0,0,0,,1,3,0.333,1,2,3,3,0,1,2,2,11,-3.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Danny Green,Starter,25.416666666666668,5,8,0.625,3,5,0.6,1,2,0.5,0,1,1,3,0,0,1,5,14,7.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Avery Bradley,Starter,27.45,4,8,0.5,0,2,0.0,0,0,,2,0,2,5,0,0,0,2,8,-7.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Kyle Kuzma,Reserve,25.416666666666668,9,16,0.563,3,6,0.5,2,2,1.0,0,4,4,0,1,0,1,3,23,10.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Anthony Davis,Starter,37.61666666666667,9,17,0.529,1,2,0.5,5,6,0.833,3,9,12,4,2,1,1,1,24,6.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Torrey Craig,Reserve,5.083333333333333,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,-8.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Michael Porter Jr.,Reserve,6.1,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-6.0
2019-11-12T21:00:00,Denver Nuggets Basic and Advanced Stats Table,Mason Plumlee,Reserve,17.283333333333335,3,3,1.0,0,0,,1,2,0.5,2,6,8,1,0,0,0,3,7,-2.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,Quinn Cook,Reserve,8.133333333333333,1,3,0.333,1,2,0.5,0,0,,0,0,0,2,0,0,0,1,3,9.0
2019-11-12T21:00:00,Los Angeles Lakers Basic and Advanced Stats Table,LeBron James,Starter,37.61666666666667,8,18,0.444,1,4,0.25,2,7,0.286,0,7,7,11,0,0,1,0,19,-2.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Buddy Hield,Starter,37.61666666666667,7,21,0.333,2,11,0.182,4,4,1.0,1,3,4,1,0,0,3,2,20,10.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Trevor Ariza,Reserve,4.066666666666666,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1,0,2,0,0,0,0,0.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Harry Giles,Reserve,6.1,1,3,0.333,0,0,,0,0,,0,2,2,0,0,0,1,3,2,-6.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Dewayne Dedmon,Reserve,7.116666666666666,1,4,0.25,0,0,,0,0,,2,1,3,0,0,1,1,1,2,6.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Yogi Ferrell,Reserve,16.266666666666666,3,4,0.75,1,1,1.0,2,2,1.0,0,3,3,3,0,0,1,2,9,5.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Bogdan Bogdanović,Reserve,31.516666666666666,8,19,0.421,3,8,0.375,6,7,0.857,0,3,3,10,4,0,3,2,25,11.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Richaun Holmes,Starter,31.516666666666666,5,6,0.833,0,0,,1,2,0.5,3,7,10,1,1,2,0,5,11,10.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Harrison Barnes,Starter,32.53333333333333,4,8,0.5,1,3,0.333,7,10,0.7,1,3,4,2,1,0,3,1,16,2.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Nemanja Bjelica,Starter,35.583333333333336,8,14,0.571,3,7,0.429,0,0,,3,9,12,4,0,0,0,4,19,4.0
2019-11-12T22:00:00,Sacramento Kings Basic and Advanced Stats Table,Cory Joseph,Starter,37.61666666666667,1,6,0.167,1,1,1.0,0,0,,1,3,4,3,1,2,2,5,3,-2.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Anfernee Simons,Reserve,27.45,2,11,0.182,1,5,0.2,0,0,,0,2,2,2,0,0,2,2,5,-5.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Nassir Little,Reserve,5.083333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Moses Brown,Reserve,4.066666666666666,0,1,0.0,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-4.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Damian Lillard,Starter,37.61666666666667,6,10,0.6,2,5,0.4,13,14,0.929,0,4,4,5,2,1,5,1,27,-11.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Kent Bazemore,Starter,32.53333333333333,3,8,0.375,1,4,0.25,5,6,0.833,0,5,5,3,1,1,3,3,12,3.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Mario Hezonja,Starter,22.366666666666667,1,4,0.25,0,1,0.0,0,0,,1,2,3,2,0,0,2,1,2,-1.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,CJ McCollum,Starter,36.6,11,21,0.524,1,5,0.2,1,4,0.25,1,4,5,1,0,1,1,3,24,-5.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Skal Labissière,Reserve,18.3,1,2,0.5,0,0,,1,2,0.5,2,4,6,0,1,2,2,2,3,-4.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Anthony Tolliver,Reserve,18.3,1,6,0.167,1,6,0.167,0,0,,0,4,4,0,0,0,1,1,3,-8.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Gary Trent Jr.,Reserve,13.216666666666669,2,5,0.4,2,4,0.5,0,0,,0,1,1,1,0,0,0,1,6,-2.0
2019-11-12T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Hassan Whiteside,Starter,20.33333333333333,7,9,0.778,0,0,,3,4,0.75,3,4,7,1,0,0,1,4,17,4.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Josh Richardson,Starter,29.48333333333333,7,14,0.5,2,4,0.5,3,5,0.6,0,6,6,5,1,0,2,4,19,-8.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Matisse Thybulle,Reserve,10.166666666666666,1,1,1.0,0,0,,0,0,,0,1,1,1,0,1,0,2,2,-3.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Furkan Korkmaz,Starter,27.45,4,11,0.364,1,6,0.167,0,0,,0,0,0,0,1,0,0,2,9,-19.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,James Ennis III,Reserve,17.283333333333335,4,6,0.667,1,2,0.5,1,1,1.0,1,1,2,0,0,0,1,3,10,-3.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Mike Scott,Reserve,16.266666666666666,1,3,0.333,1,2,0.5,0,0,,0,3,3,0,0,0,1,0,3,-10.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Kyle O'Quinn,Reserve,15.25,2,5,0.4,1,2,0.5,0,0,,2,4,6,5,0,2,1,2,5,-6.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Raul Neto,Reserve,12.2,2,3,0.667,0,0,,2,2,1.0,0,2,2,0,1,1,2,1,6,-3.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Shake Milton,Reserve,9.15,1,5,0.2,0,3,0.0,1,1,1.0,0,1,1,1,0,0,0,2,3,3.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Markelle Fultz,Starter,21.35,2,6,0.333,0,2,0.0,4,6,0.667,1,3,4,3,1,0,0,2,8,-4.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Jonathan Isaac,Starter,34.56666666666667,5,9,0.556,0,2,0.0,2,2,1.0,2,3,5,2,0,1,1,2,12,8.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Nikola Vučević,Starter,33.55,11,18,0.611,2,4,0.5,1,2,0.5,2,10,12,2,0,0,1,3,25,14.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Evan Fournier,Starter,31.516666666666666,5,10,0.5,1,5,0.2,2,3,0.667,0,2,2,3,1,0,2,1,13,13.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Al-Farouq Aminu,Reserve,1.0166666666666666,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Terrence Ross,Reserve,25.416666666666668,4,11,0.364,3,8,0.375,2,2,1.0,0,3,3,1,2,0,2,3,13,11.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Mo Bamba,Reserve,14.233333333333333,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,4,0,1.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Michael Carter-Williams,Reserve,14.233333333333333,3,5,0.6,0,0,,5,7,0.714,1,1,2,1,0,0,2,2,11,4.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Tobias Harris,Starter,31.516666666666666,4,13,0.308,0,3,0.0,0,0,,2,8,10,6,2,1,3,4,8,-5.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,Aaron Gordon,Starter,36.6,4,12,0.333,3,5,0.6,7,9,0.778,1,12,13,7,1,1,2,2,18,11.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Al Horford,Starter,32.53333333333333,5,18,0.278,2,8,0.25,2,4,0.5,1,7,8,2,0,0,3,3,14,-9.0
2019-11-13T19:00:00,Orlando Magic Basic and Advanced Stats Table,D.J. Augustin,Reserve,26.433333333333334,4,13,0.308,1,4,0.25,3,3,1.0,2,3,5,8,1,0,2,3,12,19.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Bismack Biyombo,Reserve,12.2,1,2,0.5,0,0,,0,0,,0,0,0,0,2,0,0,0,2,-14.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Jae Crowder,Starter,31.516666666666666,1,5,0.2,1,5,0.2,0,0,,1,2,3,1,1,0,3,3,3,-11.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Ja Morant,Starter,30.5,10,15,0.667,1,2,0.5,2,3,0.667,0,1,1,11,1,0,4,0,23,9.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Jaren Jackson Jr.,Starter,29.48333333333333,5,9,0.556,4,6,0.667,2,2,1.0,1,5,6,1,1,1,1,3,16,-14.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Dillon Brooks,Starter,28.466666666666665,6,13,0.462,3,6,0.5,0,0,,1,2,3,4,2,1,1,2,15,-3.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Jonas Valančiūnas,Starter,23.383333333333333,9,13,0.692,0,0,,0,0,,5,8,13,2,0,1,4,3,18,10.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Brandon Clarke,Reserve,21.35,6,9,0.667,1,2,0.5,0,0,,2,4,6,2,0,0,4,3,13,-3.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Marko Guduric,Reserve,19.316666666666663,6,9,0.667,4,6,0.667,1,1,1.0,0,2,2,0,1,1,1,0,17,5.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Tyus Jones,Reserve,17.283333333333335,0,3,0.0,0,1,0.0,0,0,,0,1,1,3,0,0,3,2,0,-7.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Solomon Hill,Reserve,21.35,3,8,0.375,3,6,0.5,0,0,,0,3,3,4,0,0,1,2,9,18.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Terry Rozier,Starter,36.6,13,20,0.65,7,11,0.636,0,0,,0,5,5,6,2,0,5,0,33,15.0
2019-11-13T19:00:00,Memphis Grizzlies Basic and Advanced Stats Table,Kyle Anderson,Reserve,17.283333333333335,2,5,0.4,0,1,0.0,1,3,0.333,1,6,7,4,3,1,1,3,5,6.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Cody Martin,Reserve,21.35,1,5,0.2,0,4,0.0,4,4,1.0,1,2,3,1,0,0,1,0,6,-15.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Malik Monk,Reserve,29.48333333333333,8,13,0.615,1,2,0.5,3,4,0.75,1,7,8,5,0,1,1,3,20,5.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,P.J. Washington,Starter,26.433333333333334,2,7,0.286,1,4,0.25,0,0,,0,3,3,1,0,2,0,1,5,2.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Marvin Williams,Reserve,13.216666666666669,0,2,0.0,0,1,0.0,2,4,0.5,1,1,2,1,1,0,1,0,2,-10.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Cody Zeller,Starter,33.55,6,8,0.75,1,2,0.5,3,4,0.75,1,7,8,2,2,0,2,5,16,12.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Devonte' Graham,Starter,34.56666666666667,7,19,0.368,4,10,0.4,1,1,1.0,1,0,1,4,0,1,5,2,19,-11.0
2019-11-13T19:00:00,Charlotte Hornets Basic and Advanced Stats Table,Miles Bridges,Starter,33.55,5,11,0.455,2,2,1.0,2,2,1.0,2,2,4,7,1,1,0,1,14,6.0
2019-11-13T19:00:00,Philadelphia 76ers Basic and Advanced Stats Table,Ben Simmons,Starter,35.583333333333336,9,12,0.75,0,0,,0,0,,2,6,8,5,0,0,2,4,18,-12.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Rodney McGruder,Reserve,20.33333333333333,2,4,0.5,1,2,0.5,0,2,0.0,0,1,1,0,0,0,2,2,5,-6.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Patrick Beverley,Starter,26.433333333333334,3,10,0.3,0,7,0.0,0,2,0.0,0,2,2,1,0,0,0,6,6,7.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Maurice Harkless,Starter,24.4,4,6,0.667,1,1,1.0,0,0,,1,2,3,1,0,0,1,4,9,-20.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Ivica Zubac,Starter,10.166666666666666,3,7,0.429,0,0,,1,2,0.5,1,3,4,2,0,0,0,0,7,-7.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Patrick Patterson,Starter,4.066666666666666,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-12.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Lou Williams,Reserve,40.66666666666666,8,22,0.364,1,5,0.2,3,3,1.0,3,4,7,4,0,0,2,2,20,-2.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Montrezl Harrell,Reserve,37.61666666666667,2,12,0.167,0,1,0.0,0,0,,1,8,9,2,0,1,1,4,4,-2.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,JaMychal Green,Reserve,32.53333333333333,5,11,0.455,4,7,0.571,0,0,,4,10,14,0,2,1,2,2,14,1.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Chris Clemons,Reserve,10.166666666666666,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,-8.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,James Harden,Starter,44.73333333333333,12,26,0.462,7,13,0.538,16,17,0.941,0,6,6,7,3,0,6,0,47,10.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,P.J. Tucker,Starter,38.63333333333333,2,5,0.4,2,3,0.667,0,0,,2,1,3,0,2,1,0,5,6,10.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Clint Capela,Starter,31.516666666666666,6,7,0.857,0,0,,0,2,0.0,2,18,20,0,0,2,1,2,12,-4.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Russell Westbrook,Starter,29.48333333333333,6,20,0.3,2,7,0.286,3,4,0.75,0,2,2,2,0,0,2,4,17,7.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Ben McLemore,Starter,22.366666666666667,3,9,0.333,2,8,0.25,0,0,,1,4,5,1,1,0,1,5,8,10.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Austin Rivers,Reserve,33.55,3,12,0.25,1,8,0.125,0,0,,1,3,4,0,0,1,0,0,7,1.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Tyson Chandler,Reserve,16.266666666666666,1,1,1.0,0,0,,3,4,0.75,2,7,9,0,0,2,0,0,5,13.0
2019-11-13T19:30:00,Houston Rockets Basic and Advanced Stats Table,Thabo Sefolosha,Reserve,12.2,0,4,0.0,0,1,0.0,0,0,,1,3,4,2,1,0,0,1,0,6.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Kawhi Leonard,Starter,40.66666666666666,10,24,0.417,3,9,0.333,3,5,0.6,0,12,12,7,1,1,4,1,26,-7.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Terance Mann,Reserve,0.0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.0
2019-11-13T19:30:00,Boston Celtics Basic and Advanced Stats Table,Javonte Green,Reserve,6.1,1,2,0.5,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-9.0
2019-11-13T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Jerome Robinson,Reserve,2.033333333333333,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1.0
2019-11-13T19:30:00,Boston Celtics Basic and Advanced Stats Table,Semi Ojeleye,Reserve,10.166666666666666,2,4,0.5,1,1,1.0,0,0,,1,2,3,0,0,0,0,2,5,-3.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Bradley Beal,Starter,39.65,17,27,0.63,4,6,0.667,6,8,0.75,1,4,5,6,1,0,1,0,44,0.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Isaiah Thomas,Starter,32.53333333333333,7,14,0.5,3,6,0.5,1,1,1.0,0,1,1,7,0,0,2,2,18,-3.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Thomas Bryant,Starter,28.466666666666665,5,13,0.385,0,2,0.0,4,5,0.8,4,3,7,1,0,2,0,4,14,-10.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Rui Hachimura,Starter,24.4,9,12,0.75,0,1,0.0,3,4,0.75,3,1,4,2,1,0,0,5,21,-5.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Dāvis Bertāns,Reserve,27.45,3,9,0.333,3,8,0.375,0,0,,0,10,10,3,0,1,1,0,9,-3.0
2019-11-13T19:30:00,Washington Wizards Basic and Advanced Stats Table,Ish Smith,Reserve,18.3,2,5,0.4,0,0,,0,0,,1,2,3,2,0,1,1,1,4,-3.0
