date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2022-11-28T19:30:00,Monday,Boston Celtics,140,Charlotte Hornets,105,17732,,
2022-11-28T19:30:00,Monday,Brooklyn Nets,109,Orlando Magic,102,17732,,
2022-11-28T19:30:00,Monday,Toronto Raptors,100,Cleveland Cavaliers,88,17732,,
2022-11-28T20:00:00,Monday,New Orleans Pelicans,105,Oklahoma City Thunder,101,17732,,
2022-11-28T21:00:00,Monday,Utah Jazz,107,Chicago Bulls,114,17732,,
2022-11-28T21:00:00,Monday,Denver Nuggets,129,Houston Rockets,113,17732,,
2022-11-28T22:00:00,Monday,Sacramento Kings,117,Phoenix Suns,122,17732,,
2022-11-28T22:30:00,Monday,Los Angeles Lakers,115,Indiana Pacers,116,17732,,
2022-11-29T19:00:00,Tuesday,Detroit Pistons,110,New York Knicks,140,17732,,
2022-11-29T19:30:00,Tuesday,Dallas Mavericks,116,Golden State Warriors,113,17732,,
2022-11-29T22:00:00,Tuesday,Portland Trail Blazers,112,Los Angeles Clippers,118,17732,,
2022-11-30T19:00:00,Wednesday,Cleveland Cavaliers,113,Philadelphia 76ers,85,17732,,
2022-11-30T19:00:00,Wednesday,Orlando Magic,108,Atlanta Hawks,125,17732,,
2022-11-30T19:30:00,Wednesday,New York Knicks,103,Milwaukee Bucks,109,17732,,
2022-11-30T19:30:00,Wednesday,Brooklyn Nets,113,Washington Wizards,107,17732,,
2022-11-30T19:30:00,Wednesday,Boston Celtics,134,Miami Heat,121,17732,,
2022-11-30T20:00:00,Wednesday,Minnesota Timberwolves,109,Memphis Grizzlies,101,17732,,
2022-11-30T20:00:00,Wednesday,New Orleans Pelicans,126,Toronto Raptors,108,17732,,
2022-11-30T20:00:00,Wednesday,Oklahoma City Thunder,119,San Antonio Spurs,111,17732,,
2022-11-30T21:00:00,Wednesday,Denver Nuggets,120,Houston Rockets,100,17732,,
2022-11-30T21:00:00,Wednesday,Phoenix Suns,132,Chicago Bulls,113,17732,,
2022-11-30T21:00:00,Wednesday,Utah Jazz,125,Los Angeles Clippers,112,17732,,
2022-11-30T22:00:00,Wednesday,Sacramento Kings,137,Indiana Pacers,114,17732,,
2022-11-30T22:30:00,Wednesday,Los Angeles Lakers,128,Portland Trail Blazers,109,17732,,
2022-12-01T19:00:00,Thursday,Detroit Pistons,131,Dallas Mavericks,125,18106,OT,
2022-12-02T19:00:00,Friday,Charlotte Hornets,117,Washington Wizards,116,18106,,
2022-12-02T19:30:00,Friday,Milwaukee Bucks,129,Los Angeles Lakers,133,18106,,
2022-12-02T19:30:00,Friday,Cleveland Cavaliers,107,Orlando Magic,96,18106,,
2022-12-02T19:30:00,Friday,Brooklyn Nets,114,Toronto Raptors,105,18106,,
2022-12-02T19:30:00,Friday,Boston Celtics,116,Miami Heat,120,18106,OT,
2022-12-02T19:30:00,Friday,Atlanta Hawks,117,Denver Nuggets,109,18106,,
2022-12-02T20:00:00,Friday,Memphis Grizzlies,117,Philadelphia 76ers,109,18106,,
2022-12-02T20:00:00,Friday,San Antonio Spurs,99,New Orleans Pelicans,117,18106,,
2022-12-02T21:00:00,Friday,Phoenix Suns,121,Houston Rockets,122,18106,,
2022-12-02T21:00:00,Friday,Utah Jazz,139,Indiana Pacers,119,18106,,
2022-12-02T22:00:00,Friday,Golden State Warriors,119,Chicago Bulls,111,18106,,
2022-12-03T12:30:00,Saturday,New York Knicks,100,Dallas Mavericks,121,18106,,
2022-12-03T16:00:00,Saturday,Los Angeles Clippers,96,Sacramento Kings,123,18106,,
2022-12-03T18:00:00,Saturday,Charlotte Hornets,96,Milwaukee Bucks,105,18106,,
2022-12-03T20:00:00,Saturday,Minnesota Timberwolves,128,Oklahoma City Thunder,135,18106,,
2022-12-03T20:00:00,Saturday,Toronto Raptors,121,Orlando Magic,108,18106,,
2022-12-03T20:30:00,Saturday,Golden State Warriors,120,Houston Rockets,101,18106,,
2022-12-03T21:00:00,Saturday,Utah Jazz,111,Portland Trail Blazers,116,18106,,
2022-12-04T15:30:00,Sunday,New Orleans Pelicans,121,Denver Nuggets,106,18106,,
2022-12-04T16:00:00,Sunday,San Antonio Spurs,95,Phoenix Suns,133,18106,,
2022-12-04T18:00:00,Sunday,Washington Wizards,119,Los Angeles Lakers,130,18106,,
2022-12-04T18:00:00,Sunday,New York Knicks,92,Cleveland Cavaliers,81,18106,,
2022-12-04T18:00:00,Sunday,Sacramento Kings,110,Chicago Bulls,101,18106,,
2022-12-04T18:00:00,Sunday,Brooklyn Nets,92,Boston Celtics,103,18106,,
2022-12-04T18:00:00,Sunday,Detroit Pistons,112,Memphis Grizzlies,122,18106,,
2022-12-04T21:00:00,Sunday,Portland Trail Blazers,116,Indiana Pacers,100,18106,,
2022-12-05T19:00:00,Monday,Charlotte Hornets,117,Los Angeles Clippers,119,18106,,
2022-12-05T19:00:00,Monday,Orlando Magic,102,Milwaukee Bucks,109,18106,,
2022-12-05T19:30:00,Monday,Atlanta Hawks,114,Oklahoma City Thunder,121,18106,,
2022-12-05T19:30:00,Monday,Toronto Raptors,110,Boston Celtics,116,18106,,
2022-12-05T20:00:00,Monday,Memphis Grizzlies,101,Miami Heat,93,18106,,
2022-12-05T20:00:00,Monday,Houston Rockets,132,Philadelphia 76ers,123,18106,2OT,
2022-12-05T20:30:00,Monday,Dallas Mavericks,130,Phoenix Suns,111,18106,,
2022-12-05T22:00:00,Monday,Golden State Warriors,104,Indiana Pacers,112,18106,,
2022-12-06T19:30:00,Tuesday,Cleveland Cavaliers,116,Los Angeles Lakers,102,18106,,
2022-12-06T19:30:00,Tuesday,Miami Heat,96,Detroit Pistons,116,18106,,
2022-12-06T22:00:00,Tuesday,Denver Nuggets,115,Dallas Mavericks,116,18106,,
2022-12-07T19:00:00,Wednesday,Orlando Magic,116,Los Angeles Clippers,111,18106,OT,
2022-12-07T19:30:00,Wednesday,Brooklyn Nets,122,Charlotte Hornets,116,18106,,
2022-12-07T19:30:00,Wednesday,New York Knicks,113,Atlanta Hawks,89,18106,,
2022-12-07T19:30:00,Wednesday,Toronto Raptors,126,Los Angeles Lakers,113,18106,,
2022-12-07T20:00:00,Wednesday,New Orleans Pelicans,104,Detroit Pistons,98,18106,,
2022-12-07T20:00:00,Wednesday,Milwaukee Bucks,126,Sacramento Kings,113,18106,,
2022-12-07T20:00:00,Wednesday,Minnesota Timberwolves,121,Indiana Pacers,115,18106,,
2022-12-07T20:00:00,Wednesday,Memphis Grizzlies,123,Oklahoma City Thunder,102,18106,,
2022-12-07T20:00:00,Wednesday,Chicago Bulls,115,Washington Wizards,111,18106,,
2022-12-07T21:00:00,Wednesday,Utah Jazz,124,Golden State Warriors,123,18106,,
2022-12-07T22:00:00,Wednesday,Phoenix Suns,98,Boston Celtics,125,18106,,
2022-12-08T19:30:00,Thursday,Miami Heat,115,Los Angeles Clippers,110,18106,,
2022-12-08T20:30:00,Thursday,San Antonio Spurs,118,Houston Rockets,109,18106,,
2022-12-08T22:00:00,Thursday,Portland Trail Blazers,120,Denver Nuggets,121,18106,,
2022-12-09T19:00:00,Friday,Indiana Pacers,121,Washington Wizards,111,18106,,
2022-12-09T19:00:00,Friday,Orlando Magic,113,Toronto Raptors,109,18106,,
2022-12-09T19:00:00,Friday,Charlotte Hornets,102,New York Knicks,121,18106,,
2022-12-09T19:30:00,Friday,Brooklyn Nets,120,Atlanta Hawks,116,18106,,
2022-12-09T19:30:00,Friday,Cleveland Cavaliers,95,Sacramento Kings,106,18106,,
2022-12-09T19:30:00,Friday,Philadelphia 76ers,133,Los Angeles Lakers,122,18106,OT,
2022-12-09T20:00:00,Friday,Memphis Grizzlies,114,Detroit Pistons,103,18106,,
2022-12-09T20:30:00,Friday,New Orleans Pelicans,128,Phoenix Suns,117,18106,,
2022-12-09T21:00:00,Friday,Utah Jazz,108,Minnesota Timberwolves,118,18106,,
2022-12-09T22:00:00,Friday,Dallas Mavericks,105,Milwaukee Bucks,106,18106,,
2022-12-10T17:00:00,Saturday,Miami Heat,111,San Antonio Spurs,115,18106,,
2022-12-10T19:00:00,Saturday,Indiana Pacers,133,Brooklyn Nets,136,18106,,
2022-12-10T19:00:00,Saturday,Washington Wizards,107,Los Angeles Clippers,114,18106,,
2022-12-10T19:30:00,Saturday,Cleveland Cavaliers,110,Oklahoma City Thunder,102,18106,,
2022-12-10T20:00:00,Saturday,Chicago Bulls,144,Dallas Mavericks,115,18106,,
2022-12-10T20:30:00,Saturday,Golden State Warriors,123,Boston Celtics,107,18106,,
2022-12-10T21:00:00,Saturday,Denver Nuggets,115,Utah Jazz,110,18106,,
2022-12-10T22:00:00,Saturday,Portland Trail Blazers,124,Minnesota Timberwolves,118,18106,,
2022-12-11T15:30:00,Sunday,New Orleans Pelicans,129,Phoenix Suns,124,18106,OT,
2022-12-11T18:00:00,Sunday,Orlando Magic,111,Toronto Raptors,99,18106,,
2022-12-11T18:00:00,Sunday,Philadelphia 76ers,131,Charlotte Hornets,113,18106,,
2022-12-11T18:00:00,Sunday,Detroit Pistons,117,Los Angeles Lakers,124,18106,,
2022-12-11T18:00:00,Sunday,New York Knicks,112,Sacramento Kings,99,18106,,
2022-12-11T18:30:00,Sunday,Atlanta Hawks,123,Chicago Bulls,122,18106,OT,
2022-12-11T19:00:00,Sunday,Houston Rockets,97,Milwaukee Bucks,92,18106,,
2022-12-12T19:00:00,Monday,Indiana Pacers,82,Miami Heat,87,18106,,
2022-12-12T19:00:00,Monday,Washington Wizards,100,Brooklyn Nets,112,18106,,
2022-12-12T20:00:00,Monday,Memphis Grizzlies,128,Atlanta Hawks,103,18106,,
2022-12-12T20:30:00,Monday,Dallas Mavericks,121,Oklahoma City Thunder,114,18106,,
2022-12-12T20:30:00,Monday,San Antonio Spurs,112,Cleveland Cavaliers,111,18106,,
2022-12-12T22:00:00,Monday,Portland Trail Blazers,133,Minnesota Timberwolves,112,18106,,
2022-12-12T22:30:00,Monday,Los Angeles Clippers,113,Boston Celtics,93,18106,,
2022-12-13T19:00:00,Tuesday,Philadelphia 76ers,123,Sacramento Kings,103,18106,,
2022-12-13T19:30:00,Tuesday,Milwaukee Bucks,128,Golden State Warriors,111,18106,,
2022-12-13T20:00:00,Tuesday,Houston Rockets,111,Phoenix Suns,97,18106,,
2022-12-13T21:00:00,Tuesday,Utah Jazz,121,New Orleans Pelicans,100,18106,,
2022-12-13T22:00:00,Tuesday,Los Angeles Lakers,118,Boston Celtics,122,18106,OT,
2022-12-14T19:00:00,Wednesday,Charlotte Hornets,134,Detroit Pistons,141,18106,OT,
2022-12-14T19:00:00,Wednesday,Indiana Pacers,125,Golden State Warriors,119,18106,,
2022-12-14T19:00:00,Wednesday,Orlando Magic,135,Atlanta Hawks,124,18106,,
2022-12-14T19:30:00,Wednesday,Chicago Bulls,120,New York Knicks,128,18106,OT,
2022-12-14T19:30:00,Wednesday,Toronto Raptors,123,Sacramento Kings,124,18106,,
2022-12-14T20:00:00,Wednesday,Oklahoma City Thunder,108,Miami Heat,110,18106,,
2022-12-14T20:00:00,Wednesday,San Antonio Spurs,112,Portland Trail Blazers,128,18106,,
2022-12-14T21:00:00,Wednesday,Denver Nuggets,141,Washington Wizards,128,18106,,
2022-12-14T21:00:00,Wednesday,Dallas Mavericks,90,Cleveland Cavaliers,105,18106,,
2022-12-14T22:00:00,Wednesday,Los Angeles Clippers,99,Minnesota Timberwolves,88,18106,,
2022-12-15T20:00:00,Thursday,Houston Rockets,108,Miami Heat,111,18106,,
2022-12-15T20:00:00,Thursday,Memphis Grizzlies,142,Milwaukee Bucks,101,18106,,
2022-12-15T21:00:00,Thursday,Utah Jazz,132,New Orleans Pelicans,129,18106,OT,
2022-12-15T22:30:00,Thursday,Los Angeles Clippers,95,Phoenix Suns,111,18106,,
2022-12-16T19:00:00,Friday,Charlotte Hornets,106,Atlanta Hawks,125,18106,,
2022-12-16T19:00:00,Friday,Detroit Pistons,113,Sacramento Kings,122,18106,,
2022-12-16T19:30:00,Friday,Toronto Raptors,116,Brooklyn Nets,119,18106,,
2022-12-16T19:30:00,Friday,Philadelphia 76ers,118,Golden State Warriors,106,18106,,
2022-12-16T19:30:00,Friday,Boston Celtics,109,Orlando Magic,117,18106,,
2022-12-16T19:30:00,Friday,Cleveland Cavaliers,118,Indiana Pacers,112,18106,,
2022-12-16T20:00:00,Friday,Chicago Bulls,91,New York Knicks,114,18106,,
2022-12-16T20:00:00,Friday,Oklahoma City Thunder,110,Minnesota Timberwolves,112,18106,,
2022-12-16T20:30:00,Friday,Dallas Mavericks,130,Portland Trail Blazers,110,18106,,
2022-12-16T22:00:00,Friday,Los Angeles Lakers,126,Denver Nuggets,108,18106,,
2022-12-17T16:00:00,Saturday,Los Angeles Clippers,102,Washington Wizards,93,18106,,
2022-12-17T17:00:00,Saturday,San Antonio Spurs,101,Miami Heat,111,18106,,
2022-12-17T20:00:00,Saturday,Milwaukee Bucks,123,Utah Jazz,97,18106,,
2022-12-17T20:00:00,Saturday,Oklahoma City Thunder,115,Memphis Grizzlies,109,18106,,
2022-12-17T20:00:00,Saturday,Houston Rockets,95,Portland Trail Blazers,107,18106,,
2022-12-17T20:00:00,Saturday,Cleveland Cavaliers,100,Dallas Mavericks,99,18106,OT,
2022-12-17T21:00:00,Saturday,Phoenix Suns,118,New Orleans Pelicans,114,18106,,
2022-12-18T15:00:00,Sunday,Boston Celtics,92,Orlando Magic,95,18106,,
2022-12-18T17:00:00,Sunday,Indiana Pacers,106,New York Knicks,109,18106,,
2022-12-18T18:00:00,Sunday,Detroit Pistons,121,Brooklyn Nets,124,18106,,
2022-12-18T18:00:00,Sunday,Toronto Raptors,110,Golden State Warriors,126,18106,,
2022-12-18T19:00:00,Sunday,Minnesota Timberwolves,150,Chicago Bulls,126,18106,,
2022-12-18T20:00:00,Sunday,Denver Nuggets,119,Charlotte Hornets,115,18106,,
2022-12-18T21:30:00,Sunday,Los Angeles Lakers,119,Washington Wizards,117,18106,,
2022-12-19T19:00:00,Monday,Philadelphia 76ers,104,Toronto Raptors,101,18106,OT,
2022-12-19T19:00:00,Monday,Cleveland Cavaliers,122,Utah Jazz,99,18106,,
2022-12-19T19:30:00,Monday,Atlanta Hawks,126,Orlando Magic,125,18106,,
2022-12-19T20:00:00,Monday,Houston Rockets,105,San Antonio Spurs,124,18106,,
2022-12-19T20:00:00,Monday,Minnesota Timberwolves,116,Dallas Mavericks,106,18106,,
2022-12-19T20:00:00,Monday,New Orleans Pelicans,119,Milwaukee Bucks,128,18106,,
2022-12-19T20:00:00,Monday,Oklahoma City Thunder,123,Portland Trail Blazers,121,18106,,
2022-12-19T21:00:00,Monday,Phoenix Suns,130,Los Angeles Lakers,104,18106,,
2022-12-19T22:00:00,Monday,Sacramento Kings,119,Charlotte Hornets,125,18106,,
2022-12-20T19:00:00,Tuesday,Detroit Pistons,111,Utah Jazz,126,18106,,
2022-12-20T19:30:00,Tuesday,New York Knicks,132,Golden State Warriors,94,18106,,
2022-12-20T19:30:00,Tuesday,Miami Heat,103,Chicago Bulls,113,18106,,
2022-12-20T21:00:00,Tuesday,Phoenix Suns,110,Washington Wizards,113,18106,,
2022-12-20T22:00:00,Tuesday,Denver Nuggets,105,Memphis Grizzlies,91,18106,,
2022-12-21T19:00:00,Wednesday,Cleveland Cavaliers,114,Milwaukee Bucks,106,18106,,
2022-12-21T19:00:00,Wednesday,Philadelphia 76ers,113,Detroit Pistons,93,18106,,
2022-12-21T19:30:00,Wednesday,New York Knicks,106,Toronto Raptors,113,18106,,
2022-12-21T19:30:00,Wednesday,Atlanta Hawks,108,Chicago Bulls,110,18106,,
2022-12-21T19:30:00,Wednesday,Boston Celtics,112,Indiana Pacers,117,18106,,
2022-12-21T19:30:00,Wednesday,Brooklyn Nets,143,Golden State Warriors,113,18106,,
2022-12-21T20:00:00,Wednesday,Oklahoma City Thunder,101,Portland Trail Blazers,98,18106,,
2022-12-21T20:00:00,Wednesday,Minnesota Timberwolves,99,Dallas Mavericks,104,18106,,
2022-12-21T20:00:00,Wednesday,Houston Rockets,110,Orlando Magic,116,18106,,
2022-12-21T22:00:00,Wednesday,Sacramento Kings,134,Los Angeles Lakers,120,18106,,
2022-12-21T22:30:00,Wednesday,Los Angeles Clippers,126,Charlotte Hornets,105,18106,,
2022-12-22T20:00:00,Thursday,New Orleans Pelicans,126,San Antonio Spurs,117,18106,,
2022-12-22T21:00:00,Thursday,Utah Jazz,120,Washington Wizards,112,18106,,
2022-12-23T19:00:00,Friday,Orlando Magic,133,San Antonio Spurs,113,18106,,
2022-12-23T19:00:00,Friday,Philadelphia 76ers,119,Los Angeles Clippers,114,18106,,
2022-12-23T19:30:00,Friday,New York Knicks,117,Chicago Bulls,118,18106,,
2022-12-23T19:30:00,Friday,Cleveland Cavaliers,107,Toronto Raptors,118,18106,,
2022-12-23T19:30:00,Friday,Brooklyn Nets,118,Milwaukee Bucks,100,18106,,
2022-12-23T19:30:00,Friday,Boston Celtics,121,Minnesota Timberwolves,109,18106,,
2022-12-23T19:30:00,Friday,Atlanta Hawks,130,Detroit Pistons,105,18106,,
2022-12-23T20:00:00,Friday,Houston Rockets,106,Dallas Mavericks,112,18106,,
2022-12-23T20:00:00,Friday,Miami Heat,108,Indiana Pacers,111,18106,,
2022-12-23T20:00:00,Friday,Oklahoma City Thunder,125,New Orleans Pelicans,128,18106,OT,
2022-12-23T21:00:00,Friday,Denver Nuggets,120,Portland Trail Blazers,107,18106,,
2022-12-23T22:00:00,Friday,Phoenix Suns,100,Memphis Grizzlies,125,18106,,
2022-12-23T22:00:00,Friday,Sacramento Kings,111,Washington Wizards,125,18106,,
2022-12-23T22:30:00,Friday,Los Angeles Lakers,130,Charlotte Hornets,134,18106,,
2022-12-25T12:00:00,Sunday,New York Knicks,112,Philadelphia 76ers,119,18106,,
2022-12-25T14:30:00,Sunday,Dallas Mavericks,124,Los Angeles Lakers,115,18106,,
2022-12-25T17:00:00,Sunday,Boston Celtics,139,Milwaukee Bucks,118,18106,,
2022-12-25T20:00:00,Sunday,Golden State Warriors,123,Memphis Grizzlies,109,18106,,
2022-12-25T22:30:00,Sunday,Denver Nuggets,128,Phoenix Suns,125,18106,OT,
2022-12-26T19:00:00,Monday,Cleveland Cavaliers,117,Brooklyn Nets,125,18106,,
2022-12-26T19:00:00,Monday,Detroit Pistons,131,Los Angeles Clippers,142,18106,OT,
2022-12-26T19:30:00,Monday,Miami Heat,113,Minnesota Timberwolves,110,18106,,
2022-12-26T20:00:00,Monday,New Orleans Pelicans,113,Indiana Pacers,93,18106,,
2022-12-26T20:00:00,Monday,San Antonio Spurs,126,Utah Jazz,122,18106,,
2022-12-26T20:00:00,Monday,Chicago Bulls,118,Houston Rockets,133,18106,,
2022-12-26T22:00:00,Monday,Portland Trail Blazers,124,Charlotte Hornets,113,18106,,
2022-12-27T19:00:00,Tuesday,Orlando Magic,110,Los Angeles Lakers,129,18106,,
2022-12-27T19:00:00,Tuesday,Washington Wizards,116,Philadelphia 76ers,111,18106,,
2022-12-27T19:30:00,Tuesday,Boston Celtics,126,Houston Rockets,102,18106,,
2022-12-27T19:30:00,Tuesday,Indiana Pacers,129,Atlanta Hawks,114,18106,,
2022-12-27T19:30:00,Tuesday,Toronto Raptors,113,Los Angeles Clippers,124,18106,,
2022-12-27T20:00:00,Tuesday,Oklahoma City Thunder,130,San Antonio Spurs,114,18106,,
2022-12-27T20:00:00,Tuesday,Memphis Grizzlies,108,Phoenix Suns,125,18106,,
2022-12-27T20:30:00,Tuesday,Dallas Mavericks,126,New York Knicks,121,18106,OT,
2022-12-27T22:00:00,Tuesday,Sacramento Kings,106,Denver Nuggets,113,18106,,
2022-12-27T22:00:00,Tuesday,Golden State Warriors,110,Charlotte Hornets,105,18106,,
2022-12-28T19:00:00,Wednesday,Detroit Pistons,121,Orlando Magic,101,18106,,
2022-12-28T19:00:00,Wednesday,Washington Wizards,127,Phoenix Suns,102,18106,,
2022-12-28T19:30:00,Wednesday,Atlanta Hawks,107,Brooklyn Nets,108,18106,,
2022-12-28T19:30:00,Wednesday,Miami Heat,112,Los Angeles Lakers,98,18106,,
2022-12-28T20:00:00,Wednesday,Chicago Bulls,119,Milwaukee Bucks,113,18106,OT,
2022-12-28T20:00:00,Wednesday,New Orleans Pelicans,119,Minnesota Timberwolves,118,18106,,
2022-12-28T22:00:00,Wednesday,Sacramento Kings,127,Denver Nuggets,126,18106,,
2022-12-28T22:00:00,Wednesday,Golden State Warriors,112,Utah Jazz,107,18106,,
2022-12-29T19:00:00,Thursday,Indiana Pacers,135,Cleveland Cavaliers,126,18106,,
2022-12-29T19:00:00,Thursday,Charlotte Hornets,121,Oklahoma City Thunder,113,18106,,
2022-12-29T19:30:00,Thursday,Boston Celtics,116,Los Angeles Clippers,110,18106,,
2022-12-29T19:30:00,Thursday,Toronto Raptors,106,Memphis Grizzlies,119,18106,,
2022-12-29T20:00:00,Thursday,San Antonio Spurs,122,New York Knicks,115,18106,,
2022-12-29T20:30:00,Thursday,Dallas Mavericks,129,Houston Rockets,114,18106,,
2022-12-30T19:00:00,Friday,Orlando Magic,100,Washington Wizards,119,18106,,
2022-12-30T19:30:00,Friday,Atlanta Hawks,121,Los Angeles Lakers,130,18106,,
2022-12-30T19:30:00,Friday,Toronto Raptors,113,Phoenix Suns,104,18106,,
2022-12-30T20:00:00,Friday,Milwaukee Bucks,123,Minnesota Timberwolves,114,18106,,
2022-12-30T20:00:00,Friday,Chicago Bulls,132,Detroit Pistons,118,18106,,
2022-12-30T20:30:00,Friday,New Orleans Pelicans,127,Philadelphia 76ers,116,18106,,
2022-12-30T21:00:00,Friday,Denver Nuggets,124,Miami Heat,119,18106,,
2022-12-30T22:00:00,Friday,Golden State Warriors,118,Portland Trail Blazers,112,18106,,
2022-12-30T22:00:00,Friday,Sacramento Kings,126,Utah Jazz,125,18106,,
2022-12-31T15:00:00,Saturday,Indiana Pacers,131,Los Angeles Clippers,130,18106,,
2022-12-31T19:00:00,Saturday,Chicago Bulls,102,Cleveland Cavaliers,103,18106,,
2022-12-31T19:00:00,Saturday,Charlotte Hornets,106,Brooklyn Nets,123,18106,,
2022-12-31T19:00:00,Saturday,Houston Rockets,88,New York Knicks,108,18106,,
2022-12-31T19:00:00,Saturday,San Antonio Spurs,125,Dallas Mavericks,126,18106,,
2022-12-31T20:00:00,Saturday,Minnesota Timberwolves,104,Detroit Pistons,116,18106,,
2022-12-31T20:00:00,Saturday,Oklahoma City Thunder,96,Philadelphia 76ers,115,18106,,
2022-12-31T20:00:00,Saturday,Memphis Grizzlies,116,New Orleans Pelicans,101,18106,,
2022-12-31T21:00:00,Saturday,Utah Jazz,123,Miami Heat,126,18106,,
2023-01-01T20:00:00,Sunday,Denver Nuggets,123,Boston Celtics,111,19641,,
2023-01-01T20:00:00,Sunday,Memphis Grizzlies,118,Sacramento Kings,108,19641,,
2023-01-01T20:00:00,Sunday,Milwaukee Bucks,95,Washington Wizards,118,19641,,
2023-01-02T15:00:00,Monday,New York Knicks,102,Phoenix Suns,83,19641,,
2023-01-02T19:00:00,Monday,Indiana Pacers,122,Toronto Raptors,114,19641,,
2023-01-02T19:00:00,Monday,Charlotte Hornets,115,Los Angeles Lakers,121,19641,,
2023-01-02T19:00:00,Monday,Cleveland Cavaliers,145,Chicago Bulls,134,19641,OT,
2023-01-02T19:00:00,Monday,Philadelphia 76ers,120,New Orleans Pelicans,111,19641,,
2023-01-02T19:30:00,Monday,Brooklyn Nets,139,San Antonio Spurs,103,19641,,
2023-01-02T20:00:00,Monday,Houston Rockets,106,Dallas Mavericks,111,19641,,
2023-01-02T20:00:00,Monday,Minnesota Timberwolves,124,Denver Nuggets,111,19641,,
2023-01-02T22:00:00,Monday,Golden State Warriors,143,Atlanta Hawks,141,19641,2OT,
2023-01-02T22:00:00,Monday,Portland Trail Blazers,135,Detroit Pistons,106,19641,,
2023-01-02T22:30:00,Monday,Los Angeles Clippers,100,Miami Heat,110,19641,,
2023-01-03T20:00:00,Tuesday,Milwaukee Bucks,123,Washington Wizards,113,19641,,
2023-01-03T20:00:00,Tuesday,Oklahoma City Thunder,150,Boston Celtics,117,19641,,
2023-01-03T21:00:00,Tuesday,Utah Jazz,115,Sacramento Kings,117,19641,,
2023-01-04T19:00:00,Wednesday,Philadelphia 76ers,129,Indiana Pacers,126,19641,OT,
2023-01-04T19:00:00,Wednesday,Orlando Magic,126,Oklahoma City Thunder,115,19641,,
2023-01-04T19:00:00,Wednesday,Cleveland Cavaliers,90,Phoenix Suns,88,19641,,
2023-01-04T19:00:00,Wednesday,Charlotte Hornets,107,Memphis Grizzlies,131,19641,,
2023-01-04T19:30:00,Wednesday,New York Knicks,117,San Antonio Spurs,114,19641,,
2023-01-04T19:30:00,Wednesday,Toronto Raptors,101,Milwaukee Bucks,104,19641,OT,
2023-01-04T20:00:00,Wednesday,Chicago Bulls,121,Brooklyn Nets,112,19641,,
2023-01-04T20:00:00,Wednesday,Minnesota Timberwolves,113,Portland Trail Blazers,106,19641,,
2023-01-04T20:00:00,Wednesday,New Orleans Pelicans,119,Houston Rockets,108,19641,,
2023-01-04T22:00:00,Wednesday,Golden State Warriors,119,Detroit Pistons,122,19641,,
2023-01-04T22:00:00,Wednesday,Los Angeles Lakers,112,Miami Heat,109,19641,,
2023-01-04T22:00:00,Wednesday,Sacramento Kings,117,Atlanta Hawks,120,19641,,
2023-01-05T19:00:00,Thursday,Orlando Magic,115,Memphis Grizzlies,123,19641,,
2023-01-05T19:30:00,Thursday,Dallas Mavericks,95,Boston Celtics,124,19641,,
2023-01-05T20:00:00,Thursday,Houston Rockets,114,Utah Jazz,131,19641,,
2023-01-05T22:00:00,Thursday,Denver Nuggets,122,Los Angeles Clippers,91,19641,,
2023-01-06T19:00:00,Friday,Indiana Pacers,108,Portland Trail Blazers,99,19641,,
2023-01-06T19:00:00,Friday,Philadelphia 76ers,112,Chicago Bulls,126,19641,,
2023-01-06T19:30:00,Friday,New Orleans Pelicans,102,Brooklyn Nets,108,19641,,
2023-01-06T19:30:00,Friday,Toronto Raptors,108,New York Knicks,112,19641,,
2023-01-06T20:00:00,Friday,Oklahoma City Thunder,127,Washington Wizards,110,19641,,
2023-01-06T20:00:00,Friday,San Antonio Spurs,121,Detroit Pistons,109,19641,,
2023-01-06T20:00:00,Friday,Milwaukee Bucks,109,Charlotte Hornets,138,19641,,
2023-01-06T21:00:00,Friday,Denver Nuggets,121,Cleveland Cavaliers,108,19641,,
2023-01-06T21:00:00,Friday,Minnesota Timberwolves,128,Los Angeles Clippers,115,19641,,
2023-01-06T22:00:00,Friday,Phoenix Suns,96,Miami Heat,104,19641,,
2023-01-06T22:30:00,Friday,Los Angeles Lakers,130,Atlanta Hawks,114,19641,,
2023-01-07T18:00:00,Saturday,San Antonio Spurs,116,Boston Celtics,121,19641,,
2023-01-07T20:00:00,Saturday,Chicago Bulls,126,Utah Jazz,118,19641,,
2023-01-07T20:00:00,Saturday,Dallas Mavericks,127,New Orleans Pelicans,117,19641,,
2023-01-07T20:30:00,Saturday,Golden State Warriors,101,Orlando Magic,115,19641,,
2023-01-07T22:00:00,Saturday,Sacramento Kings,134,Los Angeles Lakers,136,19641,,
2023-01-08T15:00:00,Sunday,Detroit Pistons,111,Philadelphia 76ers,123,19641,,
2023-01-08T15:30:00,Sunday,Toronto Raptors,117,Portland Trail Blazers,105,19641,,
2023-01-08T17:00:00,Sunday,Indiana Pacers,116,Charlotte Hornets,111,19641,,
2023-01-08T18:00:00,Sunday,Memphis Grizzlies,123,Utah Jazz,118,19641,,
2023-01-08T18:00:00,Sunday,Miami Heat,101,Brooklyn Nets,102,19641,,
2023-01-08T19:00:00,Sunday,Houston Rockets,96,Minnesota Timberwolves,104,19641,,
